x,y,species_5 cloglog values
1.0,1.0,0.6257953
2.0,2.0,0.37608448
3.0,3.0,0.48026085
4.0,4.0,0.32517558
5.0,5.0,0.009688551
6.0,6.0,0.6380911
7.0,7.0,0.17924318
8.0,8.0,0.66413
9.0,9.0,0.57225806
10.0,10.0,0.8150872
11.0,11.0,0.6445216
12.0,12.0,0.0010480466
13.0,13.0,0.23931825
14.0,14.0,0.55666745
15.0,15.0,0.75191176
16.0,16.0,0.047519412
17.0,17.0,0.6692795
18.0,18.0,0.2944668
19.0,19.0,0.65844995
20.0,20.0,0.06392332
21.0,21.0,0.8224218
22.0,22.0,0.75859123
23.0,23.0,0.39451647
24.0,24.0,0.6517232
25.0,25.0,0.78451127
26.0,26.0,0.68096066
27.0,27.0,0.8302844
28.0,28.0,0.1508196
29.0,29.0,0.12291565
30.0,30.0,0.70668054
31.0,31.0,0.015705304
32.0,32.0,0.22797228
33.0,33.0,0.0676247
34.0,34.0,0.57500887
35.0,35.0,0.5600889
36.0,36.0,0.0023363014
37.0,37.0,0.6823641
38.0,38.0,0.075747274
39.0,39.0,0.80020666
40.0,40.0,0.8107729
41.0,41.0,3.4102275E-5
42.0,42.0,0.64431924
43.0,43.0,0.042755257
44.0,44.0,0.6848017
45.0,45.0,0.07538303
46.0,46.0,0.6290676
47.0,47.0,0.25660726
48.0,48.0,0.32313412
49.0,49.0,0.62091875
50.0,50.0,0.77870655
51.0,51.0,0.71948314
52.0,52.0,0.014390708
53.0,53.0,0.70790213
54.0,54.0,0.73142594
55.0,55.0,0.8328887
56.0,56.0,0.023665579
57.0,57.0,0.33737248
58.0,58.0,0.8010756
59.0,59.0,0.7250887
60.0,60.0,0.60799295
61.0,61.0,0.15527521
62.0,62.0,0.27673903
63.0,63.0,0.7649867
64.0,64.0,0.6772928
65.0,65.0,0.8434035
66.0,66.0,0.628521
67.0,67.0,0.7722511
68.0,68.0,0.7855568
69.0,69.0,0.81135607
70.0,70.0,0.5010098
