X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.2356221931027876E-4,99.50670121448813,0.8839813515393815
2.0,2.0,train,3.1230129174955075E-4,98.13671563458396,0.8749496197478975
3.0,3.0,train,3.33775151843197E-4,99.79432277789061,0.8916071800305381
4.0,4.0,train,3.1984098545068893E-4,99.26816386338214,0.8810713448181008
5.0,5.0,train,3.07218372141062E-4,95.89924546929498,0.8706457855913571
6.0,6.0,train,3.036325229132229E-4,94.6239919425541,0.8675207473878295
7.0,7.0,train,2.037294321850711E-4,60.62923065809185,0.742377184187764
8.0,8.0,train,2.4704979251725793E-4,74.37409586398084,0.8069197044056171
9.0,9.0,train,2.660105393669364E-4,82.50267336982864,0.8298157825843606
10.0,10.0,train,2.794335670296962E-4,87.25134646291603,0.8443636360270246
11.0,11.0,train,2.3500951931493068E-4,69.58641105367107,0.790806402927117
12.0,12.0,train,1.8565886370869336E-4,54.520053431829105,0.7094443385037476
13.0,13.0,train,1.5555459364293697E-4,41.449377468299446,0.6449693933932132
15.0,15.0,train,1.2107377224229012E-4,25.496311574717133,0.5533620877759506
16.0,16.0,train,2.75511946663137E-4,85.80898831422125,0.8402469593847267
17.0,17.0,train,2.694022832700106E-4,83.58764131126293,0.8336153773496002
18.0,18.0,train,2.298637597052688E-4,68.05012278728015,0.7835160843362028
19.0,19.0,train,2.722330330949088E-4,84.57422402704636,0.8367214941680154
21.0,21.0,train,1.1532606868331973E-4,23.616016372049312,0.5359410512786862
22.0,22.0,train,1.2938947378579555E-4,28.15758556210278,0.5774155536553088
24.0,24.0,train,2.4152220076988155E-4,71.98291453354508,0.7996823843410943
25.0,25.0,train,2.1729126861550272E-4,64.65153882079183,0.7646171604221779
26.0,26.0,train,2.305882464601898E-4,68.22321088438169,0.7845576771330978
27.0,27.0,train,2.0177792789905215E-4,60.13002365647656,0.7390084502162766
28.0,28.0,train,1.7176467663275962E-4,49.03425674537153,0.6812870221286249
29.0,29.0,train,1.9309619307700889E-4,57.57347226780471,0.723479848744236
30.0,30.0,train,1.833560757293978E-4,53.722470637062216,0.7049557975910137
31.0,31.0,train,1.8861102776228549E-4,55.74325938682515,0.7150988877217536
32.0,32.0,train,1.9038682667665195E-4,56.556144794506345,0.7184470936644185
33.0,33.0,train,1.218605748034162E-4,25.648964973789248,0.5556954019845932
34.0,34.0,train,1.0760787588082661E-4,21.533640727613683,0.5114739452178865
35.0,35.0,train,1.372434457675125E-4,31.37744301324482,0.5989427524700033
36.0,36.0,train,1.4169443639602415E-4,33.36330759982506,0.6106521197218846
38.0,38.0,train,9.900767251408208E-5,19.03225335969368,0.4826882420127714
39.0,39.0,train,1.0275346905373239E-4,20.097409853283796,0.4954286018263393
40.0,40.0,train,9.287116778008335E-5,17.047501679900087,0.4611175927230994
41.0,41.0,train,9.930662638515571E-5,19.14602212224471,0.48371676311842815
42.0,42.0,train,9.711206014828682E-5,18.44567360463487,0.4761187196123102
43.0,43.0,train,9.852610332189166E-5,18.867934160340745,0.4810271405998352
44.0,44.0,train,2.946729869746828E-4,91.76584729485648,0.8593786127159281
45.0,45.0,train,2.6849009912930885E-4,83.3117940464213,0.8326019239664753
47.0,47.0,train,2.9557508401112804E-4,92.0199375057453,0.8602205698837652
48.0,48.0,train,3.0854431321776716E-4,96.28129420887309,0.8717825703118213
49.0,49.0,train,2.9583854276742924E-4,92.07427101388842,0.8604655122308578
50.0,50.0,train,3.095097938977633E-4,96.76828415543112,0.8726040266543282
51.0,51.0,train,2.753310973169732E-4,85.67812655856221,0.8400545100992612
14.0,14.0,test,7.339307150268276E-5,12.797970132163414,0.38650868078772393
20.0,20.0,test,7.049736758883764E-5,12.260671651343078,0.37456758867661155
23.0,23.0,test,5.194146549567533E-5,8.704572415722135,0.29233358794025277
37.0,37.0,test,9.670004338587607E-5,18.31983508202922,0.4746798141073264
46.0,46.0,test,3.098453169877575E-4,96.97347210082738,0.8728882645281698
