X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,2.5248096851523835E-4,88.537107158603,0.835166768564801
3.0,3.0,train,2.805291759535002E-4,95.52221711653955,0.8650832171066307
4.0,4.0,train,2.976062792752718E-4,99.28355345337286,0.8805711954618083
5.0,5.0,train,2.778190784452352E-4,94.93183598417276,0.8624469846152862
6.0,6.0,train,2.730442992891395E-4,93.96474857819935,0.857676397685833
7.0,7.0,train,1.5704939438176605E-4,53.422687141686616,0.6741764111244611
8.0,8.0,train,2.2003891146034127E-4,74.87168397789185,0.7921982978329545
9.0,9.0,train,2.2851085503273447E-4,78.24086788308571,0.8043962351268112
10.0,10.0,train,2.5490474507501614E-4,89.43565361504115,0.837994958817603
11.0,11.0,train,2.084657506331198E-4,69.7020918804228,0.7742966471023757
12.0,12.0,train,1.827615338710135E-4,61.486681939339704,0.7288260404607454
13.0,13.0,train,1.6820449776669622E-4,57.681431016971025,0.6991222805916002
14.0,14.0,train,1.319613061052061E-4,36.67917217068179,0.6102538339383885
15.0,15.0,train,1.5678526098323624E-4,53.27873233043138,0.6735613200559123
16.0,16.0,train,2.3253525041485944E-4,79.71220640343039,0.8099370908836715
17.0,17.0,train,2.3111031219627296E-4,79.1265246480876,0.8079933935021891
19.0,19.0,train,2.297261620748375E-4,78.65221463609561,0.8060863031859558
20.0,20.0,train,1.2751064478624017E-4,33.219538344463196,0.5976689418118422
21.0,21.0,train,1.508375763915574E-4,50.77357694028468,0.6593992032485033
22.0,22.0,train,1.6131830316300585E-4,55.37249156370596,0.6839582642568514
23.0,23.0,train,1.0171649325404054E-4,18.682759152167595,0.5163040810337128
24.0,24.0,train,2.4078355102301067E-4,83.85518885881976,0.8208078383712439
25.0,25.0,train,2.1874966700111332E-4,74.1133325818981,0.7902764947731911
26.0,26.0,train,2.2684529375827076E-4,77.71152670779975,0.8020560681620599
27.0,27.0,train,1.7790552546483645E-4,60.20934557853309,0.7192584518903812
29.0,29.0,train,1.5862347565173484E-4,54.116076448095846,0.6778180366106779
30.0,30.0,train,1.6119099903180403E-4,55.3124331547614,0.6836708499994572
31.0,31.0,train,1.6077839366443052E-4,55.024761137174785,0.6827375141057409
33.0,33.0,train,1.4692342022341276E-4,48.43009866525257,0.6497455676078288
34.0,34.0,train,1.2006670831913582E-4,28.43224071269528,0.5757053529218812
35.0,35.0,train,1.6600762587898492E-4,56.94824999265876,0.694365320774365
36.0,36.0,train,1.6233723276148516E-4,55.753036798312465,0.6862493095198412
37.0,37.0,train,1.1655892516857058E-4,25.845445487487716,0.5649438107678233
38.0,38.0,train,1.1635377768452987E-4,25.711539791356383,0.5643060561080887
39.0,39.0,train,1.0941241471633929E-4,22.22794380832324,0.5421670844250018
40.0,40.0,train,1.0830829886820726E-4,21.843371953600055,0.5385433304261903
41.0,41.0,train,1.0948134619703052E-4,22.24913132011863,0.5423923743206971
42.0,42.0,train,1.0416627499397072E-4,19.888455106970657,0.5246915490863249
43.0,43.0,train,1.0296989038509684E-4,19.256424630915017,0.5206137421029309
45.0,45.0,train,2.158254729516185E-4,72.6078595402206,0.7858514345467674
46.0,46.0,train,2.949858790780658E-4,98.86156580853464,0.8783155543356875
47.0,47.0,train,2.4207146721965178E-4,84.69080899655779,0.8224481832567127
48.0,48.0,train,2.520427639036237E-4,88.44243026061385,0.83465020316976
49.0,49.0,train,2.400874446852553E-4,83.46845096075324,0.8199149475847483
50.0,50.0,train,2.640379166077404E-4,91.528009067583,0.8482229389238676
51.0,51.0,train,2.3618868985957785E-4,81.52730378100986,0.8148311682073919
1.0,1.0,test,2.598191375430169E-4,90.67852562166252,0.8435812650202289
18.0,18.0,test,1.897006484984309E-4,63.48818517739674,0.7419347873811468
28.0,28.0,test,1.4715758443095228E-4,48.57345931856564,0.6503307147598866
32.0,32.0,test,1.6238489619868938E-4,55.7711529589269,0.6863560723593944
44.0,44.0,test,2.6246151729713684E-4,91.25656642928996,0.8465048609065726
