x,y,species avg
1.0,1.0,0.59552306
2.0,2.0,0.3767876
3.0,3.0,0.4552323
4.0,4.0,0.23301521
5.0,5.0,0.007947667
6.0,6.0,0.6049864
7.0,7.0,0.11409663
8.0,8.0,0.6391817
9.0,9.0,0.54252315
10.0,10.0,0.8292328
11.0,11.0,0.6302416
12.0,12.0,6.946952E-4
13.0,13.0,0.24989684
14.0,14.0,0.55401963
15.0,15.0,0.73909026
16.0,16.0,0.05184423
17.0,17.0,0.68039674
18.0,18.0,0.251159
19.0,19.0,0.64663666
20.0,20.0,0.059975695
21.0,21.0,0.8520485
22.0,22.0,0.74931616
23.0,23.0,0.42350486
24.0,24.0,0.6570201
25.0,25.0,0.82028013
26.0,26.0,0.7193728
27.0,27.0,0.8132317
28.0,28.0,0.15288824
29.0,29.0,0.12269253
30.0,30.0,0.6978216
31.0,31.0,0.013386634
32.0,32.0,0.1497347
33.0,33.0,0.07313577
34.0,34.0,0.49895364
35.0,35.0,0.54821765
36.0,36.0,0.0021416612
37.0,37.0,0.6144706
38.0,38.0,0.040807966
39.0,39.0,0.8266879
40.0,40.0,0.82650137
41.0,41.0,1.7212806E-5
42.0,42.0,0.63323456
43.0,43.0,0.040358983
44.0,44.0,0.5885399
45.0,45.0,0.070304364
46.0,46.0,0.5764483
47.0,47.0,0.23829478
48.0,48.0,0.3315727
49.0,49.0,0.6263481
50.0,50.0,0.81537175
51.0,51.0,0.71152765
52.0,52.0,0.01130178
53.0,53.0,0.7571554
54.0,54.0,0.74363303
55.0,55.0,0.815776
56.0,56.0,0.024961753
57.0,57.0,0.24712288
58.0,58.0,0.8288777
59.0,59.0,0.6940045
60.0,60.0,0.5558188
61.0,61.0,0.15805073
62.0,62.0,0.25836113
63.0,63.0,0.7287118
64.0,64.0,0.6663305
65.0,65.0,0.86617345
66.0,66.0,0.57340187
67.0,67.0,0.81103027
68.0,68.0,0.8151206
69.0,69.0,0.819711
70.0,70.0,0.5232388
71.0,71.0,0.5328631
72.0,72.0,1.3734242E-5
73.0,73.0,0.18222177
74.0,74.0,0.83662695
75.0,75.0,0.70369846
76.0,76.0,0.8138074
77.0,77.0,2.5101379E-5
78.0,78.0,0.75087243
79.0,79.0,0.33695146
80.0,80.0,0.03253071
81.0,81.0,0.0025074517
82.0,82.0,0.49597463
83.0,83.0,0.84170306
84.0,84.0,0.6084373
85.0,85.0,0.40306753
86.0,86.0,0.74787897
87.0,87.0,0.6531801
88.0,88.0,0.41143852
89.0,89.0,0.572885
90.0,90.0,0.09890583
91.0,91.0,0.067023724
92.0,92.0,0.17323631
93.0,93.0,0.5364682
94.0,94.0,0.06778568
95.0,95.0,0.8067831
96.0,96.0,0.4945696
97.0,97.0,0.5886314
98.0,98.0,0.5804974
99.0,99.0,0.4201966
100.0,100.0,0.627245
101.0,101.0,0.36616963
102.0,102.0,0.5507867
103.0,103.0,0.6280808
104.0,104.0,0.42105043
105.0,105.0,0.8218457
106.0,106.0,0.4940106
107.0,107.0,0.5690466
108.0,108.0,0.0013260556
109.0,109.0,0.029212974
110.0,110.0,0.8637973
111.0,111.0,0.8683107
112.0,112.0,0.57262594
113.0,113.0,0.61148393
114.0,114.0,0.5862506
115.0,115.0,0.6514074
116.0,116.0,0.1331968
117.0,117.0,0.19850162
118.0,118.0,0.5061389
119.0,119.0,0.11501229
120.0,120.0,0.6790568
121.0,121.0,0.6303851
122.0,122.0,0.44817138
123.0,123.0,0.4690474
124.0,124.0,0.1390613
125.0,125.0,0.25241196
126.0,126.0,0.002149701
127.0,127.0,0.39729542
128.0,128.0,0.58099276
129.0,129.0,0.0435612
130.0,130.0,0.43478313
131.0,131.0,0.10172172
132.0,132.0,0.6869357
133.0,133.0,0.7043428
134.0,134.0,0.036083482
135.0,135.0,0.3525144
136.0,136.0,0.059806485
137.0,137.0,0.51773953
138.0,138.0,0.28060147
139.0,139.0,5.801172E-5
140.0,140.0,0.4656457
141.0,141.0,0.07824568
142.0,142.0,0.8162066
143.0,143.0,0.6199468
144.0,144.0,0.3227227
145.0,145.0,0.6151769
146.0,146.0,0.4926677
147.0,147.0,0.4853414
148.0,148.0,4.993436E-6
149.0,149.0,0.12755287
150.0,150.0,0.55080485
151.0,151.0,0.6435947
