X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,2.861646975026812E-4,88.43434324739854,0.8634595638862059
2.0,2.0,train,2.761994519714802E-4,85.2998257661516,0.8536561481849109
3.0,3.0,train,3.057276918982426E-4,96.08608895007248,0.8808359093502252
4.0,4.0,train,3.2358655781385815E-4,99.76873347429787,0.8947604231262781
6.0,6.0,train,3.122514096584865E-4,98.09918827255177,0.886124082052598
7.0,7.0,train,2.0768726819819916E-4,65.65768326132996,0.7642747579075291
8.0,8.0,train,3.045485961578193E-4,95.77574315148075,0.8798542479027965
9.0,9.0,train,2.880396559713048E-4,89.28327575468138,0.865229296513663
10.0,10.0,train,2.944331306314847E-4,92.01508316179059,0.8710932810804768
11.0,11.0,train,1.8967704677499172E-4,61.16661747556497,0.7328041123583496
12.0,12.0,train,1.6442501563386923E-4,54.33444497647336,0.6814798531379578
13.0,13.0,train,1.557217655339329E-4,51.354950647907735,0.6615951505677751
14.0,14.0,train,1.324062184615322E-4,39.747978958715905,0.6019918127706152
15.0,15.0,train,1.722284799005971E-4,56.44538142289397,0.6983132551737452
17.0,17.0,train,2.1840429833219055E-4,68.89845423758526,0.7812131903699127
18.0,18.0,train,2.12521892864693E-4,67.13571637731096,0.7720725056013428
19.0,19.0,train,2.3174243897813613E-4,73.38282344353682,0.8006043628505255
20.0,20.0,train,1.2170616859906471E-4,32.435951141798284,0.5712287577201425
21.0,21.0,train,1.3582485484692425E-4,42.00320095014768,0.611347472876949
22.0,22.0,train,1.3991773830936683E-4,44.40785096020872,0.6222595167552161
23.0,23.0,train,9.923588150918087E-5,19.7715309388685,0.49866635407157733
24.0,24.0,train,2.2589073917339246E-4,71.44612183981047,0.7923181970173594
25.0,25.0,train,2.3434847742773398E-4,74.19784587794169,0.8041873847589234
26.0,26.0,train,2.2746084929805752E-4,72.01946780047051,0.7945747366101527
27.0,27.0,train,1.7343960622283333E-4,56.75132421991261,0.7008448930719202
28.0,28.0,train,1.5860229377534716E-4,52.4467723026394,0.6683101858413669
29.0,29.0,train,1.579994008998528E-4,52.235639036352524,0.6669158478594568
30.0,30.0,train,1.6259528153792776E-4,53.785016033313816,0.6773987560970327
31.0,31.0,train,1.6384850569856911E-4,54.18011033227819,0.6801995889869067
32.0,32.0,train,1.680894694501126E-4,55.30804598505861,0.6894985869309169
33.0,33.0,train,1.4552294784278024E-4,47.18303449108273,0.6367082066848937
34.0,34.0,train,1.0570773916066242E-4,23.25681563290099,0.5207412486132077
35.0,35.0,train,1.1285485172812356E-4,27.425704812945877,0.5439916957506798
36.0,36.0,train,1.0899367715302036E-4,25.422712671503156,0.5315744957489114
37.0,37.0,train,9.754518640988171E-5,18.870592111672543,0.4927339096917773
38.0,38.0,train,9.80496544125615E-5,19.135430729713214,0.494511337655836
40.0,40.0,train,8.59118569501255E-5,14.282102547965458,0.44996581772215605
41.0,41.0,train,8.862530559483444E-5,15.080742564557667,0.46025314348827817
43.0,43.0,train,8.123725155420675E-5,12.940395125706678,0.43178132346466314
44.0,44.0,train,3.0530279059250544E-4,95.96309992402075,0.8804830837002751
45.0,45.0,train,2.2697506922610787E-4,71.88716080152521,0.7938792123873224
46.0,46.0,train,3.2192792185697493E-4,99.5950674888009,0.8935388396045763
47.0,47.0,train,2.8118790425063917E-4,86.4500417297425,0.8586485500016128
48.0,48.0,train,2.93283104768634E-4,91.5051581270606,0.8700576467415169
49.0,49.0,train,2.745980076811855E-4,84.68445211171903,0.8520163411751616
50.0,50.0,train,2.969473661195506E-4,93.06236029676333,0.8733287714016092
5.0,5.0,test,3.133091640359239E-4,98.37715089018226,0.8869591158716565
16.0,16.0,test,2.3103656003739295E-4,73.12367469710578,0.7996226208556618
39.0,39.0,test,7.458499188981437E-5,11.297049025967091,0.4048623203915127
42.0,42.0,test,8.237866278694053E-5,13.283190910369967,0.43627621019668994
51.0,51.0,test,2.3140270337396315E-4,73.25555016488607,0.8001324577610477
