X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,2.839013250382237E-4,93.50768369848026,0.8650216150291639
2.0,2.0,train,2.755053634551402E-4,91.27309724510523,0.8567860326190992
3.0,3.0,train,3.028556356311041E-4,99.15450211899423,0.881914268108832
4.0,4.0,train,3.0946461475367593E-4,99.77865942930292,0.8872930432024115
5.0,5.0,train,2.9779404425469755E-4,97.73699505412671,0.8776219064534542
7.0,7.0,train,1.8354772017193773E-4,60.96928268988609,0.7260325722127228
8.0,8.0,train,2.3709857981305611E-4,77.8106712064317,0.8122218278358369
9.0,9.0,train,2.564934351787306E-4,85.25073538668875,0.8362321338533636
10.0,10.0,train,2.689718038648653E-4,89.01289763518234,0.8500311610328678
11.0,11.0,train,2.2879871791561395E-4,74.34240975009872,0.8008997281420676
12.0,12.0,train,1.9671606408848638E-4,64.75478149368429,0.7503350814047205
13.0,13.0,train,1.7916076897590965E-4,59.25235292015744,0.7174219524778604
14.0,14.0,train,1.3385644047596434E-4,37.62997845427097,0.6110185608331564
15.0,15.0,train,1.72487436265332E-4,56.909936343498806,0.7038018986699732
16.0,16.0,train,2.674609998114455E-4,88.69206532036272,0.8484243640295995
17.0,17.0,train,2.6152877408037155E-4,86.51804560911914,0.8419469585346058
18.0,18.0,train,2.2556920397856105E-4,73.37509675993552,0.796311966556277
19.0,19.0,train,2.605939711892041E-4,86.2426559535198,0.8409012968744596
20.0,20.0,train,1.277650773985422E-4,33.94282831467556,0.5939403305268561
21.0,21.0,train,1.5618590012095215E-4,49.52561607095424,0.6677061836321659
22.0,22.0,train,1.675839259322713E-4,54.89307485391613,0.6933773417666509
23.0,23.0,train,1.0122887168026138E-4,21.305674746405295,0.5103520926230776
24.0,24.0,train,2.2151962806242826E-4,72.12857112221022,0.790409569853202
25.0,25.0,train,2.0615858449688656E-4,67.24299109703009,0.7664229195340517
26.0,26.0,train,2.1655703488573417E-4,70.33451013679984,0.7829426861426265
28.0,28.0,train,1.5595965181840814E-4,49.42926170903528,0.6671754338861371
29.0,29.0,train,1.7647893448935893E-4,58.19809158320753,0.7120253504931893
30.0,30.0,train,1.6602116849150956E-4,54.135818739557735,0.6899785278641792
31.0,31.0,train,1.7120196082211122E-4,56.44448438710685,0.7011038350792107
32.0,32.0,train,1.7328384000474454E-4,57.207191047104274,0.7054612251244146
34.0,34.0,train,9.424951477253707E-5,18.45572511612027,0.4856422799804555
36.0,36.0,train,1.254325264983733E-4,32.69952977133449,0.5872038293625679
37.0,37.0,train,8.488397155840483E-5,15.026005348334394,0.45051386531007453
38.0,38.0,train,8.657300218993129E-5,15.643321298377307,0.45702183093570126
39.0,39.0,train,9.046494881980798E-5,17.06635353997958,0.4717258808707202
40.0,40.0,train,8.14443398465633E-5,13.84142334853518,0.43701853190948614
41.0,41.0,train,8.729875104718866E-5,15.948670227088845,0.45979446870518836
42.0,42.0,train,8.29087692336298E-5,14.371091386117286,0.4428042453232658
43.0,43.0,train,8.432452736270207E-5,14.856391474198876,0.4483411324761054
44.0,44.0,train,2.676469432277098E-4,88.77145363114118,0.8486230471710747
45.0,45.0,train,2.5305390953499966E-4,84.1544929468007,0.8322101343318606
46.0,46.0,train,3.0061969245519053E-4,98.4687386317959,0.8800370133506572
47.0,47.0,train,2.669877274301093E-4,88.49167101576613,0.847917488526475
49.0,49.0,train,2.673392282696245E-4,88.64007511172679,0.8482941081475479
50.0,50.0,train,2.986538103596386E-4,98.0049331259374,0.8783618580609897
51.0,51.0,train,2.625914969945654E-4,86.89629712392345,0.8431273652951892
6.0,6.0,test,2.9417188250308886E-4,96.44631123506916,0.8744547668159651
27.0,27.0,test,1.837918351443939E-4,61.04159891159135,0.7265039347690734
33.0,33.0,test,1.1096637470435645E-4,25.802563669616504,0.5428561064532262
35.0,35.0,test,1.2095982455113792E-4,30.330002291311132,0.5739722914141107
48.0,48.0,test,2.788226772388013E-4,92.23539342498157,0.8600983818619052
