X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,2.467649247612249E-4,80.77992551477983,0.8247140323296513
3.0,3.0,train,2.683992046040072E-4,86.88881104442784,0.8495316215545847
4.0,4.0,train,2.988310468073615E-4,97.5917568353203,0.8786103349464915
5.0,5.0,train,2.966551592939502E-4,96.76860027941142,0.8767320741640672
6.0,6.0,train,2.9747693653675133E-4,97.02886672643116,0.8774448366819074
7.0,7.0,train,2.0435621387325856E-4,69.26543789029178,0.7635627943380205
8.0,8.0,train,3.1577493432328226E-4,99.87300370262065,0.8922904270665986
9.0,9.0,train,2.902446779054328E-4,94.52434430512247,0.8710278045114891
10.0,10.0,train,2.888248610918788E-4,94.20565662066444,0.8697291155704663
11.0,11.0,train,1.788060412950282E-4,61.5953341446617,0.7168486455656069
13.0,13.0,train,1.4430341076698827E-4,43.752651721990944,0.6387916424334241
14.0,14.0,train,1.2696168526583443E-4,32.6769726543115,0.5917704470967518
15.0,15.0,train,1.7685741054316567E-4,60.86001742521801,0.7129281871198715
16.0,16.0,train,2.4003266291334802E-4,79.25380820301211,0.8161856953734353
17.0,17.0,train,2.2356739155495508E-4,74.86576638423927,0.7935381024081054
18.0,18.0,train,2.167132530074905E-4,72.4907969181537,0.783306651078012
19.0,19.0,train,2.4153192078111237E-4,79.51226303511164,0.8181201546286234
20.0,20.0,train,1.1540752909102054E-4,27.219236977509464,0.5570914060311063
21.0,21.0,train,1.28856688948909E-4,33.78520310102505,0.5971931178922179
22.0,22.0,train,1.3610908299910285E-4,38.52458846682324,0.6172892213912768
23.0,23.0,train,9.636295177743715E-5,17.549854124535543,0.4933833771401347
24.0,24.0,train,2.048071037252914E-4,69.39675769432463,0.7643138892703258
25.0,25.0,train,2.4010065629620755E-4,79.26926220585577,0.8162738694771932
26.0,26.0,train,2.245859190861992E-4,75.31036495451714,0.7950167074435902
27.0,27.0,train,1.7133877589444154E-4,58.638041548843155,0.7015281749095632
28.0,28.0,train,1.6672531022891688E-4,56.12744418541944,0.6916513246507008
29.0,29.0,train,1.6675815174982105E-4,56.152108457373394,0.6917227766374214
31.0,31.0,train,1.6550701415134748E-4,55.60067506209074,0.6889889915522288
32.0,32.0,train,1.7037142721917318E-4,58.26691211004655,0.6994837610746925
33.0,33.0,train,1.7158473970776684E-4,58.76508917948461,0.7020457781638403
34.0,34.0,train,1.2179047009988485E-4,30.087427224185344,0.5765983902350268
35.0,35.0,train,1.0869250222058972E-4,22.87110083480142,0.5355986828709571
37.0,37.0,train,1.1405586961395796E-4,26.372178525094366,0.5528466422641235
38.0,38.0,train,1.1410231070129421E-4,26.395354339994057,0.5529931589201411
39.0,39.0,train,7.474278284206619E-5,11.789726738224248,0.40988303511634583
40.0,40.0,train,9.767842432721079E-5,18.251666483284687,0.49806445995592163
41.0,41.0,train,9.841519940134082E-5,18.530589622462397,0.5006673370360301
42.0,42.0,train,9.274861948039005E-5,16.26646006079,0.4802958698838736
43.0,43.0,train,9.089479855708435E-5,15.599942285615807,0.4734525474628126
44.0,44.0,train,2.860974909300394E-4,93.20126717103145,0.8671976228859755
45.0,45.0,train,2.2520304536395504E-4,75.51830895306284,0.7959074382792672
46.0,46.0,train,3.0461235672646017E-4,98.8859517533577,0.8834629793123263
48.0,48.0,train,2.6794679950001694E-4,86.81530577337962,0.8490504882272476
49.0,49.0,train,2.5104862428309784E-4,81.75350331091272,0.8299334002063381
50.0,50.0,train,2.8274056192502585E-4,92.04222058717039,0.8640141483391512
51.0,51.0,train,2.3435134391504268E-4,78.05842931145371,0.808666653030188
2.0,2.0,test,2.3893840734842442E-4,79.00509828594643,0.8147608255203872
12.0,12.0,test,1.543257962018054E-4,49.68595544909731,0.6634555018829384
30.0,30.0,test,1.659468176331206E-4,55.79858835199357,0.6899527317117173
36.0,36.0,test,1.0601049345751989E-4,21.68571872118395,0.5267257103705414
47.0,47.0,test,2.5748299006274464E-4,83.29704932763725,0.8374826146665993
