x,y,species_7 cloglog values
1.0,1.0,0.6149542
2.0,2.0,0.3875628
3.0,3.0,0.48802048
4.0,4.0,0.2819023
5.0,5.0,0.008789515
6.0,6.0,0.6023119
7.0,7.0,0.14644451
8.0,8.0,0.6563493
9.0,9.0,0.55873686
10.0,10.0,0.8224333
11.0,11.0,0.6336987
12.0,12.0,9.1402046E-4
13.0,13.0,0.2454648
14.0,14.0,0.55112773
15.0,15.0,0.753024
16.0,16.0,0.044174753
17.0,17.0,0.6909433
18.0,18.0,0.2783837
19.0,19.0,0.6382554
20.0,20.0,0.060957707
21.0,21.0,0.82372326
22.0,22.0,0.7492018
23.0,23.0,0.39060646
24.0,24.0,0.6587149
25.0,25.0,0.79010075
26.0,26.0,0.7048967
27.0,27.0,0.82992804
28.0,28.0,0.15303391
29.0,29.0,0.12771082
30.0,30.0,0.6809594
31.0,31.0,0.0126953395
32.0,32.0,0.18926883
33.0,33.0,0.06767298
34.0,34.0,0.52581954
35.0,35.0,0.58016545
36.0,36.0,0.0019096822
37.0,37.0,0.65141773
38.0,38.0,0.055821374
39.0,39.0,0.8314834
40.0,40.0,0.83172816
41.0,41.0,2.6555486E-5
42.0,42.0,0.6612619
43.0,43.0,0.04269636
44.0,44.0,0.6695703
45.0,45.0,0.07210053
46.0,46.0,0.60763615
47.0,47.0,0.2553598
48.0,48.0,0.32333693
49.0,49.0,0.63171357
50.0,50.0,0.794977
51.0,51.0,0.6967303
52.0,52.0,0.013151081
53.0,53.0,0.73728245
54.0,54.0,0.7488287
55.0,55.0,0.8284461
56.0,56.0,0.022334453
57.0,57.0,0.30007413
58.0,58.0,0.81917924
59.0,59.0,0.7410377
60.0,60.0,0.58402777
61.0,61.0,0.15531932
62.0,62.0,0.26901746
63.0,63.0,0.78623194
64.0,64.0,0.6570176
65.0,65.0,0.86408895
66.0,66.0,0.5973918
67.0,67.0,0.7803939
68.0,68.0,0.7915478
69.0,69.0,0.8200536
70.0,70.0,0.4991469
71.0,71.0,0.55783033
72.0,72.0,1.9726947E-5
73.0,73.0,0.18025686
74.0,74.0,0.8416132
75.0,75.0,0.73451436
76.0,76.0,0.8144671
77.0,77.0,3.5650595E-5
78.0,78.0,0.7465289
79.0,79.0,0.35690007
80.0,80.0,0.03517701
81.0,81.0,0.0022209913
82.0,82.0,0.5452515
83.0,83.0,0.81348544
84.0,84.0,0.62762827
85.0,85.0,0.42383635
86.0,86.0,0.76286286
87.0,87.0,0.641741
88.0,88.0,0.40651017
89.0,89.0,0.5667232
90.0,90.0,0.10165144
91.0,91.0,0.09038211
92.0,92.0,0.17269345
93.0,93.0,0.57990855
94.0,94.0,0.06616015
95.0,95.0,0.79874855
96.0,96.0,0.5141427
97.0,97.0,0.6135028
98.0,98.0,0.61304754
99.0,99.0,0.40751705
100.0,100.0,0.62386334
101.0,101.0,0.43411553
102.0,102.0,0.518865
103.0,103.0,0.6321632
