X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.7093263444664537E-4,80.00709635114083,0.8862751175168165
2.0,2.0,train,4.189577051632931E-4,87.51962739638941,0.9141745612242925
4.0,4.0,train,2.7364523171125575E-4,60.264589975932594,0.7988668483483393
6.0,6.0,train,4.590073716115215E-4,91.77534328904176,0.9321301995251443
7.0,7.0,train,3.171236475244715E-4,69.22704855756004,0.8441104821806296
8.0,8.0,train,3.5558720852097483E-4,76.69500018016763,0.875573005973712
9.0,9.0,train,5.422208233498028E-4,98.62877786189964,0.9583254225900095
10.0,10.0,train,4.546797603702189E-4,91.25982814349051,0.9303867749713046
11.0,11.0,train,3.566106392679105E-4,76.92855722833025,0.8763171043416764
12.0,12.0,train,4.933127187419473E-4,94.78137207511274,0.944491655090242
13.0,13.0,train,4.943238931721855E-4,94.88063535669261,0.9448196425370856
14.0,14.0,train,5.100095194317307E-4,96.06200884494172,0.9496662281587639
15.0,15.0,train,5.227240071223862E-4,97.10758287803887,0.9532806319961489
16.0,16.0,train,5.271403697515059E-4,97.4259012889007,0.9544743792376148
17.0,17.0,train,5.004748398718944E-4,95.27760515822575,0.9467734466564185
18.0,18.0,train,2.396953193353881E-4,53.10148959909637,0.7545871744272309
19.0,19.0,train,2.821063423837524E-4,62.077908483129775,0.8085976025668
20.0,20.0,train,2.967707846620053E-4,65.02057694162892,0.8243607450840582
21.0,21.0,train,3.8205251371174547E-4,82.26522576604151,0.893450411157889
22.0,22.0,train,1.537655919798902E-4,41.29349366855632,0.5939154835472957
24.0,24.0,train,9.849418272660794E-5,28.793647053752203,0.4385640871050527
25.0,25.0,train,8.687040292880646E-5,23.16397654653857,0.398983356108469
26.0,26.0,train,1.357377408150275E-4,38.525659067009606,0.5486606593352081
27.0,27.0,train,2.9362992861904126E-4,64.25353451742289,0.8210976320758214
28.0,28.0,train,2.9041928169882945E-4,63.75766512431935,0.8176993437017612
29.0,29.0,train,2.7767486476692874E-4,61.197968048088185,0.8035613554567463
30.0,30.0,train,2.8233034377573354E-4,62.11417422031772,0.8088487172786194
33.0,33.0,train,1.0919152835463334E-4,32.881916265700255,0.4726827765489625
34.0,34.0,train,5.619776575228272E-5,10.219290022652672,0.2806199959430751
35.0,35.0,train,2.0262239861517113E-4,47.98518550359529,0.6950280285501618
36.0,36.0,train,2.0313624143976147E-4,48.04141775930786,0.6959450839081845
37.0,37.0,train,2.534929625420954E-4,55.799077012443135,0.7736514301390809
38.0,38.0,train,1.6503836498833014E-4,42.928282201321394,0.6198775255707067
39.0,39.0,train,1.0839307783392946E-4,32.65059142552406,0.4702093692752952
40.0,40.0,train,1.1455979168441769E-4,34.53577738981681,0.4890152064834502
41.0,41.0,train,1.1806514742011873E-4,35.40867157060791,0.49940592760769853
42.0,42.0,train,1.27212067004246E-4,37.25357965135716,0.5255354056441162
44.0,44.0,train,1.2289148415546697E-4,36.50413512853227,0.5133675090547563
45.0,45.0,train,9.294053046592339E-5,26.107449118726226,0.4199892469499632
46.0,46.0,train,1.0275002417116132E-4,30.72039519159528,0.4523946465776998
47.0,47.0,train,1.18989486273738E-4,35.60764948212024,0.5021105098002507
48.0,48.0,train,8.544515844721007E-5,22.408023761036162,0.3939419683846216
49.0,49.0,train,8.753381617904152E-5,23.60102858387914,0.4013156631646544
50.0,50.0,train,1.1517061672929067E-4,34.683193035953906,0.4908412317514048
51.0,51.0,train,6.647978364339351E-5,12.846971568287454,0.3226903335711798
52.0,52.0,train,6.0834779342497316E-5,11.356078593339287,0.29990713686023307
53.0,53.0,train,7.701472143292352E-5,17.725932244061216,0.363244914686234
55.0,55.0,train,4.24860339434965E-5,6.56424749835502,0.2204226898413988
56.0,56.0,train,8.662610793106385E-5,23.001174817392247,0.39812222132983277
57.0,57.0,train,2.523941824538359E-4,55.55070154680778,0.7721890954696031
58.0,58.0,train,3.686455193711078E-4,79.34574611241894,0.8847404418568989
59.0,59.0,train,3.989647961775282E-4,85.1154294620841,0.9035050679173751
60.0,60.0,train,4.645557151636446E-4,92.28435303904585,0.9343016853239455
61.0,61.0,train,5.680504197248871E-4,100.0,0.9641799275649537
62.0,62.0,train,5.096734263066732E-4,96.03705161320966,0.949566983756062
63.0,63.0,train,5.42595663813027E-4,98.64538342016313,0.9584168759836957
64.0,64.0,train,5.327022037619487E-4,97.78580014065687,0.9559344499869882
65.0,65.0,train,3.8875996220725715E-4,83.53462090269785,0.8975577438392741
66.0,66.0,train,5.131144948834638E-4,96.29257113393663,0.9505739048140261
67.0,67.0,train,5.650741686460436E-4,99.81519597279865,0.9635496259643644
68.0,68.0,train,5.656268450785957E-4,99.84951808931883,0.9636675029082213
69.0,69.0,train,5.64404585632701E-4,99.77362787338765,0.9634063022803934
70.0,70.0,train,4.886440308420276E-4,94.34379081469201,0.9429518439795261
71.0,71.0,train,3.1959208688274416E-4,69.61510695334951,0.8463495166824284
3.0,3.0,test,3.273657210144397E-4,71.3107933095029,0.8531927521655975
5.0,5.0,test,2.7210407813316667E-4,60.02808412867927,0.7970418959662889
23.0,23.0,test,1.181671071213424E-4,35.42693186874237,0.4997049774769067
31.0,31.0,test,7.288470624361487E-5,15.378950306426654,0.347644005655249
32.0,32.0,test,9.403460886341124E-5,26.595836978856386,0.4236964976242933
43.0,43.0,test,1.287783244255312E-4,37.47628412828165,0.5298708565467336
54.0,54.0,test,7.36765105669685E-5,15.75804142085874,0.3506643351898149
