x,y,species_9 cloglog values
1.0,1.0,0.123987965
2.0,2.0,0.8084251
3.0,3.0,0.07473528
4.0,4.0,0.098847434
5.0,5.0,0.42486927
6.0,6.0,0.44767213
7.0,7.0,0.95553565
8.0,8.0,0.017268589
9.0,9.0,0.024182608
10.0,10.0,0.4318115
11.0,11.0,0.3054803
12.0,12.0,0.7584855
13.0,13.0,4.305074E-4
14.0,14.0,0.084533244
15.0,15.0,0.86815935
16.0,16.0,0.8629515
17.0,17.0,0.71057534
18.0,18.0,0.5839252
19.0,19.0,0.3877132
20.0,20.0,0.017734228
21.0,21.0,0.49249932
22.0,22.0,0.82909524
23.0,23.0,0.15641643
24.0,24.0,0.32907724
25.0,25.0,0.0855547
26.0,26.0,0.8634264
27.0,27.0,0.34810084
28.0,28.0,0.7476903
29.0,29.0,0.12364613
30.0,30.0,0.8324584
31.0,31.0,0.0017600971
32.0,32.0,0.3971427
33.0,33.0,0.6483764
34.0,34.0,0.389146
35.0,35.0,0.1027782
36.0,36.0,0.13748842
37.0,37.0,0.0013560607
38.0,38.0,0.0018166628
39.0,39.0,0.7001365
40.0,40.0,0.0025716561
41.0,41.0,0.22946356
42.0,42.0,0.16229148
43.0,43.0,0.30569682
44.0,44.0,0.83619225
45.0,45.0,1.608336E-5
46.0,46.0,0.036479108
47.0,47.0,0.01523901
48.0,48.0,0.32584375
49.0,49.0,0.5916139
50.0,50.0,0.0053110314
51.0,51.0,0.3009224
52.0,52.0,0.86199415
53.0,53.0,0.27977195
54.0,54.0,0.13574366
55.0,55.0,0.40875298
56.0,56.0,0.16792025
57.0,57.0,0.8566239
58.0,58.0,3.3549877E-4
59.0,59.0,0.13328427
60.0,60.0,0.31615087
61.0,61.0,0.47415897
62.0,62.0,0.580465
63.0,63.0,0.32377887
64.0,64.0,5.73069E-6
65.0,65.0,0.46730715
66.0,66.0,0.8325957
67.0,67.0,0.09466476
68.0,68.0,0.1628489
69.0,69.0,0.08716603
70.0,70.0,0.72128177
71.0,71.0,0.4142913
72.0,72.0,6.292163E-4
73.0,73.0,0.18017173
74.0,74.0,0.5434677
75.0,75.0,0.019106552
76.0,76.0,0.03594012
77.0,77.0,0.4812851
78.0,78.0,0.35126913
79.0,79.0,0.05295509
80.0,80.0,0.028228045
81.0,81.0,0.023997748
82.0,82.0,0.15744819
83.0,83.0,0.3710431
84.0,84.0,0.572873
85.0,85.0,0.8050911
86.0,86.0,0.06657814
87.0,87.0,0.46079603
88.0,88.0,0.12684406
89.0,89.0,0.2343438
90.0,90.0,0.5632353
91.0,91.0,0.480817
92.0,92.0,7.623464E-5
93.0,93.0,0.13669056
94.0,94.0,6.8994304E-5
95.0,95.0,0.08448416
96.0,96.0,0.41066387
97.0,97.0,0.48869455
98.0,98.0,0.34157017
99.0,99.0,0.449954
100.0,100.0,0.052986845
101.0,101.0,0.26193583
102.0,102.0,0.6136023
103.0,103.0,0.0900234
104.0,104.0,0.7178237
105.0,105.0,0.11425579
106.0,106.0,0.24909505
107.0,107.0,0.054699074
108.0,108.0,0.5699033
109.0,109.0,0.4077696
110.0,110.0,0.36387783
111.0,111.0,0.008216258
112.0,112.0,0.094968796
113.0,113.0,0.81133276
114.0,114.0,0.12030842
115.0,115.0,0.58513385
116.0,116.0,0.44229075
117.0,117.0,0.32002494
118.0,118.0,0.09353203
119.0,119.0,0.13445194
120.0,120.0,0.19913487
121.0,121.0,0.073591925
122.0,122.0,0.08433443
123.0,123.0,0.052232325
124.0,124.0,0.4908543
125.0,125.0,0.5586216
126.0,126.0,0.3271708
127.0,127.0,0.16994663
128.0,128.0,0.09900046
129.0,129.0,0.71922296
130.0,130.0,0.24735358
131.0,131.0,0.42973122
132.0,132.0,0.0017773357
133.0,133.0,0.1627619
134.0,134.0,0.20614997
135.0,135.0,0.69070506
136.0,136.0,0.27998644
137.0,137.0,0.31114927
138.0,138.0,0.42508686
139.0,139.0,0.3500611
140.0,140.0,0.32518825
141.0,141.0,0.31992328
142.0,142.0,0.027614547
143.0,143.0,0.589617
144.0,144.0,0.18378666
145.0,145.0,0.27670163
146.0,146.0,0.09154212
147.0,147.0,0.2855235
148.0,148.0,0.00159874
149.0,149.0,0.8533412
150.0,150.0,0.14359309
151.0,151.0,0.67763925
152.0,152.0,0.5649235
153.0,153.0,0.70139104
154.0,154.0,0.5444098
155.0,155.0,0.07072052
156.0,156.0,0.5051305
157.0,157.0,0.13684681
158.0,158.0,0.16977467
159.0,159.0,0.4610138
160.0,160.0,0.3050368
161.0,161.0,0.6578168
162.0,162.0,0.32885438
163.0,163.0,0.4447803
164.0,164.0,0.04837114
165.0,165.0,0.9511867
166.0,166.0,0.47791332
167.0,167.0,5.179323E-4
168.0,168.0,0.315451
169.0,169.0,0.08495725
170.0,170.0,0.06470547
171.0,171.0,0.4308043
172.0,172.0,0.43292335
173.0,173.0,0.90620947
174.0,174.0,0.023823172
175.0,175.0,0.058252223
176.0,176.0,0.5675228
177.0,177.0,0.51630795
178.0,178.0,0.2185834
179.0,179.0,0.39083043
180.0,180.0,0.5222802
181.0,181.0,0.10993204
182.0,182.0,0.008416563
183.0,183.0,0.46446428
184.0,184.0,0.05268972
185.0,185.0,0.92475474
186.0,186.0,0.4631681
187.0,187.0,0.38199386
188.0,188.0,0.9242656
189.0,189.0,0.4803035
190.0,190.0,0.8111283
191.0,191.0,0.3344232
192.0,192.0,0.24341561
193.0,193.0,0.008387773
194.0,194.0,0.847341
195.0,195.0,0.30531448
196.0,196.0,0.4162578
197.0,197.0,0.06878049
198.0,198.0,0.7778268
199.0,199.0,0.14121047
200.0,200.0,0.4256333
201.0,201.0,0.65572655
202.0,202.0,0.27272716
203.0,203.0,0.09289401
204.0,204.0,0.38240322
205.0,205.0,0.14385565
206.0,206.0,0.027331948
207.0,207.0,0.28614038
208.0,208.0,0.4349619
209.0,209.0,0.55558187
210.0,210.0,0.44677138
211.0,211.0,0.42549506
212.0,212.0,0.06242545
213.0,213.0,0.16874751
214.0,214.0,0.4112284
215.0,215.0,0.55498844
216.0,216.0,0.1184423
217.0,217.0,0.2543836
218.0,218.0,0.49744558
219.0,219.0,0.4373152
220.0,220.0,1.998525E-5
221.0,221.0,0.41428185
222.0,222.0,0.13585734
223.0,223.0,0.4235395
224.0,224.0,0.45064685
225.0,225.0,0.09232239
226.0,226.0,0.2246031
227.0,227.0,0.41937774
228.0,228.0,0.54652923
229.0,229.0,0.59971917
