X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.978495137229911E-4,89.76223355433262,0.9168544746684232
2.0,2.0,train,4.389502916234855E-4,94.10189018681373,0.9356941768527273
3.0,3.0,train,3.5688702207469517E-4,83.24878926734578,0.8925881950866693
5.0,5.0,train,2.982877545450263E-4,72.58893855939293,0.8450651985714157
6.0,6.0,train,4.8617261397671414E-4,98.55225141926023,0.9521323911470916
7.0,7.0,train,2.705874823821927E-4,66.74906591932937,0.8157721867611475
8.0,8.0,train,3.339542654574154E-4,79.78669164927314,0.8760306195844623
9.0,9.0,train,4.463499131038925E-4,95.34519357666514,0.9386011360914908
10.0,10.0,train,4.644991380677311E-4,96.8379203183441,0.9451867941026745
11.0,11.0,train,3.076765475609418E-4,74.73249355983378,0.8538972420214486
12.0,12.0,train,4.7251527414694637E-4,97.26208610846633,0.9478659576362555
13.0,13.0,train,4.7513072990973653E-4,97.4933866209299,0.9487114477510354
14.0,14.0,train,5.276558951736208E-4,99.59729282842997,0.9630669939152425
15.0,15.0,train,5.188267799205002E-4,99.50895153434226,0.9609711550536265
16.0,16.0,train,4.4003816551759504E-4,94.21033923674996,0.9361300281097251
17.0,17.0,train,4.1777216069544297E-4,92.00282732849689,0.9265910671611751
18.0,18.0,train,1.8521140251885469E-4,51.09762485598145,0.6858397838126776
19.0,19.0,train,2.353730344611155E-4,60.47672734156056,0.7704050160367996
21.0,21.0,train,3.242561312191709E-4,77.88923407221739,0.8682820819674844
22.0,22.0,train,1.7298953848832578E-4,49.213308313599946,0.6608955114109161
23.0,23.0,train,1.4006956921575736E-4,42.354573534240615,0.583407708906263
25.0,25.0,train,1.1304187136028767E-4,34.51360153122664,0.5067223848191615
26.0,26.0,train,1.2613853267602414E-4,39.16018458768467,0.5454999006318617
27.0,27.0,train,2.501074538757832E-4,62.974696558146995,0.7906087842480762
28.0,28.0,train,2.604981875504155E-4,65.09102361950674,0.8037780331089037
30.0,30.0,train,2.4016386944453736E-4,61.50328234562596,0.7771794292016625
31.0,31.0,train,9.94968924452349E-5,27.399909981428895,0.46313385889925296
32.0,32.0,train,1.2442064097492015E-4,38.59951926239564,0.5405925251814301
33.0,33.0,train,1.4371375400320014E-4,43.10063769590933,0.5927910916147336
34.0,34.0,train,7.023524451841282E-5,13.117413026581504,0.3553687337011301
35.0,35.0,train,2.3626967158039622E-4,60.765959976528364,0.7716883742403694
36.0,36.0,train,1.844820829131432E-4,51.01275551342285,0.6844041459610414
37.0,37.0,train,2.3596380571644146E-4,60.66624334552204,0.7712513960987486
38.0,38.0,train,1.7090219842261643E-4,48.838373579873334,0.6564415260044778
39.0,39.0,train,1.1262817549564783E-4,34.306489842282424,0.5054450060376963
40.0,40.0,train,1.1104145148235015E-4,33.57299070136022,0.5005148899996348
41.0,41.0,train,1.2341911782554055E-4,38.32915406410035,0.5377071338460387
42.0,42.0,train,1.324998800324426E-4,40.55202163293906,0.5632198134868802
43.0,43.0,train,1.341988127049206E-4,41.00999091780983,0.5678342665845
44.0,44.0,train,1.2409856402170787E-4,38.506825811646415,0.5396665904033735
45.0,45.0,train,1.0868773694582739E-4,32.44555446692564,0.49311098534242215
46.0,46.0,train,1.5864316464586083E-4,46.26132273459802,0.6290768561032174
47.0,47.0,train,1.8929839916683315E-4,51.762442905982816,0.6937648807383611
48.0,48.0,train,1.0507234333730974E-4,30.6357194467512,0.4815239854783403
49.0,49.0,train,1.0741609307455023E-4,31.849064293737207,0.48906530859976904
50.0,50.0,train,1.4609987422041206E-4,43.58087482548802,0.5988202939332684
51.0,51.0,train,9.22835271071644E-5,23.129634381459496,0.43837000240889457
52.0,52.0,train,8.407307080716087E-5,18.142034357820915,0.40879012625841404
53.0,53.0,train,1.0863580306199263E-4,32.424486577893994,0.49294638922713485
54.0,54.0,train,1.0615921344670746E-4,31.231682061739054,0.48503487466633444
55.0,55.0,train,4.712442974431563E-5,6.875603967680549,0.25516991520661425
56.0,56.0,train,8.166671816100503E-5,16.806066796663973,0.3998291141018768
58.0,58.0,train,2.965352191389875E-4,72.15109461937602,0.8433583994281844
59.0,59.0,train,3.1363826018587586E-4,76.07772385044494,0.8592422328197329
60.0,60.0,train,3.5596152232730805E-4,83.00968899249271,0.8919649330311249
61.0,61.0,train,4.3799767747054063E-4,93.98875039865624,0.9353100748745511
62.0,62.0,train,4.729880482303237E-4,97.30389636934721,0.9480198151912624
63.0,63.0,train,4.459295097148385E-4,95.28007531067195,0.938439557892311
64.0,64.0,train,4.2400278409193497E-4,92.64985722767524,0.9293954363994483
65.0,65.0,train,3.1240737484035695E-4,75.85612203116558,0.8581549378833297
66.0,66.0,train,4.648800588434803E-4,96.87109193519599,0.9453171672842593
67.0,67.0,train,4.500088874640474E-4,95.77599599800493,0.9399896412920524
68.0,68.0,train,4.430510045407708E-4,94.76224336256688,0.9373217489711755
71.0,71.0,train,2.733873339841242E-4,67.54549973878619,0.818968728314289
4.0,4.0,test,2.1947672846887682E-4,57.49532761777368,0.7464165804409446
20.0,20.0,test,2.472258276679815E-4,62.57341762002027,0.7868025178578818
24.0,24.0,test,1.1735156740957235E-4,36.45744244261438,0.519834905050262
29.0,29.0,test,2.263296434812415E-4,58.57657078534724,0.75705095564946
57.0,57.0,test,2.0676500452055415E-4,54.983317952876064,0.7254425866974221
69.0,69.0,test,4.328856449313589E-4,93.58099215117966,0.9332093280357504
70.0,70.0,test,3.770295449329613E-4,86.80495071687665,0.905296706968264
