X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.9501330244230123E-4,87.31243019948069,0.9120417590889106
2.0,2.0,train,4.7774624699368725E-4,96.72447005987159,0.9471357369821706
3.0,3.0,train,3.823706833868771E-4,85.62016980694385,0.9049251720412645
4.0,4.0,train,2.5638546500684686E-4,61.365563178600596,0.7935679509901952
5.0,5.0,train,2.9495563648924646E-4,69.47545530418058,0.8371853734250486
6.0,6.0,train,4.954379553105876E-4,97.95195095296786,0.9525890307793983
7.0,7.0,train,2.685695336321312E-4,64.26560732074344,0.8084802152678017
8.0,8.0,train,3.3653381875494765E-4,77.62464795678225,0.8739419981237185
9.0,9.0,train,4.4125200299421127E-4,93.0745063863847,0.9338244275600985
10.0,10.0,train,4.5955557235310686E-4,95.30484981647265,0.940873920682107
11.0,11.0,train,3.1270072538204784E-4,73.0739826429725,0.8540287245790676
12.0,12.0,train,5.553451201045343E-4,99.54695758023145,0.9672078954428637
13.0,13.0,train,5.656201557222973E-4,99.77146319781637,0.9692172123803927
14.0,14.0,train,5.694083036617508E-4,99.86861798913593,0.9699265233867956
15.0,15.0,train,5.01245470084411E-4,98.50171921532514,0.9542535382540414
16.0,16.0,train,4.4190955806122943E-4,93.26136912268879,0.9340916700896289
17.0,17.0,train,4.233153970407362E-4,90.99101760035381,0.9261015081271882
18.0,18.0,train,2.3246547071669425E-4,56.62997912553435,0.7608301887027829
19.0,19.0,train,2.403733897985291E-4,58.01239343556241,0.772190706139733
20.0,20.0,train,2.7547719143442505E-4,65.77816396355357,0.816450989394982
21.0,21.0,train,3.259146182047291E-4,75.23991934603481,0.8654289665348638
22.0,22.0,train,1.9666689348641763E-4,51.26141637209651,0.701885824585069
23.0,23.0,train,1.5515611747606793E-4,45.08077677509848,0.6151198846158435
24.0,24.0,train,1.308759471535496E-4,39.78477410128105,0.5530928241375297
25.0,25.0,train,1.0920352220933024E-4,33.50639630127802,0.48933081804555123
27.0,27.0,train,2.6709297624071037E-4,63.956979456399296,0.8067320086618955
29.0,29.0,train,2.548892236732139E-4,61.01287051150606,0.7916583884111617
30.0,30.0,train,2.595889554436256E-4,62.270160926036375,0.7975977265758369
31.0,31.0,train,1.0033672542724004E-4,29.963543041760026,0.46069146212748124
32.0,32.0,train,1.2686375023606724E-4,38.6790794354025,0.5419209432725363
33.0,33.0,train,1.4464582097774428E-4,43.054771969831535,0.5894031787160268
34.0,34.0,train,6.530740432115649E-5,11.964364761606335,0.33095146044473767
35.0,35.0,train,2.2514926058191627E-4,55.395928996552364,0.7498158073864171
36.0,36.0,train,1.691115226456877E-4,46.87154459742295,0.6467941624411961
37.0,37.0,train,2.1196134295982461E-4,53.419049005983176,0.728664724258882
39.0,39.0,train,1.1384392603302033E-4,35.06878575748504,0.5037076530503695
40.0,40.0,train,1.2078367650590299E-4,37.028143555021316,0.5244565443073153
41.0,41.0,train,1.1830991650994699E-4,36.44489682279901,0.517161770554796
42.0,42.0,train,1.3190572199991998E-4,40.05707785856239,0.555916002870127
43.0,43.0,train,1.3322018629153792E-4,40.334456741065615,0.5594937752354572
44.0,44.0,train,8.536090770371935E-5,22.46300155314003,0.4086261998732157
46.0,46.0,train,1.4017487622145001E-4,42.045291570312145,0.5779491751927259
47.0,47.0,train,1.661699750654791E-4,46.56154233495137,0.6403421580753377
48.0,48.0,train,8.138250700250456E-5,19.872586095393775,0.39396896716442575
49.0,49.0,train,8.356393012523021E-5,21.372457131427463,0.40205019056884306
50.0,50.0,train,1.36849695423221E-4,41.18469733097981,0.5692237776849411
51.0,51.0,train,8.441482960684914E-5,21.83598897988143,0.4051731084205785
52.0,52.0,train,8.189870739255636E-5,20.192308746217858,0.39589107482995545
53.0,53.0,train,1.0043057717284062E-4,30.006090970227834,0.461002854795842
54.0,54.0,train,1.013987461566314E-4,30.41966052156084,0.46420468750656185
55.0,55.0,train,3.9419174451808424E-5,5.033821356257353,0.21540194829267545
56.0,56.0,train,8.588568554484864E-5,22.842524651550697,0.41053293615829767
57.0,57.0,train,2.3624596277879736E-4,57.46902044633608,0.76633023954262
59.0,59.0,train,3.530456649336312E-4,80.39826791989482,0.8861218501484059
60.0,60.0,train,4.06410684841456E-4,88.97485331636453,0.9179996745227869
61.0,61.0,train,4.8423829106498343E-4,97.43764973848315,0.9492061226755435
62.0,62.0,train,4.5424274752503855E-4,94.7852114311533,0.9389088523141242
63.0,63.0,train,4.473147940259106E-4,93.9307110231965,0.9362479544706807
65.0,65.0,train,3.395277805796377E-4,78.27405729475511,0.8762433132373613
67.0,67.0,train,4.741227007001375E-4,96.35553509993916,0.9459436681552966
68.0,68.0,train,4.7443207142546694E-4,96.39053780334001,0.9460464855461274
69.0,69.0,train,4.806955917763418E-4,97.0498716732036,0.9480865750923089
70.0,70.0,train,4.1596829406294176E-4,90.1199078693683,0.9226835961705199
71.0,71.0,train,2.8905025543151275E-4,68.51381980854623,0.8311596273443808
26.0,26.0,test,1.3162488462727597E-4,40.00051918478498,0.5551478467278591
28.0,28.0,test,2.7012908685342487E-4,64.61707353770576,0.8103095180765838
38.0,38.0,test,1.615416088481873E-4,46.08985322186209,0.6299508308535016
45.0,45.0,test,8.305397019073976E-5,20.976286343222707,0.40017071547427474
58.0,58.0,test,3.319228822964142E-4,76.63949945334643,0.8703138089234381
64.0,64.0,test,4.0589728402861894E-4,88.92775618047044,0.9177401893688963
66.0,66.0,test,4.443933845738164E-4,93.538064832014,0.9350914416153718
