X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.638402573903501E-4,84.08167496561008,0.8928309923983958
2.0,2.0,train,4.456166868267349E-4,94.46805546281475,0.9351263426745435
3.0,3.0,train,3.535698816121475E-4,82.26610771140454,0.8858573029393509
4.0,4.0,train,2.48339647816473E-4,60.08733628297536,0.7822428325178354
5.0,5.0,train,2.716843837757482E-4,64.62938347818822,0.811313984720474
7.0,7.0,train,2.5887799125967246E-4,62.4234245588911,0.7958829958933703
9.0,9.0,train,4.4729479842100915E-4,94.78675377841824,0.9357911565236355
10.0,10.0,train,4.2715942435120547E-4,92.28080098697173,0.9273439090225983
11.0,11.0,train,3.0453698376225086E-4,71.75558321637266,0.8457728754928244
12.0,12.0,train,5.357939767140907E-4,99.78342150851677,0.9627031274424462
13.0,13.0,train,5.308031652842964E-4,99.65772200326778,0.9615428588540713
14.0,14.0,train,5.48656583426049E-4,99.99999298602864,0.9655346187021101
16.0,16.0,train,4.4943315991215427E-4,95.0832845385095,0.9366284438871999
17.0,17.0,train,4.282195475925461E-4,92.50450470679962,0.9278151703357777
18.0,18.0,train,2.159707539088005E-4,54.216737093421216,0.7343792862069032
19.0,19.0,train,2.2796529241980487E-4,56.2517575473476,0.7532332055422057
20.0,20.0,train,2.68692417133873E-4,64.08720480483893,0.8078166575393085
21.0,21.0,train,3.2633590710661977E-4,75.88698402919968,0.8650885325790986
22.0,22.0,train,2.116097477962213E-4,53.49368047460485,0.727172857339532
23.0,23.0,train,1.7030001174377814E-4,46.7340768106067,0.6484300996890667
24.0,24.0,train,1.442927326957305E-4,41.01368169721396,0.5875775682309121
25.0,25.0,train,1.1399310667610437E-4,32.05797718713173,0.5032756225687508
26.0,26.0,train,1.40788814203369E-4,40.09757001343321,0.5786111141514083
27.0,27.0,train,2.839096141915816E-4,67.30491074758993,0.8249550801307218
28.0,28.0,train,2.9303348923984297E-4,69.3852048176038,0.8344889671255072
29.0,29.0,train,2.530098595814565E-4,60.98120753345336,0.7883966502354215
30.0,30.0,train,2.741867578876121E-4,65.01716970070258,0.814190101214042
31.0,31.0,train,1.069327868550556E-4,29.544801332939418,0.48127523797796146
32.0,32.0,train,1.3832845320955724E-4,39.320628060610105,0.5721988536758229
33.0,33.0,train,1.5660288686929034E-4,43.99402225106244,0.6175931300003894
34.0,34.0,train,7.39073543441782E-5,16.143776080511195,0.3647031949719375
35.0,35.0,train,2.3227153617219455E-4,57.22127150987557,0.7596705067759777
36.0,36.0,train,1.7156531928094474E-4,46.90421098044125,0.6511500941490942
37.0,37.0,train,2.2401762811346756E-4,55.565642389616066,0.7471805617476153
38.0,38.0,train,1.8099872721130818E-4,48.32516391205622,0.6707764524186
39.0,39.0,train,1.2297816810136558E-4,35.36956407806841,0.5299295368175212
40.0,40.0,train,1.3425918939257613E-4,38.307871575072426,0.5613785682332646
41.0,41.0,train,1.315337543757293E-4,37.53982678869704,0.5539789522507016
42.0,42.0,train,1.4640640582792028E-4,41.312323540303666,0.5928938930260816
43.0,43.0,train,1.4634247778712523E-4,41.29667187690689,0.592734110269307
44.0,44.0,train,1.37098069767036E-4,38.92465597064637,0.5689556880642277
45.0,45.0,train,8.688608173009672E-5,21.1464182030642,0.4133517412438633
46.0,46.0,train,7.737763664702132E-5,17.26111252168468,0.37809286293032074
47.0,47.0,train,9.227472075023501E-5,23.50832857319016,0.43243883484057133
48.0,48.0,train,6.362323694819629E-5,12.57835759826605,0.32330615710166066
49.0,49.0,train,6.827227408799187E-5,14.096624851428501,0.34234405202327656
50.0,50.0,train,7.024489975521783E-5,14.770008938337678,0.35025926203883306
53.0,53.0,train,4.7567787589936635E-5,7.488781674827145,0.25321930657318337
54.0,54.0,train,4.562397514817039E-5,7.040015309030581,0.24425562082847552
55.0,55.0,train,2.8612434723220312E-5,3.7540964042950566,0.16107228074564361
56.0,56.0,train,8.037933221176084E-5,18.220610235333222,0.38944670973432316
57.0,57.0,train,2.32215040038542E-4,57.20677973023942,0.759587148871298
58.0,58.0,train,3.2373420388979475E-4,75.45023254585332,0.862916707971048
61.0,61.0,train,4.981233982601295E-4,99.00768237422176,0.953000286875544
62.0,62.0,train,4.5027539903443086E-4,95.28081735724757,0.9369552222735845
63.0,63.0,train,4.52231569532987E-4,95.39307051863328,0.9377077053248942
64.0,64.0,train,4.018104875119878E-4,89.24240411531923,0.9151117456711523
65.0,65.0,train,3.4486727543308314E-4,80.16415968352112,0.8795941278805836
66.0,66.0,train,4.411271068840964E-4,93.88597484167833,0.9333136769874874
67.0,67.0,train,4.7638275876873623E-4,97.54616305937924,0.9462904234366692
68.0,68.0,train,4.836452910718386E-4,98.02683266298109,0.9486321768832119
69.0,69.0,train,4.856332015787212E-4,98.26920658325567,0.9492551749070472
70.0,70.0,train,4.2905823091166035E-4,92.58902201810692,0.9281858273461131
71.0,71.0,train,3.102488756382855E-4,73.0255213484076,0.8510865536375259
6.0,6.0,test,4.5317492466147633E-4,95.44720414121909,0.9380673705346262
8.0,8.0,test,3.224596961553607E-4,75.26491165394012,0.8618400628070306
15.0,15.0,test,4.8723534820417E-4,98.33699706283872,0.9497517740218863
51.0,51.0,test,3.6201880598228446E-5,5.195873075955668,0.19925822547535765
52.0,52.0,test,3.245726123251229E-5,4.546837981280937,0.18063964177246672
59.0,59.0,test,3.4992576791179167E-4,81.50170853646082,0.883275327810532
60.0,60.0,test,3.990030383415412E-4,88.75071460839145,0.9136362000779453
