X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.915492423146803E-4,88.73318670543944,0.9132585052289178
2.0,2.0,train,4.514313303351346E-4,95.70945287924819,0.9403180142515782
3.0,3.0,train,3.67999464311321E-4,85.5277284759161,0.8995182067202289
4.0,4.0,train,2.404409163328662E-4,61.708310932533834,0.7771611905100407
5.0,5.0,train,2.972156134686643E-4,72.31638338022157,0.8436731504013615
6.0,6.0,train,4.804565763864053E-4,98.0209112530542,0.9502108357434308
7.0,7.0,train,2.581567038349751E-4,64.86140332477983,0.8004964993345371
8.0,8.0,train,3.2788873444761885E-4,78.515482492556,0.8709207102103824
10.0,10.0,train,4.495344046449146E-4,95.59889928577843,0.9396069168226879
12.0,12.0,train,5.298267797068044E-4,99.50122656946262,0.9634189203513703
13.0,13.0,train,5.394856966757943E-4,99.78307818782064,0.9655599152546545
14.0,14.0,train,5.387409821703909E-4,99.76060797081124,0.9653993967283788
15.0,15.0,train,4.895219306030586E-4,98.59707791247224,0.9529508148094903
17.0,17.0,train,3.9438077401072905E-4,89.12739396905093,0.9147786181100709
20.0,20.0,train,2.3610918710161006E-4,60.8183389693953,0.7710517757122812
21.0,21.0,train,3.005777319145395E-4,73.15320856675429,0.8469207091128859
22.0,22.0,train,2.053533083091364E-4,55.85834829009873,0.7225794014770067
23.0,23.0,train,1.640310865001705E-4,46.88297888310886,0.6409184220851895
24.0,24.0,train,1.3599085553920331E-4,40.182823603105845,0.5722101608300719
25.0,25.0,train,1.0485837885358824E-4,30.117162098556715,0.48041917033109494
26.0,26.0,train,1.1893191600986043E-4,35.40936574713539,0.5241286220581427
27.0,27.0,train,2.61242632981969E-4,65.51504269474766,0.8043038257780959
28.0,28.0,train,2.7599904824008036E-4,68.14006824394507,0.8215292600099624
29.0,29.0,train,2.2864660022457178E-4,59.81730556584101,0.7601312078786371
30.0,30.0,train,2.518383838231308E-4,63.808750813536975,0.7924684859446902
31.0,31.0,train,9.635842209328354E-5,25.59653665428186,0.45209830045760246
32.0,32.0,train,1.31038897504118E-4,38.882230067008415,0.5587763289694667
33.0,33.0,train,1.5329132629130223E-4,44.38088068286707,0.6160131250171827
35.0,35.0,train,2.4132186348324843E-4,61.892569431772706,0.7783835749363855
36.0,36.0,train,1.6457836237865746E-4,47.0114541468239,0.6421433728439888
37.0,37.0,train,2.1976564099220598E-4,58.1500529855426,0.7464541830290583
38.0,38.0,train,1.7368083289776704E-4,49.27089764037073,0.6619151691035037
39.0,39.0,train,1.1260052702489284E-4,33.40907948481037,0.5049391791831892
40.0,40.0,train,1.237413122101912E-4,37.008063146021506,0.5382064807470632
41.0,41.0,train,1.2374703969699228E-4,37.010175257882125,0.5382229952377154
42.0,42.0,train,1.3674505768880194E-4,40.452535262886066,0.5742199803360589
43.0,43.0,train,1.3617414941790828E-4,40.23801657076475,0.572699478554562
44.0,44.0,train,1.1151478846855942E-4,33.033800924425385,0.5015716002865567
45.0,45.0,train,1.0376042313860911E-4,29.4966850990031,0.4768448910193658
46.0,46.0,train,1.5953314866754413E-4,45.999191526691725,0.6306906640322096
47.0,47.0,train,1.9613786891411756E-4,53.95946612547637,0.7061481538067336
48.0,48.0,train,9.708995474877211E-5,26.085933308140625,0.45459522779497485
49.0,49.0,train,1.0061295243418938E-4,28.010814809869505,0.46646177494266905
50.0,50.0,train,1.5307573596973887E-4,44.31520538606913,0.6154958768004206
51.0,51.0,train,8.429996373798511E-5,18.396472961103054,0.40925256200813565
52.0,52.0,train,7.666152950875981E-5,14.818362291923737,0.3803946417127547
53.0,53.0,train,1.0602652472420773E-4,30.622789673672937,0.48419513858343477
54.0,54.0,train,1.0425068268883274E-4,29.81300986114028,0.4784439077107848
55.0,55.0,train,4.233127783816909E-5,5.863382596053861,0.23226860802255556
56.0,56.0,train,8.170769310754172E-5,17.042828019644602,0.39961288005028583
57.0,57.0,train,2.2484910956511694E-4,59.2346200328893,0.7543756089087139
58.0,58.0,train,3.129146114838332E-4,75.41977152080659,0.8582698517799227
59.0,59.0,train,3.359927200503853E-4,79.69596207606845,0.8772897607684429
60.0,60.0,train,3.815394265922454E-4,87.22704215553861,0.90766406533248
61.0,61.0,train,4.624474125788493E-4,96.8944954196354,0.9442851839868373
62.0,62.0,train,4.4172817570220524E-4,95.0913743363923,0.9365903242332692
64.0,64.0,train,3.7825160132104734E-4,86.69775597045002,0.9057489013777892
65.0,65.0,train,3.210504936156921E-4,77.29742694192575,0.865289954646708
66.0,66.0,train,4.301797321457236E-4,93.6851561895285,0.9318490815805889
67.0,67.0,train,4.430680734429165E-4,95.18496822794307,0.937118614679081
68.0,68.0,train,4.4657224721725985E-4,95.41622410661289,0.9384795147692159
69.0,69.0,train,4.581749546626248E-4,96.33253572126338,0.9427788708908569
70.0,70.0,train,3.9505781955105737E-4,89.21424357085291,0.9151381271502923
71.0,71.0,train,2.912627645236874E-4,70.8366232089177,0.8377532323446936
9.0,9.0,test,4.165151761794305E-4,92.38993216189246,0.9257791020998762
11.0,11.0,test,3.002386473279482E-4,73.08470864474567,0.8465962609331753
16.0,16.0,test,4.1652693835104494E-4,92.39122525245858,0.9257845528815386
18.0,18.0,test,1.9527119918445147E-4,53.810548707835125,0.7045536752458974
19.0,19.0,test,1.9665324637945737E-4,54.04582402316295,0.7070922500601484
34.0,34.0,test,6.468016573048778E-5,11.617129251393866,0.33226321012955684
63.0,63.0,test,4.177618591932359E-4,92.5269879792141,0.9263546136334035
