X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.886619330006983E-4,88.91930806497311,0.9106930590196639
2.0,2.0,train,4.4062626731585316E-4,94.25898766197281,0.9353426448459337
3.0,3.0,train,3.4823555398254486E-4,81.54897773489503,0.88518249635452
4.0,4.0,train,2.4206858943013655E-4,58.32539960292768,0.777881625430755
5.0,5.0,train,2.908776865827162E-4,70.01941241480036,0.8360036670191175
6.0,6.0,train,4.7018431742894783E-4,97.77159697389774,0.9461938498770054
8.0,8.0,train,3.411885430955195E-4,80.03987277113417,0.88004175868653
9.0,9.0,train,4.588680445213308E-4,96.25078932490916,0.9422731415125123
10.0,10.0,train,4.585205585880905E-4,96.18780400084334,0.9421483310733999
11.0,11.0,train,3.1814059806241655E-4,75.62899294860885,0.8615658029209097
12.0,12.0,train,4.74638563699361E-4,98.19801029639217,0.9476630299604752
14.0,14.0,train,5.250314055416397E-4,99.58509412330423,0.9617366292178477
15.0,15.0,train,5.102296950353799E-4,99.26154430321557,0.9580494683322358
16.0,16.0,train,4.587623472126735E-4,96.2316306235005,0.9422352055414472
17.0,17.0,train,4.405187839291281E-4,94.24595036949901,0.9352994361617359
18.0,18.0,train,2.2535182899145954E-4,55.511408531479255,0.7535618032651591
19.0,19.0,train,2.511924252590225E-4,60.67618004539978,0.7901270218411569
20.0,20.0,train,2.912765036058919E-4,70.13980744344788,0.8364096766757907
21.0,21.0,train,3.4246513092784324E-4,80.30962853329751,0.8809897965310148
22.0,22.0,train,1.774993403537222E-4,48.40568835286581,0.6682001393082269
23.0,23.0,train,1.4125520834406174E-4,42.281302996535366,0.5843670684264799
24.0,24.0,train,1.2052185871965951E-4,37.202978952539375,0.5272021844225414
25.0,25.0,train,1.0426165233060163E-4,31.683301786229624,0.4769217995098092
26.0,26.0,train,1.3228430813324264E-4,40.155894549728856,0.5605341902207361
28.0,28.0,train,2.6171698307799265E-4,62.75282658308841,0.8034162585677527
29.0,29.0,train,2.479636586047079E-4,59.623489464960194,0.7858727536364658
31.0,31.0,train,9.020120578816294E-5,24.79813782518492,0.42915267408793445
32.0,32.0,train,1.1371825717101709E-4,35.26173581752114,0.5067802979111165
34.0,34.0,train,6.609825897376869E-5,12.283753976266633,0.3368969394560475
35.0,35.0,train,2.177648434050588E-4,54.270823163797,0.7416624329225753
36.0,36.0,train,1.8201463814985914E-4,48.918760424357984,0.6773823968746848
37.0,37.0,train,2.2547906484738617E-4,55.534241023090864,0.7537566138346292
38.0,38.0,train,1.751890902203722E-4,48.17750078885613,0.6634014387258031
39.0,39.0,train,1.1927837127517627E-4,36.81613943331521,0.5235339007780164
40.0,40.0,train,1.226039687700381E-4,37.84945901522309,0.5332812768138557
41.0,41.0,train,1.3109700420645948E-4,39.817393567383235,0.5572791443206632
42.0,42.0,train,1.4485828168895654E-4,43.02592715230524,0.593571477937312
43.0,43.0,train,1.4605479596291847E-4,43.292475627499094,0.5965827838591583
44.0,44.0,train,9.214693343034385E-5,25.94520512845624,0.43601458864926856
45.0,45.0,train,8.477578144983323E-5,21.51479290330483,0.40957489739876707
46.0,46.0,train,1.2092503602277425E-4,37.314052557381025,0.5283854825924703
47.0,47.0,train,1.456610642770309E-4,43.24247217276899,0.5955943377570997
49.0,49.0,train,8.120235358512452E-5,18.625889712368085,0.3963147508039847
50.0,50.0,train,1.2343790162300415E-4,38.105045385596405,0.535694113716443
51.0,51.0,train,7.557137171814873E-5,15.045641059226377,0.3748125258771178
52.0,52.0,train,7.417945678385845E-5,14.545449798231893,0.36938040275615447
53.0,53.0,train,8.951801860689098E-5,24.472896104903203,0.4267235552612916
54.0,54.0,train,8.991637116305451E-5,24.66066645203451,0.42814117865320245
55.0,55.0,train,3.672176748287679E-5,4.653486873306976,0.204066163028775
56.0,56.0,train,8.811637304914548E-5,23.53687327550728,0.4217075024942193
57.0,57.0,train,2.2356776454063627E-4,55.26452322323232,0.7508139386033564
58.0,58.0,train,3.211880395941184E-4,76.25651422312163,0.8641632037360193
59.0,59.0,train,3.3415578792402457E-4,78.74413603693064,0.8746819583956428
60.0,60.0,train,3.844807008343247E-4,88.29352027178172,0.9083417397330456
61.0,61.0,train,4.630752044316224E-4,97.01750362942192,0.9437630782043849
62.0,62.0,train,4.692924129567585E-4,97.57433933018837,0.9458947465350521
63.0,63.0,train,4.653266734524812E-4,97.24933847121704,0.9445445603432873
64.0,64.0,train,4.2422984904298434E-4,92.8974095951595,0.9284059761889332
65.0,65.0,train,3.267409630631794E-4,77.3833690041514,0.8687714201117864
66.0,66.0,train,4.6118763479118186E-4,96.78608913460432,0.9430994248970439
67.0,67.0,train,4.802987500149411E-4,98.52286801820254,0.9494722405522985
69.0,69.0,train,4.57377092716121E-4,95.97737907866617,0.9417357113516205
70.0,70.0,train,4.0007847024788143E-4,90.31251966893514,0.9168104901129264
71.0,71.0,train,2.7947341174847426E-4,67.04849243016716,0.823957435960017
7.0,7.0,test,2.742440423780957E-4,65.79289206157695,0.8181416203784158
13.0,13.0,test,4.7750486630415186E-4,98.38514783959855,0.9485871630997266
27.0,27.0,test,2.5975374779515787E-4,62.46495957745406,0.8010028046479405
30.0,30.0,test,2.5277188974559507E-4,60.95515371974842,0.7921772542846438
33.0,33.0,test,1.295302283901582E-4,39.52009367112327,0.5529468311270583
48.0,48.0,test,7.85612235506013E-5,16.716541903867647,0.3863231168607446
68.0,68.0,test,4.720511893086308E-4,97.93872302865988,0.9468145701603012
