x,y,species_4 cloglog values
1.0,1.0,0.13973202
2.0,2.0,0.8497108
3.0,3.0,0.055537716
4.0,4.0,0.07515224
5.0,5.0,0.5431201
6.0,6.0,0.34509712
7.0,7.0,0.9299454
8.0,8.0,0.01910109
9.0,9.0,0.02692151
10.0,10.0,0.45105726
11.0,11.0,0.22044168
12.0,12.0,0.7942832
13.0,13.0,6.628694E-4
14.0,14.0,0.08888572
15.0,15.0,0.8914807
16.0,16.0,0.80016553
17.0,17.0,0.7770591
18.0,18.0,0.5455809
19.0,19.0,0.40923926
20.0,20.0,0.019563245
21.0,21.0,0.54830277
22.0,22.0,0.80101305
23.0,23.0,0.15275551
24.0,24.0,0.27312478
25.0,25.0,0.08191966
26.0,26.0,0.8889084
27.0,27.0,0.26836595
28.0,28.0,0.7597803
29.0,29.0,0.12338292
30.0,30.0,0.71354336
31.0,31.0,0.0021201954
32.0,32.0,0.41081953
33.0,33.0,0.5687606
34.0,34.0,0.3074298
35.0,35.0,0.09843591
36.0,36.0,0.13939594
37.0,37.0,0.0018816831
38.0,38.0,0.002107706
39.0,39.0,0.7427395
40.0,40.0,0.0027275204
41.0,41.0,0.28466547
42.0,42.0,0.14990789
43.0,43.0,0.2890986
44.0,44.0,0.77685565
45.0,45.0,2.3787687E-5
46.0,46.0,0.030557323
47.0,47.0,0.016802398
48.0,48.0,0.36003762
49.0,49.0,0.7021911
50.0,50.0,0.0053466326
51.0,51.0,0.30678967
52.0,52.0,0.8446033
53.0,53.0,0.23633374
54.0,54.0,0.14030729
55.0,55.0,0.4098055
56.0,56.0,0.16234227
57.0,57.0,0.83916354
58.0,58.0,5.5149494E-4
59.0,59.0,0.10581517
60.0,60.0,0.2987352
61.0,61.0,0.51665443
62.0,62.0,0.5908072
63.0,63.0,0.2627938
64.0,64.0,1.1017725E-5
65.0,65.0,0.66323596
66.0,66.0,0.76223385
67.0,67.0,0.11024253
68.0,68.0,0.15658131
69.0,69.0,0.07141759
70.0,70.0,0.76356554
71.0,71.0,0.34240755
72.0,72.0,6.827639E-4
73.0,73.0,0.12755132
74.0,74.0,0.5534878
75.0,75.0,0.021360405
76.0,76.0,0.044265486
77.0,77.0,0.47765416
78.0,78.0,0.29785004
79.0,79.0,0.03913668
80.0,80.0,0.03319352
81.0,81.0,0.028106213
82.0,82.0,0.16244559
83.0,83.0,0.42196062
84.0,84.0,0.6042527
85.0,85.0,0.85368854
86.0,86.0,0.04908658
87.0,87.0,0.4269649
88.0,88.0,0.1260241
89.0,89.0,0.3239502
90.0,90.0,0.6701154
91.0,91.0,0.38254088
92.0,92.0,5.7482957E-5
93.0,93.0,0.12715141
94.0,94.0,5.9034013E-5
95.0,95.0,0.065957114
96.0,96.0,0.43542188
97.0,97.0,0.49190694
98.0,98.0,0.36136118
99.0,99.0,0.4488515
100.0,100.0,0.058364015
101.0,101.0,0.19682264
102.0,102.0,0.65307444
103.0,103.0,0.07489807
104.0,104.0,0.7206922
105.0,105.0,0.09363066
106.0,106.0,0.23488458
107.0,107.0,0.05780746
108.0,108.0,0.65151227
109.0,109.0,0.42495227
