x,y,species_3 cloglog values
1.0,1.0,0.12857898
2.0,2.0,0.8218959
3.0,3.0,0.047973298
4.0,4.0,0.06358465
5.0,5.0,0.5015887
6.0,6.0,0.38507926
7.0,7.0,0.9470425
8.0,8.0,0.024864476
9.0,9.0,0.032671247
10.0,10.0,0.45425552
11.0,11.0,0.25908566
12.0,12.0,0.777903
13.0,13.0,4.4407617E-4
14.0,14.0,0.08914485
15.0,15.0,0.8694984
16.0,16.0,0.8451007
17.0,17.0,0.75482374
18.0,18.0,0.57953453
19.0,19.0,0.39014867
20.0,20.0,0.015859485
21.0,21.0,0.5342062
22.0,22.0,0.8213482
23.0,23.0,0.1623177
24.0,24.0,0.29812813
25.0,25.0,0.09637499
26.0,26.0,0.8841649
27.0,27.0,0.30603588
28.0,28.0,0.7830204
29.0,29.0,0.13294905
30.0,30.0,0.7865119
31.0,31.0,0.001629992
32.0,32.0,0.4045735
33.0,33.0,0.58187413
34.0,34.0,0.3476035
35.0,35.0,0.11309393
36.0,36.0,0.14719927
37.0,37.0,0.0010573755
38.0,38.0,0.0015267456
39.0,39.0,0.7536122
40.0,40.0,0.0020919605
41.0,41.0,0.2573441
42.0,42.0,0.14467485
43.0,43.0,0.31077722
44.0,44.0,0.80077076
45.0,45.0,1.721162E-5
46.0,46.0,0.042499445
47.0,47.0,0.022271028
48.0,48.0,0.33164024
49.0,49.0,0.6347461
50.0,50.0,0.008276927
51.0,51.0,0.27834335
52.0,52.0,0.8345187
53.0,53.0,0.2597655
54.0,54.0,0.14925173
55.0,55.0,0.37826088
56.0,56.0,0.15713647
57.0,57.0,0.82627237
58.0,58.0,3.5499202E-4
59.0,59.0,0.114942625
60.0,60.0,0.32359526
61.0,61.0,0.44380778
62.0,62.0,0.56468767
63.0,63.0,0.2771486
64.0,64.0,6.709459E-6
65.0,65.0,0.5508645
66.0,66.0,0.78554654
67.0,67.0,0.10111397
68.0,68.0,0.16767186
69.0,69.0,0.07280877
70.0,70.0,0.75917464
71.0,71.0,0.37219813
72.0,72.0,4.758197E-4
73.0,73.0,0.13749814
74.0,74.0,0.5991023
75.0,75.0,0.027361238
76.0,76.0,0.04237215
77.0,77.0,0.4720982
78.0,78.0,0.30879745
79.0,79.0,0.034170777
80.0,80.0,0.039799597
81.0,81.0,0.030169716
82.0,82.0,0.17112447
83.0,83.0,0.41282204
84.0,84.0,0.45781112
85.0,85.0,0.84345305
86.0,86.0,0.043882474
87.0,87.0,0.46134612
88.0,88.0,0.13470496
89.0,89.0,0.26681387
90.0,90.0,0.63137835
91.0,91.0,0.41688326
92.0,92.0,5.2370397E-5
93.0,93.0,0.14053419
94.0,94.0,6.382462E-5
95.0,95.0,0.062036008
96.0,96.0,0.46271187
97.0,97.0,0.49357292
98.0,98.0,0.343759
99.0,99.0,0.39383185
100.0,100.0,0.057884384
101.0,101.0,0.21928681
102.0,102.0,0.63590854
103.0,103.0,0.07807079
104.0,104.0,0.72982776
105.0,105.0,0.09730223
106.0,106.0,0.20272344
107.0,107.0,0.059112743
108.0,108.0,0.6111723
109.0,109.0,0.42089808
110.0,110.0,0.3108484
111.0,111.0,0.0073493253
112.0,112.0,0.116584845
113.0,113.0,0.8071584
114.0,114.0,0.14361922
115.0,115.0,0.6461855
116.0,116.0,0.42835763
117.0,117.0,0.33760855
118.0,118.0,0.06410443
119.0,119.0,0.12860322
120.0,120.0,0.2182777
121.0,121.0,0.09824204
122.0,122.0,0.06686667
123.0,123.0,0.034700006
124.0,124.0,0.5364905
125.0,125.0,0.467278
126.0,126.0,0.3720844
127.0,127.0,0.19630954
128.0,128.0,0.059265025
129.0,129.0,0.7138341
130.0,130.0,0.21715203
