X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.540406209037018E-4,82.71629550473986,0.8900604383081648
2.0,2.0,train,4.0034367742510413E-4,89.37435794138685,0.9176332892983886
3.0,3.0,train,3.15407734628994E-4,74.47122039579713,0.8601111160275932
4.0,4.0,train,2.716112109241703E-4,65.20854787144438,0.8161781821652464
5.0,5.0,train,2.6360550556469057E-4,63.313580550894144,0.8067680848204793
6.0,6.0,train,4.311819752563317E-4,93.03097997079772,0.932043257353951
7.0,7.0,train,2.913590523610969E-4,69.76080116034125,0.837477272878921
8.0,8.0,train,3.39916097810221E-4,80.24897254075024,0.8799375064931273
9.0,9.0,train,4.857058756359983E-4,97.82586220763488,0.9516311440340588
11.0,11.0,train,3.3587159047441644E-4,79.53320684176619,0.8768707957842411
13.0,13.0,train,4.73511980131268E-4,96.66400213432553,0.9478096191124346
15.0,15.0,train,4.7720293619356037E-4,97.01267212489104,0.9489971701600742
16.0,16.0,train,4.8133997399965345E-4,97.28023916706235,0.9502961580592109
17.0,17.0,train,4.604402551435171E-4,95.59566291641013,0.9433770440750902
18.0,18.0,train,2.4741126055429413E-4,59.81112769395996,0.7862344922145245
19.0,19.0,train,2.8320143191292444E-4,68.11397485306955,0.8289955809028889
20.0,20.0,train,2.9293332798997475E-4,70.25611908958078,0.8390650014951847
21.0,21.0,train,3.519908351564472E-4,82.34884348539312,0.8886461023169403
23.0,23.0,train,1.291861293074436E-4,41.23297715984817,0.5531867800923314
24.0,24.0,train,1.1146542419378834E-4,35.697257951048805,0.5009789232546717
25.0,25.0,train,1.0804359902915527E-4,34.0721369322442,0.4902160047070153
26.0,26.0,train,1.5511629553811667E-4,46.212321627416294,0.6198985667891944
27.0,27.0,train,2.907912504691671E-4,69.57996039580273,0.8369007832406803
28.0,28.0,train,2.8912032844467887E-4,69.26924687874056,0.835192404521704
29.0,29.0,train,2.882410638439139E-4,69.10514210663459,0.8342862558364468
30.0,30.0,train,2.800718409470877E-4,67.30802153789709,0.8256254157284522
31.0,31.0,train,9.155392768788785E-5,25.43128623490201,0.4350043939009325
32.0,32.0,train,1.0916056608480447E-4,34.63286966813665,0.4937545630166804
33.0,33.0,train,1.2290478418762888E-4,39.55765164878819,0.5353373746729964
34.0,34.0,train,7.247388429162816E-5,14.392567896443298,0.3636157355201963
35.0,35.0,train,1.814812170173741E-4,49.374770115630525,0.6775253684270863
36.0,36.0,train,1.781115480183899E-4,48.866773283616226,0.6706773444843181
38.0,38.0,train,1.5684827060180563E-4,46.40425227772201,0.6239818486524923
39.0,39.0,train,1.1508591186501386E-4,36.784730639530466,0.5121194049476001
40.0,40.0,train,1.1808706381840469E-4,37.773914972857035,0.5211653786924708
42.0,42.0,train,1.260121398404546E-4,40.54736202590684,0.544254792977809
43.0,43.0,train,1.2787616111333065E-4,41.01650516908467,0.5495217856744141
44.0,44.0,train,1.2108239997817056E-4,38.98978658103415,0.5300265831449245
45.0,45.0,train,9.997205649247828E-5,30.295575591596698,0.46389938578795864
46.0,46.0,train,9.657714917699619E-5,28.305932157894187,0.45242865741349614
48.0,48.0,train,9.356962024000291E-5,26.647030262458372,0.4420619466403799
49.0,49.0,train,9.641066701097042E-5,28.208998559302206,0.4518598760673028
50.0,50.0,train,1.1505511005600023E-4,36.77553003860696,0.5120256826482978
51.0,51.0,train,7.7715829423147E-5,17.35835887082663,0.3840822709436348
52.0,52.0,train,6.996574506322635E-5,13.39189431217994,0.353583832054596
53.0,53.0,train,9.448846849250816E-5,27.088175017764705,0.44524979438275214
54.0,54.0,train,9.23704188291173E-5,25.924144623197016,0.4378738713958775
55.0,55.0,train,4.500072444220751E-5,6.215050618753122,0.24469072195213948
56.0,56.0,train,8.841618909304629E-5,23.40654328698357,0.42384015368194516
57.0,57.0,train,2.539056613838622E-4,61.00180450170105,0.7947189380842068
58.0,58.0,train,3.5519614477135767E-4,82.9180952015775,0.8908498082180565
59.0,59.0,train,3.8559658749017157E-4,87.55931477278125,0.9096992880738081
60.0,60.0,train,4.4172704362655804E-4,93.89257116923355,0.9363683168559468
61.0,61.0,train,5.294935674844093E-4,99.99999148951942,0.96318914680638
62.0,62.0,train,4.596154344480047E-4,95.52499989049605,0.9430850453541756
63.0,63.0,train,4.915531143586678E-4,98.5289964910527,0.9533630891901955
64.0,64.0,train,4.5792908443891293E-4,95.29565059107267,0.9424833576514409
65.0,65.0,train,3.8505308572674764E-4,87.48188833685815,0.9093927109283557
66.0,66.0,train,4.584769391983865E-4,95.37016779542897,0.9426795259182027
67.0,67.0,train,5.188366874666416E-4,99.79029253018693,0.9606596839119097
68.0,68.0,train,5.191456151661255E-4,99.79637791079513,0.9607353999505742
69.0,69.0,train,5.286884851777203E-4,99.98415012452367,0.9630038711856834
70.0,70.0,train,4.586483154338072E-4,95.39347776533582,0.9427407524669533
71.0,71.0,train,3.097788582216174E-4,73.2221853414041,0.8551135217519045
10.0,10.0,test,4.2695386769402735E-4,92.61186114273008,0.9302276242397318
12.0,12.0,test,4.6849956640454776E-4,96.25967957436455,0.9461524987387558
14.0,14.0,test,4.7676575290169784E-4,96.9740445053568,0.9488579309889897
22.0,22.0,test,1.628291605133656E-4,46.91738417247443,0.637747990577274
37.0,37.0,test,2.209726084016616E-4,54.68709468468315,0.7479183301731873
41.0,41.0,test,1.1388679119169201E-4,36.428309124154396,0.5084574526054209
47.0,47.0,test,1.1555576243678611E-4,36.9250765394302,0.5135468147291159
