x,y,species max
796.0,796.0,0.045728836
797.0,797.0,0.6831544
798.0,798.0,0.37432525
799.0,799.0,0.5377573
800.0,800.0,0.27701932
801.0,801.0,0.36027828
802.0,802.0,0.42914268
803.0,803.0,0.53957784
804.0,804.0,0.011572964
805.0,805.0,0.33964756
806.0,806.0,0.008994246
807.0,807.0,0.12895319
808.0,808.0,0.1960881
809.0,809.0,0.36456412
810.0,810.0,0.17837398
811.0,811.0,0.34715194
812.0,812.0,0.4855753
813.0,813.0,0.003610209
814.0,814.0,0.17592047
815.0,815.0,0.44980958
816.0,816.0,0.8942367
817.0,817.0,0.1901337
818.0,818.0,0.76638067
819.0,819.0,0.49894038
820.0,820.0,0.09818319
821.0,821.0,0.58810306
822.0,822.0,0.524576
823.0,823.0,0.49842775
824.0,824.0,0.5890473
825.0,825.0,2.6146858E-4
826.0,826.0,0.100003175
827.0,827.0,0.45286688
828.0,828.0,0.92836964
829.0,829.0,0.49360996
830.0,830.0,0.31238592
831.0,831.0,0.048776515
832.0,832.0,0.251701
833.0,833.0,0.46184045
834.0,834.0,0.62422055
835.0,835.0,0.08070187
836.0,836.0,0.5794455
837.0,837.0,0.289483
838.0,838.0,0.08979797
839.0,839.0,0.2186359
840.0,840.0,0.27969405
841.0,841.0,0.14734328
842.0,842.0,0.29579479
843.0,843.0,0.9286268
844.0,844.0,4.4125452E-5
845.0,845.0,0.5502636
846.0,846.0,0.46749118
847.0,847.0,0.29957718
848.0,848.0,0.9123993
849.0,849.0,0.21883777
850.0,850.0,0.18622959
851.0,851.0,0.4642121
852.0,852.0,0.17540637
853.0,853.0,0.5998609
854.0,854.0,0.5260386
855.0,855.0,0.47605222
856.0,856.0,0.013192147
857.0,857.0,0.06215363
858.0,858.0,0.23726228
859.0,859.0,0.4544258
860.0,860.0,0.20388028
861.0,861.0,0.891977
862.0,862.0,0.582703
863.0,863.0,0.45432818
864.0,864.0,0.6719725
865.0,865.0,0.8847348
866.0,866.0,0.8727047
867.0,867.0,0.23638469
868.0,868.0,0.22824864
869.0,869.0,0.48325962
870.0,870.0,0.6798532
871.0,871.0,0.66435426
872.0,872.0,0.04293564
873.0,873.0,0.06868635
874.0,874.0,0.054159284
875.0,875.0,0.1603968
876.0,876.0,0.5895014
877.0,877.0,0.9696962
878.0,878.0,0.07032044
879.0,879.0,0.37786496
880.0,880.0,0.45821804
881.0,881.0,0.565155
882.0,882.0,0.29437986
883.0,883.0,4.1528623E-5
884.0,884.0,0.27263042
885.0,885.0,0.5409358
886.0,886.0,0.36141112
887.0,887.0,0.8326871
888.0,888.0,0.05524057
889.0,889.0,0.3722642
890.0,890.0,0.91713387
891.0,891.0,1.6977073E-4
892.0,892.0,0.4863269
893.0,893.0,0.4091291
894.0,894.0,2.5723559E-5
895.0,895.0,0.04654786
896.0,896.0,0.71881783
897.0,897.0,0.43123162
898.0,898.0,0.09859001
899.0,899.0,0.33279538
900.0,900.0,0.54165846
901.0,901.0,0.12298941
902.0,902.0,0.44801787
903.0,903.0,0.3451254
904.0,904.0,0.60833704
905.0,905.0,0.40301672
906.0,906.0,0.08896959
907.0,907.0,2.243996E-5
908.0,908.0,0.4551341
909.0,909.0,0.4580516
910.0,910.0,0.10968032
911.0,911.0,2.2161707E-5
912.0,912.0,0.2659971
913.0,913.0,0.012943531
914.0,914.0,0.05057364
915.0,915.0,0.08883612
916.0,916.0,0.64321446
917.0,917.0,0.084430575
918.0,918.0,0.39730257
919.0,919.0,0.5346133
920.0,920.0,0.001404731
921.0,921.0,0.45159414
922.0,922.0,0.25669444
923.0,923.0,0.5394216
924.0,924.0,0.036168743
925.0,925.0,0.48895493
926.0,926.0,0.48859662
927.0,927.0,0.04137273
928.0,928.0,0.5277707
929.0,929.0,0.50623894
930.0,930.0,0.46050876
931.0,931.0,0.9075901
932.0,932.0,0.5240527
933.0,933.0,7.823508E-4
934.0,934.0,0.8751173
935.0,935.0,0.23402411
936.0,936.0,0.00803966
937.0,937.0,0.1967349
938.0,938.0,0.88230264
939.0,939.0,0.54978025
940.0,940.0,0.124325946
941.0,941.0,0.5598256
942.0,942.0,0.942921
943.0,943.0,0.89316005
944.0,944.0,0.1779226
945.0,945.0,0.04379265
946.0,946.0,0.21835677
947.0,947.0,0.2842702
948.0,948.0,0.07092043
949.0,949.0,2.0415326E-5
950.0,950.0,0.8219172
951.0,951.0,0.42417732
952.0,952.0,0.82747614
953.0,953.0,0.16954921
954.0,954.0,9.525048E-4
955.0,955.0,9.575619E-5
956.0,956.0,0.88648266
957.0,957.0,0.26708686
958.0,958.0,0.5572324
959.0,959.0,0.4253478
960.0,960.0,0.66679966
961.0,961.0,0.03453204
962.0,962.0,0.5687541
963.0,963.0,2.9706737E-4
964.0,964.0,0.09920448
965.0,965.0,0.051742446
966.0,966.0,0.038425744
967.0,967.0,0.43447867
968.0,968.0,0.22673084
969.0,969.0,0.18188146
970.0,970.0,0.7310941
971.0,971.0,0.56624556
972.0,972.0,0.30958685
973.0,973.0,0.036472622
974.0,974.0,0.46155956
975.0,975.0,0.29729176
976.0,976.0,5.413075E-4
977.0,977.0,0.5254672
978.0,978.0,0.07640313
979.0,979.0,0.56257063
980.0,980.0,0.42554927
981.0,981.0,0.35885406
982.0,982.0,0.08817007
983.0,983.0,0.39340433
984.0,984.0,0.7683312
985.0,985.0,0.069251075
986.0,986.0,0.1712174
987.0,987.0,0.39376587
988.0,988.0,0.40844172
989.0,989.0,0.6192673
990.0,990.0,0.33146563
991.0,991.0,0.5167174
992.0,992.0,0.920449
993.0,993.0,0.143548
