X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
3.0,3.0,train,3.301732923115663E-4,80.93193527842827,0.8785028900177991
4.0,4.0,train,2.563724059563563E-4,65.34331708644389,0.8053809727013299
5.0,5.0,train,2.769573593962887E-4,70.27273677149674,0.8293478629849291
6.0,6.0,train,4.445855422382946E-4,96.79726162591903,0.9414741035787773
7.0,7.0,train,2.595013140439908E-4,66.11989386389706,0.8092299783742385
8.0,8.0,train,3.326442936009267E-4,81.35648692034944,0.8804044879740658
9.0,9.0,train,4.3051519993617387E-4,95.28508296485806,0.9359735655552872
10.0,10.0,train,4.3183541933875067E-4,95.52485292367356,0.9365109403770585
11.0,11.0,train,3.0744544813568903E-4,75.96800372895137,0.8595308791680218
12.0,12.0,train,4.892609383118798E-4,99.35624276007607,0.9559970625633358
13.0,13.0,train,4.970719325452551E-4,99.67419551498283,0.958137514425959
14.0,14.0,train,4.932073611092406E-4,99.53204985076209,0.9570918421192011
15.0,15.0,train,4.737626570626664E-4,98.4629051426976,0.9514206168196897
16.0,16.0,train,4.3500927075617343E-4,95.84511599964019,0.9377844253892864
18.0,18.0,train,2.2608535430158235E-4,59.496891116038995,0.7638658652280812
19.0,19.0,train,2.3180082347376826E-4,60.263531004648065,0.7723266811320277
20.0,20.0,train,2.6609907547138354E-4,67.91750310353504,0.817098501396617
22.0,22.0,train,1.856810199280897E-4,52.26505899000997,0.6943789322764347
23.0,23.0,train,1.4944071439196044E-4,46.64447488981468,0.6148209347684463
24.0,24.0,train,1.2703540768163718E-4,40.506138443488474,0.5555905058177046
25.0,25.0,train,1.1460670879082485E-4,35.67638737303298,0.5188915633461194
26.0,26.0,train,1.4239626766685042E-4,45.15983043648371,0.597103018567545
27.0,27.0,train,2.78580310030869E-4,70.4916068109426,0.8311068794713992
28.0,28.0,train,2.855755698132802E-4,71.94734074791953,0.8384834623516335
29.0,29.0,train,2.612749959923492E-4,66.60138313159187,0.8113779580287193
30.0,30.0,train,2.6925391390239013E-4,68.76615418908688,0.8207454446632396
31.0,31.0,train,1.0009010063443701E-4,28.17803528780085,0.47217309204784574
32.0,32.0,train,1.2565875457154417E-4,39.91263964864775,0.5516675040561918
33.0,33.0,train,1.4358462801777893E-4,45.41061968758842,0.6001480838245105
34.0,34.0,train,7.572819270227442E-5,14.876122600164082,0.38335242749784404
37.0,37.0,train,2.060385025195497E-4,56.21293372019317,0.7316260212541756
38.0,38.0,train,1.6645497577239847E-4,49.507837000343685,0.6544672939026741
39.0,39.0,train,1.1947937887086022E-4,37.753830582157086,0.5336273509214164
40.0,40.0,train,1.2737944800780555E-4,40.62288015484604,0.5565655328070069
41.0,41.0,train,1.2031657602350513E-4,38.066137073246594,0.5361133533196333
42.0,42.0,train,1.3579908475862596E-4,43.520979994455324,0.5797717209746899
43.0,43.0,train,1.3641428649044312E-4,43.70318373263367,0.5814189389193261
44.0,44.0,train,1.0739268699971312E-4,32.242242520883394,0.49621588092840985
45.0,45.0,train,1.0466218677679109E-4,30.764072852332887,0.4873570120454749
46.0,46.0,train,1.2282272587063473E-4,38.94242249116952,0.5434762734763248
47.0,47.0,train,1.5637883620743835E-4,47.93615392280766,0.6315096397452433
48.0,48.0,train,9.934507496663634E-5,27.792662359926407,0.46965659278896443
49.0,49.0,train,1.0326407399399045E-4,30.071264322811437,0.4827608251986706
50.0,50.0,train,1.471634229296603E-4,46.133520026575354,0.6091801059133659
51.0,51.0,train,9.135466380069901E-5,22.661398919714728,0.44190095223908044
52.0,52.0,train,8.332604722046516E-5,17.899452576302714,0.412549447736839
53.0,53.0,train,1.1840464122184025E-4,37.31762780154408,0.5304164485499571
54.0,54.0,train,1.1734489153330312E-4,36.85604490159365,0.5272286788554971
55.0,55.0,train,4.474198195466786E-5,5.933596507485134,0.24846540073009316
56.0,56.0,train,8.327880994898131E-5,17.87780176361727,0.41237226458681364
57.0,57.0,train,2.402975136250663E-4,62.12343383968236,0.7843475834947515
58.0,58.0,train,3.299578608223873E-4,80.88013747344766,0.8783356752506878
59.0,59.0,train,3.573782264729214E-4,86.31420081026518,0.8978736263215849
60.0,60.0,train,4.0636107642951993E-4,92.24752725905908,0.9252986041844351
61.0,61.0,train,4.855979767694625E-4,99.19572762555839,0.9549559380447504
62.0,62.0,train,4.39345892966441E-4,96.31638304984581,0.9394832696118934
63.0,63.0,train,4.372993618392771E-4,96.13663995598749,0.9386874130463386
64.0,64.0,train,3.8379373726698304E-4,90.03406096058836,0.9137222880240636
65.0,65.0,train,3.5088488165435394E-4,85.14832889672272,0.89355107692029
66.0,66.0,train,4.301783552821169E-4,95.21662615543269,0.9358357314037398
68.0,68.0,train,4.6999637572845256E-4,98.29510126230342,0.9502383998254158
69.0,69.0,train,4.829073937526462E-4,99.08116029509641,0.9541755330654081
70.0,70.0,train,4.2071844935623955E-4,94.02599727572674,0.9318412437756523
71.0,71.0,train,3.01785933194857E-4,75.0154384837791,0.8543627869191192
1.0,1.0,test,3.6775003736360247E-4,87.8528190664592,0.9044168878058989
2.0,2.0,test,4.115327242148346E-4,92.94201775025614,0.9277247046039592
17.0,17.0,test,4.155874012781769E-4,93.45145231707107,0.929571582190506
21.0,21.0,test,3.1547623940528225E-4,77.76644889494446,0.8665511609827672
35.0,35.0,test,1.9363357950364843E-4,53.873186887796024,0.7095080322838786
36.0,36.0,test,1.5857193625130054E-4,48.31347460929931,0.6366329263746568
67.0,67.0,test,4.671001428627448E-4,98.16732460317034,0.9493097545761771
