x,y,species min
259.0,259.0,0.14864965
260.0,260.0,0.18305771
261.0,261.0,0.6531096
262.0,262.0,0.09561585
263.0,263.0,0.041467678
264.0,264.0,0.20618196
265.0,265.0,0.27260897
266.0,266.0,0.065379694
267.0,267.0,0.034100827
268.0,268.0,0.22059816
269.0,269.0,0.44691902
270.0,270.0,0.17902797
271.0,271.0,0.32046676
272.0,272.0,0.37098765
273.0,273.0,0.57750183
274.0,274.0,0.41804364
275.0,275.0,0.58421624
276.0,276.0,0.19630921
277.0,277.0,0.2914293
278.0,278.0,0.3694589
279.0,279.0,0.02428664
280.0,280.0,0.27057475
281.0,281.0,0.3919871
282.0,282.0,0.6769389
283.0,283.0,0.14937983
284.0,284.0,0.6820813
285.0,285.0,0.021705704
286.0,286.0,0.024240622
287.0,287.0,0.098379984
288.0,288.0,0.045414288
289.0,289.0,0.7948996
290.0,290.0,0.31797522
291.0,291.0,0.012743985
292.0,292.0,0.1886688
293.0,293.0,0.00950248
294.0,294.0,0.38393596
295.0,295.0,0.033879433
296.0,296.0,0.5807588
297.0,297.0,0.0027619104
298.0,298.0,0.5171793
299.0,299.0,0.3122557
300.0,300.0,0.73959345
301.0,301.0,0.47443998
302.0,302.0,0.113812216
303.0,303.0,0.008914558
304.0,304.0,0.068322666
305.0,305.0,0.75859165
306.0,306.0,0.65231174
307.0,307.0,0.027651181
308.0,308.0,0.18541972
309.0,309.0,0.31284872
310.0,310.0,1.6010732E-4
311.0,311.0,0.29486644
312.0,312.0,0.52903336
313.0,313.0,0.14202118
314.0,314.0,0.7305264
315.0,315.0,0.45248643
316.0,316.0,0.31878918
317.0,317.0,0.4588443
318.0,318.0,0.25769433
319.0,319.0,0.09425936
320.0,320.0,0.67142594
321.0,321.0,0.0034631286
322.0,322.0,0.4694443
323.0,323.0,0.6505265
324.0,324.0,0.16277552
325.0,325.0,0.20153847
326.0,326.0,0.1290973
327.0,327.0,0.14477392
328.0,328.0,0.0726995
329.0,329.0,0.1794937
330.0,330.0,0.3489433
331.0,331.0,0.4121774
332.0,332.0,0.5147198
333.0,333.0,0.34095764
334.0,334.0,0.42210546
335.0,335.0,0.09307129
336.0,336.0,0.17519026
337.0,337.0,8.610049E-5
338.0,338.0,0.27360243
339.0,339.0,0.7967637
340.0,340.0,0.13423075
341.0,341.0,0.2981476
342.0,342.0,0.70008147
343.0,343.0,0.30592698
344.0,344.0,0.06478054
345.0,345.0,0.7458348
346.0,346.0,0.24239235
347.0,347.0,6.1151436E-6
348.0,348.0,0.61297774
349.0,349.0,0.17006403
350.0,350.0,0.21838862
351.0,351.0,0.18901348
352.0,352.0,0.7735357
353.0,353.0,0.13820226
354.0,354.0,0.008807003
355.0,355.0,0.015156517
356.0,356.0,0.13054934
357.0,357.0,0.08106557
358.0,358.0,4.5372566E-4
359.0,359.0,0.0031595328
360.0,360.0,0.45206767
361.0,361.0,0.7878749
362.0,362.0,0.44876873
363.0,363.0,0.5369328
364.0,364.0,0.03073113
365.0,365.0,0.4432075
366.0,366.0,0.051736202
367.0,367.0,0.7065597
368.0,368.0,0.58842987
369.0,369.0,0.58374846
370.0,370.0,0.64833033
371.0,371.0,0.3667277
372.0,372.0,0.19682257
373.0,373.0,0.74700946
374.0,374.0,0.079975285
375.0,375.0,3.272652E-6
376.0,376.0,0.70969063
377.0,377.0,0.57371217
378.0,378.0,0.5510697
379.0,379.0,0.71806955
380.0,380.0,0.014695634
381.0,381.0,0.5011612
382.0,382.0,0.22135445
383.0,383.0,0.33856565
384.0,384.0,0.3677017
385.0,385.0,0.21642767
386.0,386.0,8.110759E-4
387.0,387.0,0.18499263
388.0,388.0,1.844782E-4
389.0,389.0,0.2106885
390.0,390.0,0.16710852
391.0,391.0,0.40197346
392.0,392.0,2.5742745E-4
393.0,393.0,0.55746925
394.0,394.0,0.011025726
395.0,395.0,0.55367637
396.0,396.0,0.03979889
397.0,397.0,0.10975885
398.0,398.0,0.4608222
399.0,399.0,0.77149886
400.0,400.0,0.03691016
401.0,401.0,0.049994424
402.0,402.0,0.62878555
403.0,403.0,0.6440129
404.0,404.0,0.76443124
405.0,405.0,0.60653526
406.0,406.0,0.09338589
407.0,407.0,0.07134327
408.0,408.0,0.43549532
409.0,409.0,0.31638172
410.0,410.0,0.052603513
411.0,411.0,0.6085836
412.0,412.0,0.08245419
413.0,413.0,0.33875114
414.0,414.0,0.47806364
415.0,415.0,0.36728472
416.0,416.0,0.074701004
417.0,417.0,0.009021761
418.0,418.0,0.46721357
419.0,419.0,0.58439565
420.0,420.0,0.32593066
421.0,421.0,0.02933755
422.0,422.0,0.44650725
423.0,423.0,0.09702703
424.0,424.0,0.6183314
425.0,425.0,0.8425077
426.0,426.0,9.4718786E-7
427.0,427.0,0.36227152
428.0,428.0,0.49411425
429.0,429.0,0.709662
430.0,430.0,0.29050678
431.0,431.0,0.36642727
432.0,432.0,0.621694
433.0,433.0,0.06463429
434.0,434.0,0.39361453
435.0,435.0,0.80285156
436.0,436.0,0.013061953
437.0,437.0,0.022995284
438.0,438.0,0.3013866
439.0,439.0,0.26694068
440.0,440.0,0.32595518
441.0,441.0,0.52526134
442.0,442.0,0.792808
443.0,443.0,0.012256325
444.0,444.0,0.53209907
445.0,445.0,0.13838094
446.0,446.0,0.5606821
447.0,447.0,0.044257194
448.0,448.0,0.6184831
449.0,449.0,0.064792894
450.0,450.0,0.40027267
451.0,451.0,0.2026118
452.0,452.0,0.4461532
453.0,453.0,0.64696336
454.0,454.0,0.80869704
455.0,455.0,0.5167947
456.0,456.0,0.6239082
457.0,457.0,0.72115827
458.0,458.0,0.124347776
459.0,459.0,0.61320394
460.0,460.0,0.49795604
461.0,461.0,0.72650105
462.0,462.0,0.48757926
463.0,463.0,0.39817062
464.0,464.0,0.5236409
465.0,465.0,0.61699104
466.0,466.0,0.8311296
467.0,467.0,0.17143895
468.0,468.0,0.04731305
469.0,469.0,0.7551592
470.0,470.0,0.57248557
471.0,471.0,0.24001396
472.0,472.0,0.62150747
473.0,473.0,0.45428705
474.0,474.0,0.3509402
475.0,475.0,0.3252733
476.0,476.0,0.52912015
477.0,477.0,0.6341221
478.0,478.0,0.7485405
479.0,479.0,0.7235703
480.0,480.0,0.78858906
481.0,481.0,0.1671455
482.0,482.0,0.09531359
483.0,483.0,0.023484424
484.0,484.0,0.79427534
485.0,485.0,0.036135867
486.0,486.0,1.7313083E-5
487.0,487.0,0.4202949
488.0,488.0,0.08978949
489.0,489.0,0.04757953
490.0,490.0,0.13129148
491.0,491.0,0.17818636
492.0,492.0,0.0971602
493.0,493.0,0.4729445
494.0,494.0,0.36730233
495.0,495.0,0.10666733
496.0,496.0,2.4095423E-6
497.0,497.0,0.521204
498.0,498.0,0.33997074
499.0,499.0,0.57758886
500.0,500.0,0.6627885
501.0,501.0,0.03858069
502.0,502.0,0.4492621
503.0,503.0,0.5135847
504.0,504.0,0.66293114
505.0,505.0,0.52944815
506.0,506.0,0.6406369
507.0,507.0,0.027214497
508.0,508.0,0.525553
509.0,509.0,0.25209936
510.0,510.0,0.40914762
511.0,511.0,0.6478795
512.0,512.0,0.346038
513.0,513.0,0.04553845
514.0,514.0,0.21239457
515.0,515.0,0.6791853
516.0,516.0,0.5167075
517.0,517.0,0.79808915
518.0,518.0,0.19530614
519.0,519.0,0.8066207
520.0,520.0,0.006999771
521.0,521.0,0.11425169
522.0,522.0,0.4044622
523.0,523.0,0.3543195
524.0,524.0,0.32199842
525.0,525.0,0.6233077
526.0,526.0,0.30557442
527.0,527.0,0.3255598
528.0,528.0,0.14647016
529.0,529.0,0.21765192
530.0,530.0,0.73760396
531.0,531.0,0.27384204
532.0,532.0,0.4735572
533.0,533.0,0.08964627
534.0,534.0,0.66320413
535.0,535.0,0.23273595
536.0,536.0,0.3507529
537.0,537.0,0.52992916
538.0,538.0,0.5287177
539.0,539.0,0.15001933
540.0,540.0,0.75592804
541.0,541.0,0.49724713
542.0,542.0,0.50235146
543.0,543.0,0.7002405
544.0,544.0,0.07410451
545.0,545.0,0.64948386
546.0,546.0,0.25692892
547.0,547.0,0.4008459
548.0,548.0,1.3655196E-7
549.0,549.0,0.18620698
550.0,550.0,0.46227652
551.0,551.0,0.13391013
552.0,552.0,0.31432343
553.0,553.0,0.14538167
554.0,554.0,0.40109792
555.0,555.0,0.04972239
556.0,556.0,0.51196146
557.0,557.0,0.46089676
558.0,558.0,0.3108983
559.0,559.0,0.47090304
560.0,560.0,0.57943946
561.0,561.0,0.6976639
562.0,562.0,0.6199053
563.0,563.0,0.021904007
564.0,564.0,2.3734376E-5
565.0,565.0,0.6849683
566.0,566.0,0.6183553
567.0,567.0,1.3298956E-4
568.0,568.0,0.12246236
569.0,569.0,0.0018711586
570.0,570.0,0.71728337
571.0,571.0,0.6123727
572.0,572.0,0.24063024
573.0,573.0,0.0012509086
574.0,574.0,0.03571914
575.0,575.0,0.6161849
576.0,576.0,0.86206514
577.0,577.0,0.27605388
578.0,578.0,0.072200924
579.0,579.0,0.57871145
580.0,580.0,0.5132821
581.0,581.0,0.44289383
582.0,582.0,0.009530115
583.0,583.0,0.019991297
584.0,584.0,0.12239281
585.0,585.0,0.08054566
586.0,586.0,0.18262248
587.0,587.0,0.4329369
588.0,588.0,0.451929
589.0,589.0,0.31728792
590.0,590.0,0.49099252
591.0,591.0,0.3375175
592.0,592.0,0.13581575
593.0,593.0,0.6229135
594.0,594.0,0.69265664
595.0,595.0,0.58262
596.0,596.0,6.844131E-5
597.0,597.0,1.4264573E-4
598.0,598.0,0.192947
599.0,599.0,0.31372312
600.0,600.0,0.47718805
601.0,601.0,0.07722503
602.0,602.0,0.06991528
603.0,603.0,0.7895685
604.0,604.0,0.2599527
605.0,605.0,0.030846372
606.0,606.0,0.74840826
607.0,607.0,0.55325043
608.0,608.0,0.5915519
609.0,609.0,0.054099
610.0,610.0,0.08620448
611.0,611.0,0.073470585
612.0,612.0,0.47331235
613.0,613.0,0.0041561383
614.0,614.0,0.78748614
615.0,615.0,3.4486427E-5
616.0,616.0,0.7105425
617.0,617.0,0.001426753
618.0,618.0,0.02609597
619.0,619.0,0.18710296
620.0,620.0,0.48460817
621.0,621.0,0.29216343
622.0,622.0,0.00790367
623.0,623.0,0.03666549
624.0,624.0,0.055879954
625.0,625.0,0.5830291
626.0,626.0,0.23361127
627.0,627.0,0.33928552
628.0,628.0,0.16668741
629.0,629.0,0.09047168
630.0,630.0,0.7690376
631.0,631.0,0.17407821
632.0,632.0,0.033105385
633.0,633.0,0.0144196255
634.0,634.0,0.29569694
635.0,635.0,0.06406413
636.0,636.0,0.12600136
637.0,637.0,0.11668218
638.0,638.0,0.51996624
639.0,639.0,0.6783043
640.0,640.0,0.042967364
641.0,641.0,0.025872093
642.0,642.0,0.6563716
643.0,643.0,0.6663569
644.0,644.0,0.06564818
645.0,645.0,0.48355895
646.0,646.0,0.18062736
647.0,647.0,0.5465656
648.0,648.0,0.56009734
649.0,649.0,0.5379677
650.0,650.0,0.04108709
651.0,651.0,0.32946095
652.0,652.0,0.4098055
653.0,653.0,0.3696554
654.0,654.0,0.79483026
655.0,655.0,0.15136144
656.0,656.0,0.08435137
657.0,657.0,0.06552533
658.0,658.0,0.75704
659.0,659.0,0.46938446
660.0,660.0,0.20795053
661.0,661.0,0.74992734
662.0,662.0,0.03653235
663.0,663.0,0.6119282
664.0,664.0,0.040661562
665.0,665.0,0.345552
666.0,666.0,0.7901287
667.0,667.0,9.216855E-5
668.0,668.0,0.03662959
669.0,669.0,0.041213036
670.0,670.0,0.024913235
671.0,671.0,0.4989356
672.0,672.0,0.4618801
673.0,673.0,0.30029735
674.0,674.0,0.22029883
675.0,675.0,0.34017837
676.0,676.0,2.9821896E-7
677.0,677.0,0.2263468
678.0,678.0,0.08483672
679.0,679.0,0.43390718
680.0,680.0,0.7900209
681.0,681.0,0.6332784
682.0,682.0,0.7293432
683.0,683.0,0.0061746016
684.0,684.0,0.3582342
685.0,685.0,0.68640256
686.0,686.0,0.63919884
687.0,687.0,0.4561705
688.0,688.0,0.4758069
689.0,689.0,0.48774612
690.0,690.0,0.35065013
691.0,691.0,0.6498275
692.0,692.0,0.3430971
693.0,693.0,0.21969202
694.0,694.0,0.23104773
695.0,695.0,0.012775135
696.0,696.0,0.54663616
697.0,697.0,0.02496593
698.0,698.0,0.75888735
699.0,699.0,0.017514225
700.0,700.0,0.53662616
701.0,701.0,0.31476194
702.0,702.0,0.20343927
703.0,703.0,0.032704413
704.0,704.0,0.6322434
705.0,705.0,0.1413706
706.0,706.0,0.23639399
707.0,707.0,0.41851273
708.0,708.0,0.70509106
709.0,709.0,0.41169068
710.0,710.0,0.1329741
711.0,711.0,0.5790657
712.0,712.0,0.87846863
713.0,713.0,0.26518166
714.0,714.0,0.007912211
715.0,715.0,0.12522933
716.0,716.0,0.8161336
717.0,717.0,0.43575457
718.0,718.0,0.5980345
719.0,719.0,0.81013244
720.0,720.0,0.008160433
721.0,721.0,0.63314664
722.0,722.0,0.46120542
723.0,723.0,0.7072137
724.0,724.0,0.012052405
725.0,725.0,0.18999375
726.0,726.0,0.058457978
727.0,727.0,0.60203797
728.0,728.0,0.53551114
729.0,729.0,0.11332155
730.0,730.0,4.2456336E-4
731.0,731.0,0.72864234
732.0,732.0,0.18433215
733.0,733.0,0.41171926
734.0,734.0,0.5344202
735.0,735.0,0.03815044
736.0,736.0,1.0364004E-6
737.0,737.0,0.8711463
738.0,738.0,0.44707313
739.0,739.0,2.3010067E-5
740.0,740.0,0.32226893
741.0,741.0,0.26474324
742.0,742.0,0.35500118
743.0,743.0,0.37051147
744.0,744.0,1.621555E-5
745.0,745.0,0.4195117
746.0,746.0,0.21526964
747.0,747.0,0.03606596
748.0,748.0,0.39251846
749.0,749.0,0.54888344
750.0,750.0,0.33425167
751.0,751.0,0.6002192
752.0,752.0,0.68706083
753.0,753.0,0.39471492
754.0,754.0,0.8429956
755.0,755.0,2.387922E-5
756.0,756.0,0.52655846
757.0,757.0,0.7669382
758.0,758.0,0.02054731
759.0,759.0,0.13680962
760.0,760.0,0.035621867
761.0,761.0,0.023632433
762.0,762.0,0.7053002
763.0,763.0,0.041618478
764.0,764.0,2.59881E-4
765.0,765.0,0.31792033
766.0,766.0,0.6667082
767.0,767.0,0.5946579
768.0,768.0,0.6466396
769.0,769.0,0.15614223
770.0,770.0,0.42273408
771.0,771.0,0.0039382307
772.0,772.0,0.17125142
773.0,773.0,0.6757166
774.0,774.0,0.62519103
775.0,775.0,0.516451
776.0,776.0,0.8057168
777.0,777.0,0.008672168
778.0,778.0,0.043467358
779.0,779.0,0.04786239
780.0,780.0,0.05025015
781.0,781.0,0.06214536
782.0,782.0,0.14640453
783.0,783.0,0.2734962
784.0,784.0,0.7777646
785.0,785.0,0.13188805
786.0,786.0,0.4014922
787.0,787.0,0.71397394
788.0,788.0,0.7369132
789.0,789.0,0.0013129752
790.0,790.0,0.055649377
791.0,791.0,0.044496022
792.0,792.0,9.3740624E-7
793.0,793.0,0.06634256
794.0,794.0,0.042658754
795.0,795.0,0.68961465
796.0,796.0,0.27293703
797.0,797.0,0.12224152
798.0,798.0,0.09912177
799.0,799.0,0.2459607
800.0,800.0,0.6974548
801.0,801.0,0.23331332
802.0,802.0,0.11722907
803.0,803.0,2.3706208E-4
804.0,804.0,0.35547638
805.0,805.0,0.34869838
806.0,806.0,0.20632215
807.0,807.0,0.861864
808.0,808.0,0.343877
809.0,809.0,0.041183595
810.0,810.0,0.4425598
811.0,811.0,0.26809594
812.0,812.0,0.7933845
813.0,813.0,0.64696634
814.0,814.0,0.66335624
815.0,815.0,0.07342233
816.0,816.0,0.04496305
817.0,817.0,2.5580196E-6
818.0,818.0,0.8437586
819.0,819.0,0.49678332
820.0,820.0,0.5118254
821.0,821.0,0.52387345
822.0,822.0,0.28442815
823.0,823.0,0.14520143
824.0,824.0,0.15135491
825.0,825.0,0.019282006
826.0,826.0,0.30848953
827.0,827.0,0.5161181
828.0,828.0,0.052648857
829.0,829.0,0.13002634
830.0,830.0,0.18917918
831.0,831.0,0.71135825
832.0,832.0,0.70781046
833.0,833.0,0.28942716
834.0,834.0,0.004066072
835.0,835.0,0.4585267
836.0,836.0,0.0012965364
837.0,837.0,0.36777067
838.0,838.0,0.6915641
839.0,839.0,0.38376293
840.0,840.0,0.17146638
841.0,841.0,0.65919256
842.0,842.0,0.38778314
843.0,843.0,0.10962767
844.0,844.0,0.0017250134
845.0,845.0,0.030374533
846.0,846.0,0.21420519
847.0,847.0,0.2964978
848.0,848.0,0.54113543
849.0,849.0,0.3921048
850.0,850.0,0.6360951
851.0,851.0,0.73505867
852.0,852.0,0.54480296
853.0,853.0,0.25426674
854.0,854.0,1.8864889E-6
855.0,855.0,0.19592656
856.0,856.0,0.042077206
857.0,857.0,0.5590365
858.0,858.0,0.04247776
859.0,859.0,0.59738255
860.0,860.0,0.034585606
861.0,861.0,0.43739122
862.0,862.0,0.14417453
863.0,863.0,0.36732772
864.0,864.0,0.8125935
865.0,865.0,0.8324022
866.0,866.0,0.14356692
867.0,867.0,0.75002605
868.0,868.0,0.44433787
869.0,869.0,0.46621618
870.0,870.0,0.83972245
871.0,871.0,0.14709848
872.0,872.0,0.3620877
873.0,873.0,0.6608715
874.0,874.0,0.78804487
875.0,875.0,0.56886303
876.0,876.0,0.36411858
877.0,877.0,0.54877704
878.0,878.0,0.63994205
879.0,879.0,0.56006455
880.0,880.0,0.82082766
881.0,881.0,0.7661476
882.0,882.0,0.1348994
883.0,883.0,9.558248E-5
884.0,884.0,0.41762313
885.0,885.0,0.6801846
886.0,886.0,0.7495413
887.0,887.0,0.24681388
888.0,888.0,0.5550275
889.0,889.0,0.68720967
890.0,890.0,0.5618486
891.0,891.0,0.6923406
892.0,892.0,0.44607168
893.0,893.0,0.030131582
894.0,894.0,0.5715959
895.0,895.0,0.47901723
896.0,896.0,0.4689661
897.0,897.0,0.28987187
898.0,898.0,0.5268939
899.0,899.0,0.36187795
900.0,900.0,0.53717405
901.0,901.0,0.13809066
902.0,902.0,0.42425007
903.0,903.0,0.021436974
904.0,904.0,0.21313857
905.0,905.0,0.06111283
906.0,906.0,0.8692499
907.0,907.0,0.1732936
908.0,908.0,0.5837198
909.0,909.0,0.7451051
910.0,910.0,8.171763E-5
911.0,911.0,0.010498939
912.0,912.0,0.07820148
913.0,913.0,0.2093221
914.0,914.0,0.06267438
915.0,915.0,0.34869573
916.0,916.0,0.13607414
917.0,917.0,0.31610626
918.0,918.0,0.018918665
919.0,919.0,0.29929423
920.0,920.0,0.3757868
921.0,921.0,8.8540424E-4
922.0,922.0,0.5571381
923.0,923.0,0.43200624
924.0,924.0,0.27999425
925.0,925.0,0.33393005
926.0,926.0,3.4363134E-7
927.0,927.0,0.008525693
928.0,928.0,0.39385453
929.0,929.0,0.44714627
930.0,930.0,0.53375715
931.0,931.0,0.50939083
932.0,932.0,0.0033954934
933.0,933.0,5.9998746E-7
934.0,934.0,0.49592012
935.0,935.0,0.23594752
936.0,936.0,0.075424306
937.0,937.0,0.29385337
938.0,938.0,0.49889758
939.0,939.0,0.03898871
940.0,940.0,0.80591154
941.0,941.0,0.54997325
942.0,942.0,0.03862645
943.0,943.0,0.22739223
944.0,944.0,0.072033525
945.0,945.0,0.14862767
946.0,946.0,0.030018613
947.0,947.0,4.2724918E-4
948.0,948.0,0.052352678
949.0,949.0,0.079226755
950.0,950.0,0.077630185
951.0,951.0,0.36377418
952.0,952.0,1.2255934E-4
953.0,953.0,0.0037178767
954.0,954.0,0.6882954
955.0,955.0,0.025564514
956.0,956.0,0.68629766
957.0,957.0,0.065229274
958.0,958.0,0.23963717
959.0,959.0,0.6555711
960.0,960.0,0.2560676
961.0,961.0,0.8826837
962.0,962.0,0.8018366
963.0,963.0,0.14586984
964.0,964.0,0.101742595
965.0,965.0,0.07751664
966.0,966.0,0.09922486
967.0,967.0,3.6510715E-5
968.0,968.0,0.013523468
969.0,969.0,0.20738427
970.0,970.0,0.5943034
971.0,971.0,0.0021273862
972.0,972.0,0.6756731
973.0,973.0,0.36416236
974.0,974.0,0.75338364
975.0,975.0,0.34544918
976.0,976.0,0.1054686
977.0,977.0,0.7398241
978.0,978.0,0.063709415
979.0,979.0,0.0067928005
980.0,980.0,0.30668068
981.0,981.0,0.75506854
982.0,982.0,0.14278021
983.0,983.0,0.2612098
984.0,984.0,0.08228442
985.0,985.0,0.34190008
986.0,986.0,0.2716708
987.0,987.0,0.21147598
988.0,988.0,0.019382933
989.0,989.0,0.23111285
990.0,990.0,0.04890703
