x,y,species_1 cloglog values
1.0,1.0,0.7119939
2.0,2.0,0.58717656
3.0,3.0,0.86277616
4.0,4.0,0.24881934
5.0,5.0,0.09992603
6.0,6.0,0.83463764
7.0,7.0,0.030634219
8.0,8.0,0.5304254
9.0,9.0,0.807741
10.0,10.0,0.3034361
11.0,11.0,0.08492078
12.0,12.0,0.06799849
13.0,13.0,0.7443133
14.0,14.0,0.060117185
15.0,15.0,0.8594452
16.0,16.0,0.08042
17.0,17.0,0.074793145
18.0,18.0,0.6229467
19.0,19.0,0.0023841385
20.0,20.0,0.004107936
21.0,21.0,0.22039405
22.0,22.0,0.0374527
23.0,23.0,0.74722797
24.0,24.0,0.3932961
25.0,25.0,0.74199724
26.0,26.0,0.14025566
27.0,27.0,0.52144486
28.0,28.0,0.4606692
29.0,29.0,0.41018507
30.0,30.0,0.71050704
31.0,31.0,0.24040392
32.0,32.0,0.31501737
33.0,33.0,0.0015240246
34.0,34.0,0.026070993
35.0,35.0,0.7158971
36.0,36.0,0.72158504
37.0,37.0,0.41288227
38.0,38.0,0.51092243
39.0,39.0,0.5943898
40.0,40.0,0.015043813
41.0,41.0,0.08947525
42.0,42.0,0.4123565
43.0,43.0,0.5396654
44.0,44.0,0.6087004
45.0,45.0,0.09846932
46.0,46.0,0.2609442
47.0,47.0,0.13994092
48.0,48.0,0.723604
49.0,49.0,0.09158256
50.0,50.0,2.2376563E-4
51.0,51.0,0.027677337
52.0,52.0,0.53053296
53.0,53.0,0.579308
54.0,54.0,0.080240466
55.0,55.0,0.2547266
56.0,56.0,0.49907875
57.0,57.0,0.6558464
58.0,58.0,0.6567971
59.0,59.0,0.39503622
60.0,60.0,0.62178177
61.0,61.0,0.71311206
62.0,62.0,0.088169724
63.0,63.0,0.5505683
64.0,64.0,0.13411222
65.0,65.0,0.5985166
66.0,66.0,0.044943888
67.0,67.0,0.5087491
68.0,68.0,0.7487057
69.0,69.0,0.06608317
70.0,70.0,0.20044051
71.0,71.0,0.38489056
72.0,72.0,0.61891115
73.0,73.0,0.42844835
74.0,74.0,0.08086208
75.0,75.0,0.61432767
76.0,76.0,0.61748695
77.0,77.0,0.6213744
78.0,78.0,0.2815262
79.0,79.0,0.8477208
80.0,80.0,0.24256063
81.0,81.0,0.74160326
82.0,82.0,0.2657922
83.0,83.0,0.038104236
84.0,84.0,0.0014936922
85.0,85.0,0.5938769
86.0,86.0,0.17853397
87.0,87.0,0.5065938
88.0,88.0,0.78630155
89.0,89.0,0.6175749
90.0,90.0,0.5596433
91.0,91.0,0.032143816
92.0,92.0,0.44727534
93.0,93.0,0.7010834
94.0,94.0,0.7700056
95.0,95.0,0.3071938
96.0,96.0,0.7107938
97.0,97.0,0.7955365
98.0,98.0,0.0010609803
99.0,99.0,0.4290012
100.0,100.0,0.626175
101.0,101.0,0.22594972
102.0,102.0,0.42941883
103.0,103.0,0.08066924
104.0,104.0,0.10461986
105.0,105.0,0.7863396
106.0,106.0,0.34527376
107.0,107.0,0.7818541
108.0,108.0,0.13454871
109.0,109.0,0.03343825
110.0,110.0,0.1008791
111.0,111.0,0.5905476
112.0,112.0,0.75733244
113.0,113.0,0.17841281
114.0,114.0,0.48147115
115.0,115.0,0.340648
116.0,116.0,0.6779476
117.0,117.0,0.21232463
118.0,118.0,0.72039765
119.0,119.0,0.029316053
120.0,120.0,0.71979564
121.0,121.0,0.49057436
122.0,122.0,0.5421282
123.0,123.0,0.29080132
124.0,124.0,1.2404484E-5
125.0,125.0,0.05580718
126.0,126.0,0.0017467364
127.0,127.0,0.48024377
128.0,128.0,0.5467104
129.0,129.0,0.77766216
130.0,130.0,0.68664724
131.0,131.0,0.6396705
132.0,132.0,0.6211161
133.0,133.0,0.07193063
134.0,134.0,0.024426538
135.0,135.0,0.4428087
136.0,136.0,0.07891934
137.0,137.0,0.22065556
138.0,138.0,0.53995055
139.0,139.0,0.07387646
140.0,140.0,0.836748
141.0,141.0,0.11507842
142.0,142.0,0.5704915
143.0,143.0,0.0019720413
144.0,144.0,0.6364867
145.0,145.0,0.48611853
146.0,146.0,0.18849275
147.0,147.0,0.63167477
148.0,148.0,0.036541708
149.0,149.0,0.7399387
150.0,150.0,0.21339999
151.0,151.0,0.5327076
152.0,152.0,0.8459285
153.0,153.0,0.63549113
154.0,154.0,0.7762636
155.0,155.0,0.68748945
156.0,156.0,0.16589803
157.0,157.0,0.053248666
158.0,158.0,0.8913539
159.0,159.0,0.19037779
160.0,160.0,0.52896196
161.0,161.0,0.059482288
162.0,162.0,0.08805044
163.0,163.0,0.034067582
164.0,164.0,0.67635524
165.0,165.0,0.48290232
166.0,166.0,0.46536803
167.0,167.0,0.349815
168.0,168.0,0.17364232
169.0,169.0,0.83408636
170.0,170.0,0.7598866
171.0,171.0,0.5682571
172.0,172.0,0.76459247
173.0,173.0,0.7474271
174.0,174.0,0.71664315
175.0,175.0,0.81265575
176.0,176.0,0.012780939
177.0,177.0,0.5809355
178.0,178.0,0.26765904
179.0,179.0,0.17208597
180.0,180.0,0.49847847
181.0,181.0,0.863264
182.0,182.0,0.4917467
183.0,183.0,0.43826836
184.0,184.0,0.49804756
185.0,185.0,0.15015018
186.0,186.0,0.34480494
187.0,187.0,0.6349502
188.0,188.0,0.7805757
189.0,189.0,0.19032714
190.0,190.0,0.06183171
191.0,191.0,0.5327423
192.0,192.0,0.63542116
193.0,193.0,0.7886432
194.0,194.0,0.54807246
195.0,195.0,0.5515905
196.0,196.0,0.6661593
