x,y,species stddev
1.0,1.0,0.06202278
2.0,2.0,0.027991734
3.0,3.0,0.04253579
4.0,4.0,0.02536216
5.0,5.0,0.019172117
6.0,6.0,0.02170774
7.0,7.0,0.0053604296
8.0,8.0,0.02754768
9.0,9.0,0.040860817
10.0,10.0,0.063965715
11.0,11.0,0.01223836
12.0,12.0,0.013126951
13.0,13.0,0.036065016
14.0,14.0,0.0058619455
15.0,15.0,0.029486563
16.0,16.0,0.009470239
17.0,17.0,0.0061891084
18.0,18.0,0.1550363
19.0,19.0,0.0011812005
20.0,20.0,0.0019097151
21.0,21.0,0.02438442
22.0,22.0,0.007930096
23.0,23.0,0.053672016
24.0,24.0,0.055745725
25.0,25.0,0.060498852
26.0,26.0,0.013948241
27.0,27.0,0.051228497
28.0,28.0,0.07582357
29.0,29.0,0.079389654
30.0,30.0,0.021542754
31.0,31.0,0.02219475
32.0,32.0,0.048880905
33.0,33.0,7.947157E-4
34.0,34.0,0.004913662
35.0,35.0,0.029713571
36.0,36.0,0.07449806
37.0,37.0,0.04492941
38.0,38.0,0.04847517
39.0,39.0,0.036018725
40.0,40.0,0.00512795
41.0,41.0,0.011520445
42.0,42.0,0.04392558
43.0,43.0,0.05788734
44.0,44.0,0.04830968
45.0,45.0,0.01178798
46.0,46.0,0.027589876
47.0,47.0,0.018759705
48.0,48.0,0.043055795
49.0,49.0,0.019192632
50.0,50.0,1.7899572E-4
51.0,51.0,0.005129417
52.0,52.0,0.054351375
53.0,53.0,0.041969404
54.0,54.0,0.016070241
55.0,55.0,0.027561018
56.0,56.0,0.06956811
57.0,57.0,0.03634712
58.0,58.0,0.041723218
59.0,59.0,0.079793304
60.0,60.0,0.06980939
61.0,61.0,0.058625113
62.0,62.0,0.014075845
63.0,63.0,0.11166638
64.0,64.0,0.0066942866
65.0,65.0,0.035198167
66.0,66.0,0.01568158
67.0,67.0,0.060154986
68.0,68.0,0.013701552
69.0,69.0,0.008848477
70.0,70.0,0.028371118
71.0,71.0,0.028784005
72.0,72.0,0.036646724
73.0,73.0,0.039260495
74.0,74.0,0.019320553
75.0,75.0,0.021521265
76.0,76.0,0.044821203
77.0,77.0,0.053036455
78.0,78.0,0.04743588
79.0,79.0,0.028190833
80.0,80.0,0.032704614
81.0,81.0,0.042767897
82.0,82.0,0.022033699
83.0,83.0,0.0067202677
84.0,84.0,8.881886E-4
85.0,85.0,0.036779936
86.0,86.0,0.029286243
87.0,87.0,0.041355398
88.0,88.0,0.0666987
89.0,89.0,0.039673552
90.0,90.0,0.0726685
91.0,91.0,0.0070008123
92.0,92.0,0.065691836
93.0,93.0,0.0416822
94.0,94.0,0.046259403
95.0,95.0,0.03817739
96.0,96.0,0.030492518
97.0,97.0,0.0181928
98.0,98.0,5.834441E-4
99.0,99.0,0.043013994
100.0,100.0,0.051614884
101.0,101.0,0.02143695
102.0,102.0,0.05581495
103.0,103.0,0.016387792
104.0,104.0,0.008030966
105.0,105.0,0.042694625
106.0,106.0,0.034554392
107.0,107.0,0.04251784
108.0,108.0,0.019327331
109.0,109.0,0.010151835
110.0,110.0,0.005789165
111.0,111.0,0.072442286
112.0,112.0,0.038382243
113.0,113.0,0.009526418
114.0,114.0,0.057402212
115.0,115.0,0.04842866
116.0,116.0,0.031728104
117.0,117.0,0.04151123
118.0,118.0,0.06687314
119.0,119.0,0.00943834
120.0,120.0,0.041345228
121.0,121.0,0.048262667
122.0,122.0,0.053038675
123.0,123.0,0.036749277
124.0,124.0,2.066143E-5
125.0,125.0,0.0050186175
126.0,126.0,0.0010409697
127.0,127.0,0.049234945
128.0,128.0,0.05270866
129.0,129.0,0.03331614
130.0,130.0,0.018859206
131.0,131.0,0.04100465
132.0,132.0,0.024255209
133.0,133.0,0.01256233
134.0,134.0,0.006375807
135.0,135.0,0.028477486
136.0,136.0,0.015016746
137.0,137.0,0.021315083
138.0,138.0,0.059876166
139.0,139.0,0.016623477
140.0,140.0,0.022102857
141.0,141.0,0.018915482
142.0,142.0,0.03307679
143.0,143.0,9.676397E-4
144.0,144.0,0.05750011
145.0,145.0,0.05304117
146.0,146.0,0.022758564
147.0,147.0,0.06056281
148.0,148.0,0.005989979
149.0,149.0,0.07408091
150.0,150.0,0.034312442
151.0,151.0,0.029538097
152.0,152.0,0.018179229
153.0,153.0,0.06320419
154.0,154.0,0.07139006
155.0,155.0,0.046699274
156.0,156.0,0.03445971
157.0,157.0,0.008326665
158.0,158.0,0.019769203
159.0,159.0,0.01810726
160.0,160.0,0.04818802
161.0,161.0,0.0101537835
162.0,162.0,0.014487721
163.0,163.0,0.005133047
164.0,164.0,0.045208767
165.0,165.0,0.074831866
166.0,166.0,0.062086847
167.0,167.0,0.070382364
168.0,168.0,0.016996862
169.0,169.0,0.02224612
170.0,170.0,0.047426824
171.0,171.0,0.0911827
172.0,172.0,0.02307491
173.0,173.0,0.045514386
174.0,174.0,0.06538661
175.0,175.0,0.058638014
176.0,176.0,0.005020131
177.0,177.0,0.051246114
178.0,178.0,0.024524523
179.0,179.0,0.00973402
180.0,180.0,0.03589062
181.0,181.0,0.058589857
182.0,182.0,0.04438694
183.0,183.0,0.06387276
184.0,184.0,0.103203796
185.0,185.0,0.017598437
186.0,186.0,0.05262015
187.0,187.0,0.019423062
188.0,188.0,0.024537914
189.0,189.0,0.028134195
190.0,190.0,0.016222665
191.0,191.0,0.058682125
192.0,192.0,0.07285837
193.0,193.0,0.07267379
194.0,194.0,0.08684504
195.0,195.0,0.09306762
196.0,196.0,0.072841644
197.0,197.0,0.017908728
198.0,198.0,0.029150445
199.0,199.0,0.018918939
200.0,200.0,0.008610969
201.0,201.0,0.018246252
202.0,202.0,0.021653555
203.0,203.0,0.039979998
204.0,204.0,0.021750204
205.0,205.0,0.06352401
206.0,206.0,0.04339914
207.0,207.0,0.040343143
208.0,208.0,0.046401627
209.0,209.0,0.05238942
210.0,210.0,0.041483164
211.0,211.0,0.011352326
212.0,212.0,0.0127858585
213.0,213.0,0.01660115
214.0,214.0,0.042549863
215.0,215.0,0.016166037
216.0,216.0,0.031020433
217.0,217.0,0.006169152
218.0,218.0,4.984394E-4
219.0,219.0,0.049622234
220.0,220.0,0.035110384
221.0,221.0,0.08731652
222.0,222.0,0.06609025
223.0,223.0,0.044796873
224.0,224.0,0.01604208
225.0,225.0,0.016107015
226.0,226.0,0.024199473
227.0,227.0,0.015077571
228.0,228.0,0.014603941
229.0,229.0,0.038160402
230.0,230.0,0.031124031
231.0,231.0,0.0058706347
232.0,232.0,0.02368766
233.0,233.0,0.016431391
234.0,234.0,0.0047187316
235.0,235.0,0.04674781
236.0,236.0,0.025124487
237.0,237.0,0.048082918
238.0,238.0,0.039591193
239.0,239.0,0.042230543
240.0,240.0,0.017505117
241.0,241.0,0.033496853
242.0,242.0,0.039864257
243.0,243.0,0.013969085
244.0,244.0,0.012406366
245.0,245.0,0.060697004
246.0,246.0,0.08627426
247.0,247.0,0.04829058
248.0,248.0,0.09231178
249.0,249.0,0.033387277
250.0,250.0,0.027117573
251.0,251.0,0.040987063
252.0,252.0,1.8348883E-5
253.0,253.0,8.697953E-5
254.0,254.0,0.0057339002
255.0,255.0,0.06735488
256.0,256.0,0.013445646
257.0,257.0,0.067225724
258.0,258.0,0.071176425
259.0,259.0,0.021499908
260.0,260.0,0.046576086
261.0,261.0,0.017341446
262.0,262.0,0.035885014
263.0,263.0,0.014029702
264.0,264.0,0.091888554
265.0,265.0,0.058619644
266.0,266.0,0.018026076
267.0,267.0,0.017844211
268.0,268.0,0.070332706
269.0,269.0,0.061832603
270.0,270.0,0.019055093
271.0,271.0,0.031127868
272.0,272.0,0.05269404
273.0,273.0,0.05054418
274.0,274.0,0.073927864
275.0,275.0,0.022742609
276.0,276.0,0.02287365
277.0,277.0,0.06420742
278.0,278.0,0.052060723
279.0,279.0,0.0043206834
280.0,280.0,0.09472805
281.0,281.0,0.07170146
282.0,282.0,0.019226018
283.0,283.0,0.017468954
284.0,284.0,0.04120244
285.0,285.0,0.009659149
286.0,286.0,0.012524298
287.0,287.0,0.026552584
288.0,288.0,0.017071072
289.0,289.0,0.023569545
290.0,290.0,0.04404715
291.0,291.0,0.0054369573
292.0,292.0,0.016340263
293.0,293.0,0.006519386
294.0,294.0,0.05708112
295.0,295.0,0.016175525
