x,y,species_9 cloglog values
1.0,1.0,0.702446
2.0,2.0,0.5787393
3.0,3.0,0.8848863
4.0,4.0,0.23680279
5.0,5.0,0.11551625
6.0,6.0,0.86468387
7.0,7.0,0.03646029
8.0,8.0,0.5828177
9.0,9.0,0.8043024
10.0,10.0,0.34420574
11.0,11.0,0.08567107
12.0,12.0,0.07216816
13.0,13.0,0.6956029
14.0,14.0,0.05796255
15.0,15.0,0.82021785
16.0,16.0,0.072310135
17.0,17.0,0.07043328
18.0,18.0,0.49945286
19.0,19.0,0.0028991539
20.0,20.0,0.0051562595
21.0,21.0,0.23742196
22.0,22.0,0.045646105
23.0,23.0,0.80100554
24.0,24.0,0.4029644
25.0,25.0,0.7966348
26.0,26.0,0.13884746
27.0,27.0,0.47993743
28.0,28.0,0.39784324
29.0,29.0,0.41817176
30.0,30.0,0.69912755
31.0,31.0,0.18450204
32.0,32.0,0.28143585
33.0,33.0,0.0017716597
34.0,34.0,0.028819911
35.0,35.0,0.78289664
36.0,36.0,0.5535757
37.0,37.0,0.34995696
38.0,38.0,0.48923397
39.0,39.0,0.6684776
40.0,40.0,0.018381523
41.0,41.0,0.08694142
42.0,42.0,0.44550627
43.0,43.0,0.43743336
44.0,44.0,0.6299406
45.0,45.0,0.08371316
46.0,46.0,0.26239422
47.0,47.0,0.13905238
48.0,48.0,0.6855366
49.0,49.0,0.10807967
50.0,50.0,2.9363274E-4
51.0,51.0,0.028169243
52.0,52.0,0.5972138
53.0,53.0,0.66252
54.0,54.0,0.09352027
55.0,55.0,0.24107751
56.0,56.0,0.43443814
57.0,57.0,0.5524702
58.0,58.0,0.7446242
59.0,59.0,0.319172
60.0,60.0,0.50538254
61.0,61.0,0.6678245
62.0,62.0,0.098479636
63.0,63.0,0.51776737
64.0,64.0,0.13738169
65.0,65.0,0.6462024
66.0,66.0,0.06823805
67.0,67.0,0.58933336
68.0,68.0,0.7533331
69.0,69.0,0.053828653
70.0,70.0,0.17891306
71.0,71.0,0.33995372
72.0,72.0,0.6640534
73.0,73.0,0.4007191
74.0,74.0,0.06966521
75.0,75.0,0.6372894
76.0,76.0,0.6299939
77.0,77.0,0.51346034
78.0,78.0,0.37404636
79.0,79.0,0.84123564
80.0,80.0,0.22837901
81.0,81.0,0.8111344
82.0,82.0,0.2642276
83.0,83.0,0.043657884
84.0,84.0,0.0019401426
85.0,85.0,0.65587926
86.0,86.0,0.14073174
87.0,87.0,0.42419156
88.0,88.0,0.7777926
89.0,89.0,0.5699588
90.0,90.0,0.49510017
91.0,91.0,0.029387088
92.0,92.0,0.50772256
93.0,93.0,0.6208606
94.0,94.0,0.75417364
95.0,95.0,0.26759788
96.0,96.0,0.77158225
97.0,97.0,0.7725953
98.0,98.0,0.001096395
99.0,99.0,0.39166424
100.0,100.0,0.5596424
101.0,101.0,0.20555884
102.0,102.0,0.43683884
103.0,103.0,0.06592748
104.0,104.0,0.089236274
105.0,105.0,0.7450078
106.0,106.0,0.32067493
107.0,107.0,0.6929515
108.0,108.0,0.115382016
109.0,109.0,0.042252414
110.0,110.0,0.09407193
111.0,111.0,0.41113684
112.0,112.0,0.68200487
113.0,113.0,0.16909802
114.0,114.0,0.46061906
115.0,115.0,0.2820016
116.0,116.0,0.6951743
117.0,117.0,0.17166795
118.0,118.0,0.5937728
119.0,119.0,0.037102584
120.0,120.0,0.7123831
121.0,121.0,0.449537
122.0,122.0,0.5385784
123.0,123.0,0.27140254
124.0,124.0,2.109805E-5
125.0,125.0,0.055219743
126.0,126.0,0.0025015718
127.0,127.0,0.42497432
128.0,128.0,0.5838355
129.0,129.0,0.72868145
130.0,130.0,0.65184253
131.0,131.0,0.7134007
132.0,132.0,0.60994685
133.0,133.0,0.05996732
134.0,134.0,0.022761516
135.0,135.0,0.42622575
136.0,136.0,0.087764785
137.0,137.0,0.20701638
138.0,138.0,0.5053063
139.0,139.0,0.05986143
140.0,140.0,0.805906
141.0,141.0,0.11521439
142.0,142.0,0.57876897
143.0,143.0,0.0017677611
144.0,144.0,0.6952935
145.0,145.0,0.51187795
146.0,146.0,0.19510901
147.0,147.0,0.4718775
148.0,148.0,0.03381238
149.0,149.0,0.65344673
150.0,150.0,0.21943839
151.0,151.0,0.47408816
152.0,152.0,0.85426676
153.0,153.0,0.58554673
154.0,154.0,0.687955
155.0,155.0,0.5908055
156.0,156.0,0.23444748
157.0,157.0,0.05216178
158.0,158.0,0.90237886
159.0,159.0,0.18658537
160.0,160.0,0.5315857
161.0,161.0,0.065951176
162.0,162.0,0.078553036
163.0,163.0,0.034462843
164.0,164.0,0.6257454
165.0,165.0,0.4525328
166.0,166.0,0.43317658
167.0,167.0,0.39347893
168.0,168.0,0.18108222
169.0,169.0,0.79919726
170.0,170.0,0.70509523
171.0,171.0,0.57990414
172.0,172.0,0.8169963
173.0,173.0,0.7061824
174.0,174.0,0.7201196
175.0,175.0,0.74392265
176.0,176.0,0.016227875
177.0,177.0,0.5183643
178.0,178.0,0.2687149
