x,y,species median
1.0,1.0,0.69783634
2.0,2.0,0.5787393
3.0,3.0,0.8949965
4.0,4.0,0.24834143
5.0,5.0,0.11366439
6.0,6.0,0.8628661
7.0,7.0,0.030634219
8.0,8.0,0.5491618
9.0,9.0,0.8043024
10.0,10.0,0.34420574
11.0,11.0,0.0876823
12.0,12.0,0.06943559
13.0,13.0,0.70463836
14.0,14.0,0.05796255
15.0,15.0,0.823008
16.0,16.0,0.08078607
17.0,17.0,0.07043328
18.0,18.0,0.544376
19.0,19.0,0.002672329
20.0,20.0,0.0051562595
21.0,21.0,0.23742196
22.0,22.0,0.0374527
23.0,23.0,0.8128518
24.0,24.0,0.4029644
25.0,25.0,0.81426245
26.0,26.0,0.14025566
27.0,27.0,0.52144486
28.0,28.0,0.4012064
29.0,29.0,0.41817176
30.0,30.0,0.6958671
31.0,31.0,0.22876446
32.0,32.0,0.3114421
33.0,33.0,0.0017295902
34.0,34.0,0.026070993
35.0,35.0,0.7523895
36.0,36.0,0.6962063
37.0,37.0,0.40012616
38.0,38.0,0.507479
39.0,39.0,0.63288593
40.0,40.0,0.018381523
41.0,41.0,0.08947525
42.0,42.0,0.4116794
43.0,43.0,0.47027805
44.0,44.0,0.6299406
45.0,45.0,0.098242246
46.0,46.0,0.2609442
47.0,47.0,0.13994092
48.0,48.0,0.69594264
49.0,49.0,0.10579934
50.0,50.0,2.660312E-4
51.0,51.0,0.025814971
52.0,52.0,0.5766586
53.0,53.0,0.64596725
54.0,54.0,0.0911699
55.0,55.0,0.2547266
56.0,56.0,0.49134737
57.0,57.0,0.63598514
58.0,58.0,0.69072205
59.0,59.0,0.3285645
60.0,60.0,0.6292685
61.0,61.0,0.68016505
62.0,62.0,0.09282542
63.0,63.0,0.53405267
64.0,64.0,0.13411222
65.0,65.0,0.63113976
66.0,66.0,0.062244274
67.0,67.0,0.5779624
68.0,68.0,0.75568485
69.0,69.0,0.05525781
70.0,70.0,0.18813615
71.0,71.0,0.36054528
72.0,72.0,0.6516932
73.0,73.0,0.41415355
74.0,74.0,0.08086208
75.0,75.0,0.61647415
76.0,76.0,0.6026879
77.0,77.0,0.55437374
78.0,78.0,0.34756827
79.0,79.0,0.8307413
80.0,80.0,0.22837901
81.0,81.0,0.79628414
82.0,82.0,0.26645947
83.0,83.0,0.03723778
84.0,84.0,0.0018534762
85.0,85.0,0.60796195
86.0,86.0,0.15585612
87.0,87.0,0.49374643
88.0,88.0,0.7956688
89.0,89.0,0.6095717
90.0,90.0,0.51544833
91.0,91.0,0.030709477
92.0,92.0,0.50772256
93.0,93.0,0.6433244
94.0,94.0,0.75525516
95.0,95.0,0.30911818
96.0,96.0,0.7530208
97.0,97.0,0.78260654
98.0,98.0,0.0010609803
99.0,99.0,0.41988367
100.0,100.0,0.5783988
101.0,101.0,0.22284205
102.0,102.0,0.43683884
103.0,103.0,0.079446234
104.0,104.0,0.09599011
105.0,105.0,0.7487416
106.0,106.0,0.34527376
107.0,107.0,0.7281667
108.0,108.0,0.12485445
109.0,109.0,0.039340217
110.0,110.0,0.098246515
111.0,111.0,0.55532426
112.0,112.0,0.7098262
113.0,113.0,0.17841281
114.0,114.0,0.48147115
115.0,115.0,0.30662692
116.0,116.0,0.6881729
117.0,117.0,0.1955179
118.0,118.0,0.7084764
119.0,119.0,0.03708857
120.0,120.0,0.7558954
121.0,121.0,0.4845205
122.0,122.0,0.5344868
123.0,123.0,0.2879201
124.0,124.0,2.109805E-5
125.0,125.0,0.055219743
126.0,126.0,0.0020407375
127.0,127.0,0.46862942
128.0,128.0,0.5838355
129.0,129.0,0.73082894
130.0,130.0,0.6613713
131.0,131.0,0.6915293
132.0,132.0,0.61285996
133.0,133.0,0.06409877
134.0,134.0,0.022761516
135.0,135.0,0.4267894
136.0,136.0,0.087764785
137.0,137.0,0.21412742
138.0,138.0,0.53995055
139.0,139.0,0.07146092
140.0,140.0,0.8106447
141.0,141.0,0.11521439
142.0,142.0,0.5525699
143.0,143.0,0.0019229413
144.0,144.0,0.6699085
145.0,145.0,0.51187795
146.0,146.0,0.18849275
147.0,147.0,0.59032744
148.0,148.0,0.03381238
149.0,149.0,0.7489961
150.0,150.0,0.21624944
151.0,151.0,0.5030964
152.0,152.0,0.84970665
153.0,153.0,0.58554673
154.0,154.0,0.7913476
155.0,155.0,0.63153124
156.0,156.0,0.2136715
157.0,157.0,0.053248666
158.0,158.0,0.8720978
159.0,159.0,0.18710677
160.0,160.0,0.5315857
161.0,161.0,0.059482288
162.0,162.0,0.088028945
163.0,163.0,0.033560004
164.0,164.0,0.6355153
165.0,165.0,0.48290232
166.0,166.0,0.46536803
167.0,167.0,0.38637137
168.0,168.0,0.17728928
169.0,169.0,0.79919726
170.0,170.0,0.75425017
171.0,171.0,0.57153755
172.0,172.0,0.80191964
173.0,173.0,0.7061824
174.0,174.0,0.72111547
175.0,175.0,0.81265575
176.0,176.0,0.014759709
177.0,177.0,0.5809355
178.0,178.0,0.26765904
179.0,179.0,0.16454822
180.0,180.0,0.54974693
181.0,181.0,0.8895368
182.0,182.0,0.48948368
183.0,183.0,0.470315
184.0,184.0,0.48471203
185.0,185.0,0.14467062
186.0,186.0,0.34854108
187.0,187.0,0.612096
188.0,188.0,0.820405
189.0,189.0,0.179192
190.0,190.0,0.065708615
191.0,191.0,0.5634881
192.0,192.0,0.64766616
193.0,193.0,0.81055164
194.0,194.0,0.50520015
195.0,195.0,0.47492012
196.0,196.0,0.61991745
197.0,197.0,0.80829173
198.0,198.0,0.48972458
199.0,199.0,0.14207377
200.0,200.0,0.11612047
201.0,201.0,0.12187253
202.0,202.0,0.8453184
203.0,203.0,0.8183441
204.0,204.0,0.5786911
205.0,205.0,0.55231607
206.0,206.0,0.48068506
207.0,207.0,0.72723556
208.0,208.0,0.520301
209.0,209.0,0.5713089
210.0,210.0,0.5931792
211.0,211.0,0.097503476
212.0,212.0,0.13520123
213.0,213.0,0.10608207
214.0,214.0,0.37882027
215.0,215.0,0.7550405
216.0,216.0,0.10181186
217.0,217.0,0.041660883
218.0,218.0,0.0010122265
219.0,219.0,0.6801126
220.0,220.0,0.5957976
221.0,221.0,0.756248
222.0,222.0,0.6159995
223.0,223.0,0.752256
224.0,224.0,0.89634013
225.0,225.0,0.08721341
226.0,226.0,0.23157702
227.0,227.0,0.06139885
228.0,228.0,0.13638155
229.0,229.0,0.7615456
230.0,230.0,0.45645896
231.0,231.0,0.044813257
232.0,232.0,0.73873997
233.0,233.0,0.18373127
234.0,234.0,0.017397478
235.0,235.0,0.5873388
236.0,236.0,0.8833191
237.0,237.0,0.5825986
238.0,238.0,0.2653541
239.0,239.0,0.37508684
240.0,240.0,0.7982712
241.0,241.0,0.4481128
242.0,242.0,0.7475448
243.0,243.0,0.742094
244.0,244.0,0.055933725
245.0,245.0,0.5563415
246.0,246.0,0.35390812
247.0,247.0,0.50239205
248.0,248.0,0.6301714
249.0,249.0,0.67011535
250.0,250.0,0.22952588
251.0,251.0,0.4206159
252.0,252.0,1.8080395E-5
253.0,253.0,1.20809935E-4
254.0,254.0,0.020440409
255.0,255.0,0.3109894
256.0,256.0,0.059278667
257.0,257.0,0.46304515
258.0,258.0,0.51506346
259.0,259.0,0.2042855
260.0,260.0,0.27005145
261.0,261.0,0.6960649
262.0,262.0,0.18891117
263.0,263.0,0.06433241
264.0,264.0,0.48908204
265.0,265.0,0.39760035
266.0,266.0,0.10526864
267.0,267.0,0.064120896
268.0,268.0,0.29017904
269.0,269.0,0.5633484
270.0,270.0,0.22110924
271.0,271.0,0.3779433
272.0,272.0,0.4439225
273.0,273.0,0.69641864
274.0,274.0,0.64155805
275.0,275.0,0.638941
276.0,276.0,0.23342606
277.0,277.0,0.41259852
278.0,278.0,0.4559661
279.0,279.0,0.032136817
280.0,280.0,0.5806907
281.0,281.0,0.51015675
282.0,282.0,0.701555
283.0,283.0,0.1943534
284.0,284.0,0.743165
285.0,285.0,0.042567458
286.0,286.0,0.05007467
287.0,287.0,0.15799573
288.0,288.0,0.07667486
289.0,289.0,0.83086425
290.0,290.0,0.3742842
291.0,291.0,0.01802327
292.0,292.0,0.21972609
293.0,293.0,0.022359932
294.0,294.0,0.5122887
295.0,295.0,0.066838644
296.0,296.0,0.66749126
297.0,297.0,0.0067368285
298.0,298.0,0.59099513
299.0,299.0,0.42145
300.0,300.0,0.7814273
301.0,301.0,0.5575203
302.0,302.0,0.16995507
303.0,303.0,0.015896559
304.0,304.0,0.107795596
305.0,305.0,0.7768412
306.0,306.0,0.75638235
307.0,307.0,0.05651616
308.0,308.0,0.2673504
309.0,309.0,0.37347582
310.0,310.0,6.436011E-4
311.0,311.0,0.381208
312.0,312.0,0.5956232
313.0,313.0,0.15811913
314.0,314.0,0.76342136
315.0,315.0,0.54679894
316.0,316.0,0.38428557
317.0,317.0,0.73422945
318.0,318.0,0.31645757
319.0,319.0,0.14525948
320.0,320.0,0.8404124
321.0,321.0,0.008690579
322.0,322.0,0.52024263
323.0,323.0,0.719275
324.0,324.0,0.18755345
325.0,325.0,0.2671263
326.0,326.0,0.1990929
327.0,327.0,0.15618923
328.0,328.0,0.11005763
329.0,329.0,0.21242727
330.0,330.0,0.4829078
331.0,331.0,0.5800498
332.0,332.0,0.66969883
333.0,333.0,0.3881604
334.0,334.0,0.5510868
335.0,335.0,0.14367728
336.0,336.0,0.5885332
337.0,337.0,3.351386E-4
338.0,338.0,0.31131798
339.0,339.0,0.84441316
340.0,340.0,0.18906252
341.0,341.0,0.3677115
342.0,342.0,0.7819235
343.0,343.0,0.38985875
344.0,344.0,0.07610739
345.0,345.0,0.7790052
346.0,346.0,0.32201612
347.0,347.0,3.9204235E-5
348.0,348.0,0.70559335
349.0,349.0,0.20985897
350.0,350.0,0.24653557
351.0,351.0,0.2526711
352.0,352.0,0.84551626
353.0,353.0,0.1538689
354.0,354.0,0.01654234
355.0,355.0,0.029859832
356.0,356.0,0.16280308
357.0,357.0,0.12764895
358.0,358.0,0.0012097745
359.0,359.0,0.0078005064
360.0,360.0,0.5563316
361.0,361.0,0.8264812
362.0,362.0,0.5553697
363.0,363.0,0.67546463
364.0,364.0,0.058456022
365.0,365.0,0.65078634
366.0,366.0,0.059282776
367.0,367.0,0.7661048
368.0,368.0,0.6254308
369.0,369.0,0.6763463
370.0,370.0,0.7455485
371.0,371.0,0.45503336
372.0,372.0,0.21592623
373.0,373.0,0.7760015
374.0,374.0,0.1230344
375.0,375.0,2.0039894E-5
376.0,376.0,0.75117606
377.0,377.0,0.6886494
378.0,378.0,0.6124658
379.0,379.0,0.801287
380.0,380.0,0.03226777
381.0,381.0,0.7064743
382.0,382.0,0.24823247
383.0,383.0,0.40106323
384.0,384.0,0.42011374
385.0,385.0,0.27941242
386.0,386.0,0.0021303233
387.0,387.0,0.22457615
388.0,388.0,5.6466606E-4
389.0,389.0,0.27565387
390.0,390.0,0.19218242
391.0,391.0,0.46248877
392.0,392.0,9.519063E-4
393.0,393.0,0.618739
394.0,394.0,0.022139033
395.0,395.0,0.61899024
396.0,396.0,0.063550435
397.0,397.0,0.15087818
398.0,398.0,0.59857774
399.0,399.0,0.8123097
400.0,400.0,0.04667396
401.0,401.0,0.083218865
402.0,402.0,0.7283611
403.0,403.0,0.724087
404.0,404.0,0.7957159
405.0,405.0,0.6939143
406.0,406.0,0.14773281
407.0,407.0,0.10750364
408.0,408.0,0.57734
409.0,409.0,0.51862377
410.0,410.0,0.18042979
411.0,411.0,0.6587197
412.0,412.0,0.109448805
413.0,413.0,0.44845507
414.0,414.0,0.63720244
415.0,415.0,0.45587936
416.0,416.0,0.11314145
417.0,417.0,0.013000937
418.0,418.0,0.53428704
419.0,419.0,0.6806865
420.0,420.0,0.42594218
421.0,421.0,0.061078947
422.0,422.0,0.52534086
423.0,423.0,0.1545012
424.0,424.0,0.7059289
425.0,425.0,0.8868952
426.0,426.0,7.704061E-6
427.0,427.0,0.54887664
428.0,428.0,0.70956147
429.0,429.0,0.75771374
430.0,430.0,0.34715682
431.0,431.0,0.5692153
432.0,432.0,0.7078925
433.0,433.0,0.0688122
434.0,434.0,0.4748821
435.0,435.0,0.8576959
436.0,436.0,0.027410608
437.0,437.0,0.039586842
438.0,438.0,0.38779372
439.0,439.0,0.32416478
440.0,440.0,0.41743666
441.0,441.0,0.5567505
442.0,442.0,0.84285367
443.0,443.0,0.018117309
444.0,444.0,0.59063745
445.0,445.0,0.19144967
446.0,446.0,0.6084647
447.0,447.0,0.08049131
448.0,448.0,0.72168976
449.0,449.0,0.1047744
450.0,450.0,0.50655985
451.0,451.0,0.23400475
452.0,452.0,0.5963054
453.0,453.0,0.7060904
454.0,454.0,0.8425372
455.0,455.0,0.67731714
456.0,456.0,0.70385057
457.0,457.0,0.8499853
458.0,458.0,0.17877337
459.0,459.0,0.6977163
460.0,460.0,0.56647927
461.0,461.0,0.77520967
462.0,462.0,0.5690623
463.0,463.0,0.50617206
464.0,464.0,0.57493013
465.0,465.0,0.77494437
