x,y,species_7 cloglog values
1.0,1.0,0.6800017
2.0,2.0,0.5731002
3.0,3.0,0.9072526
4.0,4.0,0.23415351
5.0,5.0,0.10722074
6.0,6.0,0.8752842
7.0,7.0,0.040456027
8.0,8.0,0.5391657
9.0,9.0,0.7986797
10.0,10.0,0.32788607
11.0,11.0,0.08516864
12.0,12.0,0.06785617
13.0,13.0,0.70463836
14.0,14.0,0.05509147
15.0,15.0,0.8574343
16.0,16.0,0.08703891
17.0,17.0,0.067152515
18.0,18.0,0.4995197
19.0,19.0,0.002555839
20.0,20.0,0.0047388645
21.0,21.0,0.22324793
22.0,22.0,0.051963907
23.0,23.0,0.8129464
24.0,24.0,0.3523809
25.0,25.0,0.81426245
26.0,26.0,0.1244446
27.0,27.0,0.44550046
28.0,28.0,0.330192
29.0,29.0,0.387153
30.0,30.0,0.695331
31.0,31.0,0.23596564
32.0,32.0,0.25222892
33.0,33.0,0.0014809123
34.0,34.0,0.030136889
35.0,35.0,0.75200313
36.0,36.0,0.7414025
37.0,37.0,0.42176598
38.0,38.0,0.44662133
39.0,39.0,0.64894015
40.0,40.0,0.016534673
41.0,41.0,0.1100978
42.0,42.0,0.3982657
43.0,43.0,0.49582407
44.0,44.0,0.58362097
45.0,45.0,0.08026414
46.0,46.0,0.2483184
47.0,47.0,0.1318089
48.0,48.0,0.7089247
49.0,49.0,0.099111125
50.0,50.0,2.3539351E-4
51.0,51.0,0.03667724
52.0,52.0,0.5786143
53.0,53.0,0.60818154
54.0,54.0,0.083379194
55.0,55.0,0.21844567
56.0,56.0,0.36175874
57.0,57.0,0.64700204
58.0,58.0,0.7139085
59.0,59.0,0.26040828
60.0,60.0,0.50803834
61.0,61.0,0.62516266
62.0,62.0,0.120408036
63.0,63.0,0.53405267
64.0,64.0,0.15059023
65.0,65.0,0.63113976
66.0,66.0,0.054843523
67.0,67.0,0.58121043
68.0,68.0,0.76185614
69.0,69.0,0.054278605
70.0,70.0,0.14646553
71.0,71.0,0.3592035
72.0,72.0,0.6266181
73.0,73.0,0.372058
