X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,3.596808189684075E-4,99.09924989207207,0.9158962834556659
2.0,2.0,train,3.1829264622261656E-4,96.7123919206015,0.8881757973979454
3.0,3.0,train,3.99110603365371E-4,99.79037975609236,0.935886612134608
4.0,4.0,train,2.4110244699160205E-4,81.32427542026913,0.8097702101072238
6.0,6.0,train,2.1337199919270488E-4,71.36874102963061,0.7697644103822312
7.0,7.0,train,7.677902608011424E-5,11.464127918180749,0.4104964954388691
8.0,8.0,train,9.83748219236992E-5,19.202126192719817,0.4919217279204898
10.0,10.0,train,2.251406479608637E-4,75.78571855602084,0.7876791070500692
11.0,11.0,train,1.9254939484838096E-4,62.2383206472656,0.7342844662610204
12.0,12.0,train,1.5899331731069645E-4,46.6659846996156,0.665246380586062
13.0,13.0,train,1.326608476424033E-4,35.48676403078863,0.5987266943145721
14.0,14.0,train,3.5500599533394404E-4,98.92106229213834,0.9131460608229478
16.0,16.0,train,1.5803057675685907E-4,46.256506693783344,0.6630207359559286
17.0,17.0,train,2.462011520576109E-4,83.12704383382079,0.8163304772115032
18.0,18.0,train,3.0687563035343196E-4,95.48287845523326,0.8790336969727842
19.0,19.0,train,3.232937544748482E-4,97.17000446798791,0.8919596150162582
20.0,20.0,train,3.573907652515876E-4,99.00401096759968,0.9145600889411449
21.0,21.0,train,2.2593180344987135E-4,76.14110544406871,0.7888321730194695
22.0,22.0,train,2.3771678057974633E-4,80.21729716246409,0.8052850867180518
23.0,23.0,train,2.2897479293379846E-4,77.19420034333051,0.7932091020641794
24.0,24.0,train,2.312912625964973E-4,78.17453378470165,0.7964801121662819
25.0,25.0,train,1.9051964918676364E-4,61.25139462402861,0.7305461386109651
26.0,26.0,train,2.2684445634024416E-4,76.40713480277083,0.7901545386246065
28.0,28.0,train,1.430748775523317E-4,40.15440945457452,0.6264834303737037
29.0,29.0,train,9.215617103402316E-5,16.50068564211639,0.46970213429902885
30.0,30.0,train,9.155308768430315E-5,16.273287609378585,0.4674962615695647
31.0,31.0,train,1.0907638040903649E-4,24.3059819806005,0.5280013858170438
32.0,32.0,train,1.1525554899676402E-4,27.245441316706422,0.5476553163174991
33.0,33.0,train,1.2031158589147284E-4,29.747394542552637,0.5631265957419219
34.0,34.0,train,9.61265271069174E-5,18.227857311955844,0.483997989458235
35.0,35.0,train,2.478745622482678E-4,83.61619208773548,0.8184338792845076
36.0,36.0,train,1.519247359770541E-4,43.70856115261513,0.6485567442866218
37.0,37.0,train,8.255448112068547E-5,13.124904682015144,0.4334712306496402
38.0,38.0,train,6.57510365499895E-5,8.916353273494568,0.3640073705530964
39.0,39.0,train,1.8020941246675056E-4,56.50300466199902,0.7107292360588128
40.0,40.0,train,1.1189081010645548E-4,25.758862452695283,0.5370568954817672
42.0,42.0,train,1.3849185083382367E-4,38.022601337540834,0.6145129449304194
43.0,43.0,train,9.439968918259046E-5,17.36421780898269,0.4778282325049217
44.0,44.0,train,2.9235337944418904E-4,93.60927102851029,0.8663172389492271
45.0,45.0,train,2.367841301491909E-4,79.93485814172426,0.8040310958845024
46.0,46.0,train,2.5261130023954733E-4,85.23630860712233,0.8242580653095968
47.0,47.0,train,2.912437767884541E-4,93.43271726694746,0.8652923331870518
48.0,48.0,train,3.108804624439028E-4,95.8053185394616,0.8823226542313038
49.0,49.0,train,2.6818685840033075E-4,89.06324531510627,0.8421241217818475
50.0,50.0,train,3.051889210298982E-4,95.32072190487499,0.8776211280649916
51.0,51.0,train,2.5562438333481314E-4,85.98017771804975,0.8278652830635097
5.0,5.0,test,2.1429218741424362E-4,71.77248013015661,0.7712180476102817
9.0,9.0,test,1.5920078054329888E-4,46.77814613868373,0.6657240615206874
15.0,15.0,test,3.4303086165944554E-4,98.36377367923481,0.9056837585241104
27.0,27.0,test,1.29358227093762E-4,33.95773664859012,0.5895004266293118
41.0,41.0,test,1.2925857226314102E-4,33.918047802502244,0.5892187560071118
