x,y,species_2 cloglog values
1.0,1.0,0.65549254
2.0,2.0,0.5649524
3.0,3.0,0.8949965
4.0,4.0,0.24994636
5.0,5.0,0.09298471
6.0,6.0,0.88804686
7.0,7.0,0.037292518
8.0,8.0,0.5459483
9.0,9.0,0.7589228
10.0,10.0,0.35069752
11.0,11.0,0.0876823
12.0,12.0,0.06775654
13.0,13.0,0.73893523
14.0,14.0,0.061838944
15.0,15.0,0.80197227
16.0,16.0,0.08787663
17.0,17.0,0.075803466
18.0,18.0,0.48627415
19.0,19.0,0.0025688286
20.0,20.0,0.0041020717
21.0,21.0,0.210911
22.0,22.0,0.049657486
23.0,23.0,0.8261215
24.0,24.0,0.32734278
25.0,25.0,0.8185221
26.0,26.0,0.12193734
27.0,27.0,0.43424958
28.0,28.0,0.37764692
29.0,29.0,0.3952995
30.0,30.0,0.6958671
31.0,31.0,0.25340262
32.0,32.0,0.2713542
33.0,33.0,0.0018210133
34.0,34.0,0.033203445
35.0,35.0,0.789532
36.0,36.0,0.6962063
37.0,37.0,0.40617302
38.0,38.0,0.41562307
39.0,39.0,0.6213032
40.0,40.0,0.014758763
41.0,41.0,0.09947981
42.0,42.0,0.38884914
43.0,43.0,0.5357502
44.0,44.0,0.6260728
45.0,45.0,0.102692865
46.0,46.0,0.25704628
47.0,47.0,0.145379
48.0,48.0,0.65803957
49.0,49.0,0.084153265
50.0,50.0,2.6518054E-4
51.0,51.0,0.03725486
52.0,52.0,0.5766586
53.0,53.0,0.6946022
54.0,54.0,0.07711805
55.0,55.0,0.21235299
56.0,56.0,0.39934814
57.0,57.0,0.65032893
58.0,58.0,0.7269284
59.0,59.0,0.31904924
60.0,60.0,0.4877526
61.0,61.0,0.60151786
62.0,62.0,0.100180976
63.0,63.0,0.5162928
64.0,64.0,0.12991937
65.0,65.0,0.59972584
66.0,66.0,0.048784163
67.0,67.0,0.5779624
68.0,68.0,0.72177535
69.0,69.0,0.076695144
70.0,70.0,0.1676299
71.0,71.0,0.39238134
72.0,72.0,0.6687037
73.0,73.0,0.36358136
74.0,74.0,0.084756486
75.0,75.0,0.6126009
76.0,76.0,0.6026879
77.0,77.0,0.61062586
78.0,78.0,0.35712388
79.0,79.0,0.8155612
80.0,80.0,0.21037838
81.0,81.0,0.8189232
82.0,82.0,0.25362942
83.0,83.0,0.051712744
84.0,84.0,0.001522812
85.0,85.0,0.60796195
86.0,86.0,0.15585612
87.0,87.0,0.52999425
88.0,88.0,0.80449176
89.0,89.0,0.52555764
90.0,90.0,0.45815113
91.0,91.0,0.04271137
92.0,92.0,0.45453015
93.0,93.0,0.6433244
94.0,94.0,0.6972366
95.0,95.0,0.25192612
96.0,96.0,0.7831226
97.0,97.0,0.7933601
98.0,98.0,0.0015070887
99.0,99.0,0.3591796
100.0,100.0,0.5659939
101.0,101.0,0.21963714
102.0,102.0,0.36438525
103.0,103.0,0.08184069
104.0,104.0,0.11055578
105.0,105.0,0.73317254
106.0,106.0,0.28983945
107.0,107.0,0.7699278
108.0,108.0,0.12485445
109.0,109.0,0.0315019
110.0,110.0,0.09830731
111.0,111.0,0.5002714
112.0,112.0,0.71502125
113.0,113.0,0.16118622
114.0,114.0,0.3882947
115.0,115.0,0.28409362
116.0,116.0,0.6530435
117.0,117.0,0.21184179
118.0,118.0,0.7084764
119.0,119.0,0.02705992
120.0,120.0,0.67541873
121.0,121.0,0.40730962
122.0,122.0,0.5344868
123.0,123.0,0.2399137
124.0,124.0,1.2271866E-5
125.0,125.0,0.06272563
126.0,126.0,0.0018454291
127.0,127.0,0.40084583
128.0,128.0,0.5730328
129.0,129.0,0.77218175
130.0,130.0,0.6623171
131.0,131.0,0.68612343
132.0,132.0,0.622642
133.0,133.0,0.074089505
134.0,134.0,0.033640582
135.0,135.0,0.4267894
136.0,136.0,0.075199
137.0,137.0,0.19560562
138.0,138.0,0.44557643
139.0,139.0,0.07466106
140.0,140.0,0.78280437
141.0,141.0,0.12744083
142.0,142.0,0.54685134
143.0,143.0,0.0027684171
144.0,144.0,0.7347766
145.0,145.0,0.4486901
146.0,146.0,0.18436296
147.0,147.0,0.59032744
148.0,148.0,0.039942574
149.0,149.0,0.60576624
150.0,150.0,0.21624944
151.0,151.0,0.5340157
152.0,152.0,0.8479837
153.0,153.0,0.5373223
154.0,154.0,0.6533278
155.0,155.0,0.66263473
156.0,156.0,0.2136715
157.0,157.0,0.05649451
158.0,158.0,0.86813056
159.0,159.0,0.19368544
160.0,160.0,0.46608645
161.0,161.0,0.07371527
162.0,162.0,0.088028945
163.0,163.0,0.03614291
164.0,164.0,0.67163426
165.0,165.0,0.38970378
166.0,166.0,0.38394177
167.0,167.0,0.36877036
168.0,168.0,0.1762629
169.0,169.0,0.80043906
170.0,170.0,0.75425017
171.0,171.0,0.5775339
172.0,172.0,0.80191964
173.0,173.0,0.7019112
174.0,174.0,0.72111547
175.0,175.0,0.7063485
176.0,176.0,0.0123819625
177.0,177.0,0.48733628
178.0,178.0,0.25705206
179.0,179.0,0.16476536
180.0,180.0,0.5735733
181.0,181.0,0.77348137
182.0,182.0,0.41375068
183.0,183.0,0.464577
184.0,184.0,0.4711418
185.0,185.0,0.15350085
186.0,186.0,0.2767881
187.0,187.0,0.6208758
188.0,188.0,0.820405
189.0,189.0,0.179192
190.0,190.0,0.07263321
191.0,191.0,0.5631865
192.0,192.0,0.64766616
193.0,193.0,0.67874306
194.0,194.0,0.4397969
195.0,195.0,0.45705047
196.0,196.0,0.56170183
197.0,197.0,0.82816756
198.0,198.0,0.48109657
199.0,199.0,0.14115937
200.0,200.0,0.12049089
201.0,201.0,0.11730752
202.0,202.0,0.803486
203.0,203.0,0.7667568
204.0,204.0,0.5621219
205.0,205.0,0.5396181
206.0,206.0,0.40616783
207.0,207.0,0.7024265
208.0,208.0,0.48195994
209.0,209.0,0.54966724
210.0,210.0,0.5081421
211.0,211.0,0.09556852
212.0,212.0,0.12239729
213.0,213.0,0.10608207
214.0,214.0,0.44094995
215.0,215.0,0.7192348
216.0,216.0,0.09963932
217.0,217.0,0.048579
218.0,218.0,0.0011633916
219.0,219.0,0.6801126
220.0,220.0,0.5769877
221.0,221.0,0.75368494
222.0,222.0,0.6158695
223.0,223.0,0.752607
224.0,224.0,0.88278365
225.0,225.0,0.08922939
226.0,226.0,0.21071729
227.0,227.0,0.048827916
228.0,228.0,0.12050958
229.0,229.0,0.819613
230.0,230.0,0.45649424
231.0,231.0,0.058102526
232.0,232.0,0.720431
233.0,233.0,0.1802642
234.0,234.0,0.017954867
235.0,235.0,0.5873388
236.0,236.0,0.91507536
237.0,237.0,0.58203006
238.0,238.0,0.2653541
239.0,239.0,0.3261269
240.0,240.0,0.81252396
241.0,241.0,0.4079277
242.0,242.0,0.7919286
243.0,243.0,0.7203095
244.0,244.0,0.060520556
245.0,245.0,0.5563415
246.0,246.0,0.32939765
247.0,247.0,0.42120597
248.0,248.0,0.5389949
249.0,249.0,0.7159147
250.0,250.0,0.23588495
251.0,251.0,0.4078813
252.0,252.0,1.25986435E-5
253.0,253.0,8.506626E-5
254.0,254.0,0.01589074
255.0,255.0,0.3109894
256.0,256.0,0.04392531
257.0,257.0,0.4897704
258.0,258.0,0.4184872
259.0,259.0,0.20146404
260.0,260.0,0.27005145
261.0,261.0,0.7086137
262.0,262.0,0.19394846
263.0,263.0,0.070497125
264.0,264.0,0.46746832
265.0,265.0,0.32693774
266.0,266.0,0.105586804
267.0,267.0,0.06412881
268.0,268.0,0.29017904
269.0,269.0,0.5633484
270.0,270.0,0.24644841
271.0,271.0,0.3779433
272.0,272.0,0.4439225
273.0,273.0,0.7455929
274.0,274.0,0.64155805
275.0,275.0,0.638941
276.0,276.0,0.19630921
277.0,277.0,0.3473319
278.0,278.0,0.3786159
279.0,279.0,0.038498994
280.0,280.0,0.57138544
281.0,281.0,0.42102882
282.0,282.0,0.6849815
283.0,283.0,0.18850127
284.0,284.0,0.79782486
285.0,285.0,0.035104867
286.0,286.0,0.04040769
287.0,287.0,0.14287652
288.0,288.0,0.09070052
289.0,289.0,0.8050554
290.0,290.0,0.31797522
291.0,291.0,0.028809214
292.0,292.0,0.1886688
293.0,293.0,0.016784783
294.0,294.0,0.44621572
295.0,295.0,0.07310818
296.0,296.0,0.5807588
297.0,297.0,0.0047416138
298.0,298.0,0.555819
299.0,299.0,0.36572123
300.0,300.0,0.74372286
301.0,301.0,0.47443998
302.0,302.0,0.16934924
303.0,303.0,0.019751118
304.0,304.0,0.11115939
305.0,305.0,0.78081036
306.0,306.0,0.7133508
