x,y,species_3 cloglog values
1.0,1.0,0.69783634
2.0,2.0,0.5831867
3.0,3.0,0.8386101
4.0,4.0,0.26174727
5.0,5.0,0.11366439
6.0,6.0,0.8628661
7.0,7.0,0.029717457
8.0,8.0,0.533661
9.0,9.0,0.8234675
10.0,10.0,0.3475094
11.0,11.0,0.09675563
12.0,12.0,0.082591414
13.0,13.0,0.70583755
14.0,14.0,0.05865033
15.0,15.0,0.823008
16.0,16.0,0.08078607
17.0,17.0,0.073955126
18.0,18.0,0.62820816
19.0,19.0,0.0041574747
20.0,20.0,0.0067157648
21.0,21.0,0.22865671
22.0,22.0,0.032298952
23.0,23.0,0.7634376
24.0,24.0,0.39464027
25.0,25.0,0.7518405
26.0,26.0,0.14199291
27.0,27.0,0.50640905
28.0,28.0,0.5199235
29.0,29.0,0.4412741
30.0,30.0,0.6606795
31.0,31.0,0.25038695
32.0,32.0,0.29891872
33.0,33.0,0.0027659491
34.0,34.0,0.02656419
35.0,35.0,0.71574295
36.0,36.0,0.6823224
37.0,37.0,0.4318029
38.0,38.0,0.50452906
39.0,39.0,0.63288593
40.0,40.0,0.021236658
41.0,41.0,0.080015644
42.0,42.0,0.4116794
43.0,43.0,0.5326705
44.0,44.0,0.6934988
45.0,45.0,0.10328053
46.0,46.0,0.2725382
47.0,47.0,0.15369044
48.0,48.0,0.69594264
49.0,49.0,0.10579934
50.0,50.0,5.054259E-4
51.0,51.0,0.023734834
52.0,52.0,0.5871531
53.0,53.0,0.64596725
54.0,54.0,0.093410484
55.0,55.0,0.26619795
56.0,56.0,0.54489607
57.0,57.0,0.6239229
58.0,58.0,0.69072205
59.0,59.0,0.49381956
60.0,60.0,0.6612843
61.0,61.0,0.7346264
62.0,62.0,0.07356208
63.0,63.0,0.54444635
64.0,64.0,0.1294162
65.0,65.0,0.61579216
66.0,66.0,0.06584859
67.0,67.0,0.54658294
68.0,68.0,0.7445806
69.0,69.0,0.06679648
70.0,70.0,0.21728529
71.0,71.0,0.38385895
72.0,72.0,0.6422694
73.0,73.0,0.41415355
74.0,74.0,0.09903062
75.0,75.0,0.5937696
76.0,76.0,0.5895585
77.0,77.0,0.5966005
78.0,78.0,0.34756827
79.0,79.0,0.8307413
80.0,80.0,0.26309454
81.0,81.0,0.7556824
82.0,82.0,0.2758996
83.0,83.0,0.035004165
84.0,84.0,0.0027955396
85.0,85.0,0.6023299
86.0,86.0,0.21691678
87.0,87.0,0.48366308
88.0,88.0,0.80605555
89.0,89.0,0.60762376
90.0,90.0,0.60723937
91.0,91.0,0.02893567
92.0,92.0,0.48909315
93.0,93.0,0.6860965
94.0,94.0,0.75821227
95.0,95.0,0.30911818
96.0,96.0,0.71393365
97.0,97.0,0.78260654
98.0,98.0,0.001983407
99.0,99.0,0.43059584
100.0,100.0,0.64461833
101.0,101.0,0.2455357
102.0,102.0,0.4067004
103.0,103.0,0.09364419
104.0,104.0,0.10335289
105.0,105.0,0.7487416
106.0,106.0,0.3523805
107.0,107.0,0.7281667
108.0,108.0,0.1475802
109.0,109.0,0.043735605
