X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,4.751852491561908E-4,99.87948606344035,0.9606950127896047
2.0,2.0,train,4.145728322243637E-4,99.62946007762498,0.9406072589879045
3.0,3.0,train,4.560399621208137E-4,99.83720100080345,0.9552206711557891
4.0,4.0,train,2.13383944889711E-4,70.21591883384342,0.7662073898051711
5.0,5.0,train,2.525647767620318E-4,83.13070777986474,0.8209651234718207
6.0,6.0,train,2.7178910783371676E-4,88.46153844073861,0.8429369901757483
7.0,7.0,train,6.83058041035057E-5,10.301193081751348,0.3720023912759769
8.0,8.0,train,8.245061284200608E-5,13.699076331567065,0.4296794717678405
9.0,9.0,train,1.3328281984597955E-4,34.16115358753304,0.5965755492134902
10.0,10.0,train,1.8776648243072053E-4,59.269861514925324,0.7216413164430215
11.0,11.0,train,1.376300614252424E-4,36.21003835275593,0.6083451641380139
13.0,13.0,train,8.497622428609368E-5,14.458085101589646,0.4394059450402068
14.0,14.0,train,3.7990702466387453E-4,98.82167064182642,0.9247907082493032
15.0,15.0,train,4.089455547424622E-4,99.5329535036701,0.938286764644745
16.0,16.0,train,1.296177890530835E-4,32.30364473980603,0.5863785758495332
17.0,17.0,train,2.398966748561936E-4,79.85433348343673,0.8048319737207968
18.0,18.0,train,2.8539877526969184E-4,90.96594232285337,0.8568412735738429
20.0,20.0,train,3.440812638268748E-4,97.66308846549293,0.9040067579722131
21.0,21.0,train,1.903750440042544E-4,60.471548576401226,0.7265430917712667
22.0,22.0,train,1.996776531494679E-4,64.498590897344,0.7433314396756242
23.0,23.0,train,2.6199051772514545E-4,85.62869248012844,0.8320974838788
24.0,24.0,train,2.678211301545176E-4,87.53724270446378,0.8386344536922662
25.0,25.0,train,1.3900726800596802E-4,36.97042148844471,0.6120016770632126
26.0,26.0,train,1.7254282099490466E-4,52.770240137345965,0.6912301387050153
27.0,27.0,train,1.6434991395389498E-4,49.097344786255896,0.6735108636564602
28.0,28.0,train,1.5951189901382612E-4,46.78903252412583,0.6625735531917123
29.0,29.0,train,1.2916823560976554E-4,32.06646727626213,0.5851101965299299
30.0,30.0,train,1.3285798190912967E-4,33.94038846507298,0.5954065513035122
31.0,31.0,train,1.456987051870708E-4,40.50954410406761,0.6292875089155872
32.0,32.0,train,1.328565143659309E-4,33.93972009729385,0.5954025072986275
33.0,33.0,train,1.0841945937040758E-4,22.910494741942777,0.5221345307151368
34.0,34.0,train,7.979027354587662E-5,13.030452944264523,0.41925158638270565
35.0,35.0,train,2.4314761120692812E-4,80.8230936938542,0.8091058091018789
36.0,36.0,train,1.4395448339008142E-4,39.51285242333446,0.6248573340995218
38.0,38.0,train,4.551008706404787E-5,5.768831286764482,0.26652463443835506
39.0,39.0,train,1.78245220379452E-4,55.25540773002383,0.7029922697757015
40.0,40.0,train,1.460189266600566E-4,40.66526959275666,0.6300951416725613
41.0,41.0,train,1.686802629016212E-4,50.876851852049384,0.6829994770508425
42.0,42.0,train,1.4901723934341492E-4,41.99699402317164,0.6375723572770979
43.0,43.0,train,9.093930428651083E-5,16.210869991547646,0.46171748891516273
45.0,45.0,train,1.8776028823288765E-4,59.26680248855202,0.7216295729101561
47.0,47.0,train,2.456600491339351E-4,81.38645608863133,0.8123445584428854
48.0,48.0,train,2.711941143766653E-4,88.33301342061587,0.8422992171746246
49.0,49.0,train,3.1296894475620274E-4,95.03173022862724,0.8813499536964734
50.0,50.0,train,3.1231994029884343E-4,94.93828298325228,0.8808243292541922
51.0,51.0,train,2.7512258007748224E-4,89.17913998884768,0.8464627262707374
12.0,12.0,test,1.0817275257262694E-4,22.822985212623173,0.5213309094044547
19.0,19.0,test,2.8232989929352187E-4,90.41199568756767,0.8538175398051708
37.0,37.0,test,6.148876182956238E-5,8.821838953595632,0.34215716853454803
44.0,44.0,test,2.1226865829058634E-4,69.73036101881816,0.7644247338931761
46.0,46.0,test,2.210759879545791E-4,73.1306427428856,0.7781402828921214
