Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.57248E-10,0.000000016,0.000001098,1,0,0
1.8162E-10,0.000000034,0.000001268,0.999900408,0,0
4.3388E-10,0.000000115,0.000003028,0.999701225,0,0
8.37607E-10,0.000000282,0.000005846,0.999502042,0,0
1.29154E-9,0.000001117,0.000009014,0.9988049,0,0
2.00402E-9,0.000002684,0.000013987,0.997908575,0,0
4.47435E-9,0.000010047,0.000031228,0.995617966,0,0
8.91843E-9,0.000025439,0.000062244,0.993227766,0,0
1.23954E-8,0.000050366,0.00008651,0.990837566,0,0
1.98279E-8,0.000100294,0.000138379,0.987949407,0,0
4.09985E-8,0.000253488,0.000286106,0.98277064,0,0
6.81618E-8,0.000502428,0.000475619,0.978089832,0,0
1.17707E-7,0.001001105,0.000821195,0.972711881,0,0
3.05317E-7,0.00252204,0.00212868,0.965242506,0,0
5.34508E-7,0.005006668,0.003723621,0.959167414,0,0
1.00742E-6,0.010093737,0.007006593,0.952295588,0,0
2.28329E-6,0.025037326,0.015809822,0.942933971,0,0
3.43492E-6,0.050132341,0.023688743,0.934070312,0,0
4.77381E-6,0.100422457,0.032769664,0.921920127,0,0
6.94712E-6,0.200426266,0.047330397,0.905188726,0,0
8.382E-6,0.300147093,0.056823419,0.892241809,0,0
9.47631E-6,0.400301813,0.063999653,0.881087541,0,0
1.06032E-5,0.500480777,0.071332817,0.871128374,0,0
1.14632E-5,0.600081303,0.07689029,0.862165123,0,0
1.22793E-5,0.700867884,0.082132943,0.853699831,0,0
1.26903E-5,0.750849727,0.084762318,0.849716164,0,0
1.30513E-5,0.801058951,0.087065437,0.845832088,0,0
1.37688E-5,0.90032128,0.091625514,0.838462305,0,0
1.44883E-5,1.000774088,0.096175891,0.831391296,0,0
1.50485E-5,1.101223463,0.099702678,0.824619062,0,0
1.57414E-5,1.20000242,0.104046396,0.818245195,0,0
1.64679E-5,1.301391443,0.108577596,0.811970919,0,0
1.72677E-5,1.400799978,0.113539817,0.80609501,0,0
1.81594E-5,1.501685831,0.119039431,0.800418285,0,0
2.04463E-5,1.752005544,0.132989161,0.787471367,0,0
2.20761E-5,2.000436193,0.142796007,0.775819142,0,0
2.36027E-5,2.251278511,0.151880567,0.764864057,0,0
2.53243E-5,2.500931668,0.162010538,0.754705707,0,0
2.70463E-5,2.751847075,0.17202174,0.745144906,0,0
2.85781E-5,3.001933298,0.180826605,0.736181655,0,0
3.03158E-5,3.252754453,0.190701442,0.727716363,0,0
3.17616E-5,3.501277057,0.198826969,0.719749029,0,0
3.32171E-5,3.751724326,0.206924892,0.71208047,0,0
3.4886E-5,4.000053066,0.216108647,0.704810278,0,0
3.59354E-5,4.251691773,0.221829431,0.697739269,0,0
3.7581E-5,4.501808609,0.230716004,0.690967035,0,0
3.89738E-5,4.751066051,0.238157697,0.684493576,0,0
4.04048E-5,5.001026209,0.245728996,0.678219301,0,0
4.194E-5,5.252472996,0.253767736,0.672144209,0,0
4.30669E-5,5.503610456,0.259613974,0.6662683,0,0
4.4108E-5,5.752431947,0.264974393,0.660591575,0,0
4.51821E-5,6.00290605,0.270464054,0.655014441,0,0
4.61945E-5,6.254298112,0.275600684,0.649536899,0,0
4.74533E-5,6.502466689,0.281936971,0.64425854,0,0
4.84532E-5,6.75198329,0.2869307,0.639079773,0,0
4.97896E-5,7.002227018,0.293550785,0.634000598,0,0
5.09332E-5,7.254149474,0.299167289,0.629021014,0,0
5.19212E-5,7.501168426,0.303983019,0.624240613,0,0
5.30529E-5,7.753394711,0.309459306,0.619460213,0,0
5.42154E-5,8.000324031,0.315039317,0.614878996,0,0
5.54629E-5,8.252657519,0.320977367,0.610297779,0,0
5.65689E-5,8.504737904,0.326198646,0.605816154,0.024390244,0
5.78219E-5,8.750509537,0.332065374,0.601533712,0.024390244,0
5.9035E-5,9.00168755,0.337696795,0.59725127,0.024390244,0
6.01912E-5,9.251878372,0.343019797,0.593068419,0.024390244,0
6.13538E-5,9.500783495,0.34832951,0.588985161,0.024390244,0
6.22721E-5,9.754306831,0.352492841,0.584901902,0.024390244,0
6.3279E-5,10.005439261,0.35702726,0.580918235,0.024390244,0
6.45593E-5,10.254700142,0.362747055,0.57703416,0.024390244,0
6.54072E-5,10.501565898,0.36650698,0.573249676,0.024390244,0
6.67821E-5,10.752621773,0.372556918,0.569465193,0.048780488,0
6.7911E-5,11.001718136,0.37748121,0.565780301,0.048780488,0
6.86923E-5,11.254729862,0.380866804,0.562095409,0.048780488,0
6.9787E-5,11.503959863,0.385578877,0.558510109,0.073170732,0
7.06172E-5,11.756873936,0.389129002,0.554924808,0.073170732,0
7.16245E-5,12.005411774,0.39340856,0.5514391,0.073170732,0
7.2559E-5,12.250611762,0.397352208,0.548052983,0.073170732,0
7.33163E-5,12.506145504,0.400529078,0.544567274,0.073170732,0
7.44294E-5,12.750058014,0.405168152,0.541280749,0.073170732,0
7.55153E-5,13.004924493,0.409659401,0.537894632,0.073170732,0
7.64301E-5,13.255815924,0.413416522,0.534608107,0.073170732,0
7.72576E-5,13.501905521,0.416794705,0.531421173,0.073170732,0
7.82748E-5,13.750649906,0.420920327,0.52823424,0.073170732,0
7.89784E-5,14.002537737,0.423756941,0.525047306,0.073170732,0
7.96718E-5,14.256724056,0.426539236,0.521860372,0.097560976,0
8.03823E-5,14.504979643,0.429375755,0.518773031,0.097560976,0
8.10629E-5,14.755221192,0.432079797,0.515685689,0.12195122,0
8.18343E-5,15.007839646,0.43512937,0.512598347,0.12195122,0
8.25326E-5,15.254432995,0.437875749,0.509610597,0.12195122,0.1
8.32993E-5,15.503313051,0.440875913,0.506622846,0.12195122,0.1
8.39976E-5,15.75430027,0.443594184,0.503635096,0.146341463,0.1
8.48716E-5,16.00768527,0.446978048,0.500647346,0.146341463,0.1
8.56939E-5,16.255165798,0.450142629,0.497759187,0.146341463,0.1
8.63425E-5,16.504791226,0.452626378,0.494871029,0.146341463,0.1
8.73635E-5,16.756748491,0.456512932,0.49198287,0.146341463,0.1
8.79742E-5,17.002106319,0.45882454,0.489194303,0.146341463,0.1
8.86008E-5,17.258144768,0.461186248,0.486306145,0.146341463,0.1
8.91896E-5,17.507069406,0.463395891,0.483517578,0.146341463,0.1
8.99336E-5,17.757980358,0.466174917,0.480729011,0.146341463,0.1
9.06248E-5,18.001873796,0.468744229,0.478040036,0.146341463,0.1
9.13823E-5,18.256659265,0.471545578,0.475251469,0.146341463,0.1
9.20694E-5,18.504347692,0.474073703,0.472562494,0.146341463,0.1
9.29688E-5,18.753963727,0.477364525,0.469873519,0.146341463,0.1
9.36178E-5,19.00583481,0.479726774,0.467184543,0.146341463,0.1
9.41197E-5,19.259331538,0.481546056,0.464495568,0.146341463,0.1
9.48436E-5,19.504811821,0.484159028,0.461906185,0.146341463,0.1
9.53434E-5,19.752068214,0.485955075,0.459316801,0.146341463,0.1
9.60127E-5,20.000933204,0.488350929,0.456727418,0.146341463,0.1
9.64616E-5,20.251163872,0.489951486,0.454138034,0.146341463,0.2
