X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.149495134678546E-4,99.78044704845256,0.9687299197621678
2.0,2.0,train,4.76420821032267E-4,99.6308899088652,0.9594749144341885
3.0,3.0,train,5.571985001452255E-4,99.88237375725191,0.9764678293595797
4.0,4.0,train,2.3589902800493417E-4,75.46843440996443,0.7955360831589794
5.0,5.0,train,2.7399078005219173E-4,85.60343853383247,0.8417664283601225
6.0,6.0,train,2.9415469574082837E-4,89.30194955884556,0.8618431930690917
7.0,7.0,train,7.588465309664696E-5,12.824284536439247,0.399881159017183
8.0,8.0,train,1.000439032472361E-4,21.940738204637206,0.4899237669973606
9.0,9.0,train,1.549095316964359E-4,43.39133378037415,0.6473875558081896
10.0,10.0,train,2.1702029657094757E-4,68.65958755865331,0.767840082360885
11.0,11.0,train,1.7074077518149027E-4,49.26061266487601,0.683019208337618
12.0,12.0,train,1.434548840460328E-4,38.80722394417567,0.6191339085049095
13.0,13.0,train,1.3183531875762448E-4,34.221265977362464,0.5881596133915934
14.0,14.0,train,4.220996976784584E-4,99.01667268421046,0.9415922938867848
15.0,15.0,train,4.372804779184944E-4,99.27333561676885,0.9472641011614833
16.0,16.0,train,1.4691658606810944E-4,40.08301396782868,0.6279031885643178
18.0,18.0,train,3.132878806702564E-4,92.82109796081924,0.8785330529239836
19.0,19.0,train,2.8486386669369565E-4,87.56144906027392,0.8529302035983247
20.0,20.0,train,3.8165150460201934E-4,98.0163683084675,0.9233213287065116
21.0,21.0,train,1.9557688927059866E-4,59.56145211415964,0.7318037335802469
22.0,22.0,train,2.024645337806162E-4,62.69337202093244,0.743950159966166
23.0,23.0,train,2.6974083673614795E-4,84.87238383593684,0.8371759618437269
24.0,24.0,train,2.756378996277857E-4,85.9946446225218,0.8435105210040824
26.0,26.0,train,1.899215176589935E-4,57.38469364697934,0.7214008455361179
27.0,27.0,train,1.5305903862784475E-4,42.65730570641148,0.6429693888485506
28.0,28.0,train,1.5187488569509824E-4,42.264072495837134,0.6401131470376229
29.0,29.0,train,1.1052332587805588E-4,25.844176741922325,0.524653414600218
30.0,30.0,train,1.0949950971439968E-4,25.515598677998245,0.5213673241530781
31.0,31.0,train,1.1890686487611558E-4,29.35931171560137,0.5507267012468201
33.0,33.0,train,1.1076875354732063E-4,25.942849180747555,0.5254377930389494
34.0,34.0,train,7.719240583735935E-5,13.356067155324757,0.40513895519961207
35.0,35.0,train,1.8133038242854462E-4,53.56085444493175,0.704820470319415
37.0,37.0,train,6.72912799079377E-5,10.43018605833452,0.3641564877468503
38.0,38.0,train,5.588620143441263E-5,7.681884157350406,0.313437530757648
40.0,40.0,train,8.519054486530918E-5,16.168288433701665,0.4363077821317669
41.0,41.0,train,1.009026352046822E-4,22.29812773790281,0.4928626944382549
42.0,42.0,train,9.679160198696774E-5,20.737982129505237,0.4786378450975327
43.0,43.0,train,7.012006016200732E-5,11.146209984998979,0.37614521162696035
44.0,44.0,train,2.8042840876608505E-4,86.80832908765562,0.8484745707040917
45.0,45.0,train,2.3413938558640454E-4,74.939231916685,0.7931007122924056
46.0,46.0,train,2.5391142013038686E-4,80.95261627175407,0.8188752196012536
47.0,47.0,train,2.835511019906099E-4,87.27756103944331,0.851625294393049
48.0,48.0,train,3.186937133760699E-4,93.44400713811775,0.882872116977445
49.0,49.0,train,3.8393610169194965E-4,98.1627983202148,0.9244910989533353
50.0,50.0,train,3.563012853348399E-4,96.85888366282907,0.9090595287706529
51.0,51.0,train,2.4272750835119868E-4,77.55905783812237,0.804718385649515
17.0,17.0,test,2.118041822473406E-4,66.44620374038283,0.759546758143155
25.0,25.0,test,1.5982576113550602E-4,45.27091778719348,0.6588615963770967
32.0,32.0,test,1.1032769510942945E-4,25.765524790789627,0.5240272568874365
36.0,36.0,test,1.1352233773719859E-4,27.121943385105702,0.5341499269334797
39.0,39.0,test,1.2262555359853066E-4,30.809138773648105,0.5618293957865614
