X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,3.2426721889825585E-4,98.65348509302301,0.8967663316621128
3.0,3.0,train,3.759056815907313E-4,99.84171196040069,0.9280922446201958
5.0,5.0,train,2.2130969625235638E-4,77.10873783632869,0.7877042838776744
6.0,6.0,train,2.31321138273415E-4,80.74366118103352,0.8020780764940729
7.0,7.0,train,7.519143016902104E-5,11.064857199268921,0.4093586606036512
8.0,8.0,train,9.232523950646736E-5,16.41807759223283,0.47613957388733263
9.0,9.0,train,1.4479603967630035E-4,41.49507996330551,0.6372239436227085
10.0,10.0,train,1.9564453943606694E-4,66.25669517695746,0.7459053828322296
11.0,11.0,train,1.7571171805264433E-4,56.15412508314305,0.7078430533940759
12.0,12.0,train,1.497245754129918E-4,43.633736036447424,0.649530933736352
13.0,13.0,train,1.254856139203652E-4,32.05464507032566,0.5846956261822953
14.0,14.0,train,3.4104032858889196E-4,99.26794285884999,0.9082068886889864
15.0,15.0,train,3.4271313677609275E-4,99.34343574371695,0.9092759023033508
16.0,16.0,train,1.2519350347350326E-4,31.897987662611744,0.583845220615782
17.0,17.0,train,1.8578575317548427E-4,61.40858014036713,0.7277433303118255
18.0,18.0,train,2.869088938349476E-4,95.14834270098135,0.8658973139608758
19.0,19.0,train,2.512700068185898E-4,87.17637219033877,0.8278827702477929
20.0,20.0,train,3.267857825940394E-4,98.75166288415498,0.8985710871314215
22.0,22.0,train,1.9557768698565069E-4,66.22077683924707,0.7457864004415922
23.0,23.0,train,2.1871091834289126E-4,76.09549228537527,0.7838054350681284
24.0,24.0,train,2.7095661798113365E-4,92.03411733990306,0.8500479584462248
25.0,25.0,train,1.8229624794385856E-4,59.424510929915364,0.7210084845440027
26.0,26.0,train,2.1153099640923773E-4,73.22730323620132,0.77265744811859
27.0,27.0,train,1.515893789972173E-4,44.51976470103799,0.6540778654978516
28.0,28.0,train,1.6710751396347616E-4,51.75546100650083,0.6896985691804276
29.0,29.0,train,1.0523130411894496E-4,22.08603480472513,0.5214084960896831
30.0,30.0,train,1.0866424617642399E-4,23.60243973940582,0.5327766495294228
32.0,32.0,train,1.1541414359999071E-4,26.845057998696518,0.5543474520344212
33.0,33.0,train,1.1538334803483579E-4,26.83423338876607,0.5542513351609326
34.0,34.0,train,1.0685853800083267E-4,22.833055328029594,0.5268311405618413
35.0,35.0,train,2.630408033217508E-4,90.39588234010002,0.8415010543077424
36.0,36.0,train,1.6714370679403085E-4,51.779672957589796,0.689777204838711
37.0,37.0,train,1.0032676745817461E-4,19.70338325534567,0.5046856375119613
38.0,38.0,train,8.167512336052723E-5,12.916684674015142,0.43557623792251676
39.0,39.0,train,2.03820991385854E-4,69.77028847183043,0.7600455512329527
40.0,40.0,train,1.23782689634461E-4,31.26048938758685,0.5797134146478282
41.0,41.0,train,1.3996478031250267E-4,39.21046075706133,0.6247404985362766
42.0,42.0,train,1.558069881555735E-4,46.250880062031214,0.6641452184301249
43.0,43.0,train,1.1074495316659796E-4,24.572214404390326,0.5395350444049758
44.0,44.0,train,2.3811763945769717E-4,83.27062615297594,0.8112773511049384
45.0,45.0,train,2.0331839443314215E-4,69.49661813540618,0.759199529776999
46.0,46.0,train,2.2480533707519841E-4,78.1775310320771,0.7928379964086668
48.0,48.0,train,2.67070970119241E-4,91.29445626831165,0.8459117151776362
49.0,49.0,train,2.9281316507046083E-4,95.9191053682688,0.8713288761132038
50.0,50.0,train,3.063024034128897E-4,97.13831481245361,0.8829269566061416
51.0,51.0,train,2.0650829109685687E-4,70.93184517983272,0.7645189042738336
1.0,1.0,test,3.427276662215574E-4,99.34409144935137,0.9092851326462875
4.0,4.0,test,2.0018354225423678E-4,68.26843397446052,0.7538548918288296
21.0,21.0,test,1.805505968847678E-4,58.54924687635415,0.7175770647419623
31.0,31.0,test,1.2090664772515803E-4,29.74402947010406,0.5711629503510429
47.0,47.0,test,2.4087446949741943E-4,84.17175441350469,0.8148857694749959
