x,y,species stddev
1.0,1.0,0.02391222
2.0,2.0,0.026934
3.0,3.0,0.044704143
4.0,4.0,0.034029834
5.0,5.0,0.028814904
6.0,6.0,0.0250407
7.0,7.0,0.019648498
8.0,8.0,0.05518418
9.0,9.0,0.026718626
10.0,10.0,0.034944475
11.0,11.0,0.01738372
12.0,12.0,0.032045417
13.0,13.0,0.019763567
14.0,14.0,0.044609714
15.0,15.0,0.0029054366
16.0,16.0,0.03972344
17.0,17.0,0.015899433
18.0,18.0,0.017064482
19.0,19.0,0.013373815
20.0,20.0,0.033768337
21.0,21.0,0.034636065
22.0,22.0,0.0568733
23.0,23.0,0.02285423
24.0,24.0,0.023331285
25.0,25.0,0.03846973
26.0,26.0,0.055633213
27.0,27.0,0.011082632
28.0,28.0,0.048386436
29.0,29.0,0.12455602
30.0,30.0,0.0024135257
31.0,31.0,0.013268604
32.0,32.0,0.05414841
33.0,33.0,0.018845024
34.0,34.0,0.022978606
35.0,35.0,0.02547137
36.0,36.0,0.023666892
37.0,37.0,0.030009342
38.0,38.0,0.03859548
39.0,39.0,0.02856176
40.0,40.0,0.054256458
41.0,41.0,0.0993004
42.0,42.0,0.061052833
43.0,43.0,0.02450908
44.0,44.0,0.04853323
45.0,45.0,0.0024622853
46.0,46.0,0.03482326
47.0,47.0,0.010296285
48.0,48.0,0.044609945
49.0,49.0,0.050397847
50.0,50.0,0.019265769
51.0,51.0,0.05370133
52.0,52.0,0.009611216
53.0,53.0,0.008289601
54.0,54.0,0.013208668
55.0,55.0,0.031632353
56.0,56.0,0.060579073
57.0,57.0,0.045969207
58.0,58.0,0.0498925
59.0,59.0,0.05119348
60.0,60.0,0.05707203
61.0,61.0,0.056974377
62.0,62.0,0.0178293
63.0,63.0,0.03204044
64.0,64.0,0.04500109
65.0,65.0,0.029318383
66.0,66.0,8.233453E-4
67.0,67.0,0.033473056
68.0,68.0,0.049972296
69.0,69.0,0.016832741
70.0,70.0,0.025245665
71.0,71.0,0.008250931
72.0,72.0,0.016119158
73.0,73.0,0.019662831
74.0,74.0,0.028580891
75.0,75.0,0.05937698
76.0,76.0,0.005616205
77.0,77.0,0.02181663
78.0,78.0,0.037652332
79.0,79.0,0.027910754
80.0,80.0,0.012985608
81.0,81.0,0.05276877
82.0,82.0,0.046796117
83.0,83.0,0.015780976
84.0,84.0,0.020523999
85.0,85.0,0.06509219
86.0,86.0,0.030680016
87.0,87.0,0.012466561
88.0,88.0,0.017220417
89.0,89.0,0.049892295
90.0,90.0,0.033580676
91.0,91.0,0.013609665
92.0,92.0,0.027643709
93.0,93.0,0.05603941
94.0,94.0,0.04868315
95.0,95.0,0.053481348
96.0,96.0,0.017297061
97.0,97.0,0.011596232
98.0,98.0,0.01240195
99.0,99.0,1.729069E-4
100.0,100.0,0.03987463
101.0,101.0,0.0026942135
102.0,102.0,0.035232168
103.0,103.0,0.06371048
104.0,104.0,0.05150575
105.0,105.0,0.09066371
106.0,106.0,0.009200825
107.0,107.0,0.0039055462
108.0,108.0,0.03820962
109.0,109.0,0.055708766
110.0,110.0,0.04106741
111.0,111.0,0.010469749
112.0,112.0,0.025160268
113.0,113.0,0.039033767
114.0,114.0,0.045032024
115.0,115.0,0.05667924
116.0,116.0,0.034492385
117.0,117.0,0.030318143
118.0,118.0,0.031186933
119.0,119.0,0.05801282
120.0,120.0,0.025980853
121.0,121.0,0.05306476
122.0,122.0,0.053913925
123.0,123.0,0.023311501
124.0,124.0,0.048930243
125.0,125.0,0.019272737
126.0,126.0,0.06099279
127.0,127.0,2.0624296E-4
128.0,128.0,0.046006415
129.0,129.0,0.026417598
130.0,130.0,0.030748477
131.0,131.0,0.027665714
132.0,132.0,0.040595934
133.0,133.0,0.030186536
134.0,134.0,0.057236
135.0,135.0,0.025389105
136.0,136.0,0.017099068
137.0,137.0,0.035651945
138.0,138.0,0.058783896
139.0,139.0,0.047265973
140.0,140.0,0.054441065
141.0,141.0,0.026732197
142.0,142.0,0.03573437
143.0,143.0,0.040655263
144.0,144.0,0.046976518
145.0,145.0,0.015689865
146.0,146.0,0.044106193
147.0,147.0,0.018297952
148.0,148.0,0.012169427
