x,y,species_2 cloglog values
1.0,1.0,0.68400055
2.0,2.0,0.082627706
3.0,3.0,0.17243873
4.0,4.0,0.010472007
5.0,5.0,0.11750662
6.0,6.0,0.12803599
7.0,7.0,0.70926446
8.0,8.0,0.6018919
9.0,9.0,0.89089304
10.0,10.0,0.21518706
11.0,11.0,0.06896458
12.0,12.0,0.33740693
13.0,13.0,0.09929192
14.0,14.0,0.62478906
15.0,15.0,0.0033007578
16.0,16.0,0.30747044
17.0,17.0,0.004471556
18.0,18.0,0.67286366
19.0,19.0,0.06044666
20.0,20.0,0.55668503
21.0,21.0,0.07068102
22.0,22.0,0.25196016
23.0,23.0,0.6707047
24.0,24.0,0.5535408
25.0,25.0,0.14353715
26.0,26.0,0.30178618
27.0,27.0,0.036652356
28.0,28.0,0.3909108
29.0,29.0,0.64872164
30.0,30.0,0.0045229164
31.0,31.0,0.90730447
32.0,32.0,0.63974625
33.0,33.0,0.86284643
34.0,34.0,0.12705778
35.0,35.0,0.1361491
36.0,36.0,0.74381334
37.0,37.0,0.3152271
38.0,38.0,0.5412746
39.0,39.0,0.6243059
40.0,40.0,0.3460457
41.0,41.0,0.43218568
42.0,42.0,0.33602974
43.0,43.0,0.113089725
44.0,44.0,0.3041428
45.0,45.0,0.0046529626
46.0,46.0,0.65986645
47.0,47.0,0.9666205
48.0,48.0,0.34904817
49.0,49.0,0.5304329
50.0,50.0,0.1361368
51.0,51.0,0.53711253
52.0,52.0,0.9509619
53.0,53.0,0.014266756
54.0,54.0,0.070061095
55.0,55.0,0.3923005
56.0,56.0,0.3292155
57.0,57.0,0.20809543
58.0,58.0,0.5549659
59.0,59.0,0.4683413
60.0,60.0,0.3847776
61.0,61.0,0.48237124
62.0,62.0,0.09059621
63.0,63.0,0.27478763
64.0,64.0,0.34517345
65.0,65.0,0.66308
66.0,66.0,8.458425E-4
67.0,67.0,0.5004966
68.0,68.0,0.5207173
69.0,69.0,0.8174725
70.0,70.0,0.39813304
71.0,71.0,0.023973994
72.0,72.0,0.0882637
73.0,73.0,0.08582317
74.0,74.0,0.09708602
75.0,75.0,0.31152058
76.0,76.0,0.002072561
77.0,77.0,0.16902128
78.0,78.0,0.56629384
79.0,79.0,0.1562465
80.0,80.0,0.044153173
81.0,81.0,0.7585874
82.0,82.0,0.5732425
83.0,83.0,0.044064596
84.0,84.0,0.08642659
85.0,85.0,0.30075794
86.0,86.0,0.61144024
87.0,87.0,0.8883166
88.0,88.0,0.08149308
89.0,89.0,0.34966597
90.0,90.0,0.35581484
91.0,91.0,0.06658956
92.0,92.0,0.19458531
93.0,93.0,0.37082705
94.0,94.0,0.55843765
95.0,95.0,0.13750434
96.0,96.0,0.82161945
97.0,97.0,0.9228041
98.0,98.0,0.9246096
99.0,99.0,1.8699067E-4
100.0,100.0,0.5431641
101.0,101.0,0.0034134951
102.0,102.0,0.47716463
103.0,103.0,0.3180927
104.0,104.0,0.1308935
105.0,105.0,0.6852251
106.0,106.0,0.8213595
107.0,107.0,0.008012647
108.0,108.0,0.7873985
109.0,109.0,0.77207595
110.0,110.0,0.11739285
111.0,111.0,0.018487323
112.0,112.0,0.8401096
113.0,113.0,0.5366073
114.0,114.0,0.29416573
115.0,115.0,0.55642587
116.0,116.0,0.7313659
117.0,117.0,0.4348784
118.0,118.0,0.28386927
119.0,119.0,0.25937352
120.0,120.0,0.13725783
121.0,121.0,0.29567593
122.0,122.0,0.53815657
123.0,123.0,0.16622087
124.0,124.0,0.31134638
125.0,125.0,0.10205877
126.0,126.0,0.47697586
127.0,127.0,1.4627287E-4
128.0,128.0,0.30581832
129.0,129.0,0.58730364
130.0,130.0,0.119654916
131.0,131.0,0.629013
132.0,132.0,0.52560806
133.0,133.0,0.5813904
134.0,134.0,0.5589668
135.0,135.0,0.08529553
136.0,136.0,0.049761992
137.0,137.0,0.30303183
138.0,138.0,0.4137961
139.0,139.0,0.5522021
140.0,140.0,0.522618
141.0,141.0,0.15768349
142.0,142.0,0.54996353
143.0,143.0,0.20730215
144.0,144.0,0.14755975
145.0,145.0,0.07924304
146.0,146.0,0.2814445
147.0,147.0,0.9511527
148.0,148.0,0.068091996
149.0,149.0,0.027294228
150.0,150.0,0.50955564
151.0,151.0,0.10253062
152.0,152.0,0.38009015
153.0,153.0,2.8129187E-4
154.0,154.0,3.7234783E-4
155.0,155.0,0.4569499
156.0,156.0,0.28265598
157.0,157.0,0.20061538
158.0,158.0,0.67735237
159.0,159.0,0.53949887
160.0,160.0,0.23816174
161.0,161.0,0.729074
162.0,162.0,9.6115225E-5
163.0,163.0,0.76007533
164.0,164.0,0.75026715
165.0,165.0,0.072814524
166.0,166.0,0.21884334
167.0,167.0,0.8669083
168.0,168.0,0.31168422
169.0,169.0,0.31195003
170.0,170.0,0.18034466
171.0,171.0,0.56697136
172.0,172.0,0.43751553
173.0,173.0,0.33878094
174.0,174.0,0.51074016
175.0,175.0,0.0028842646
176.0,176.0,1.7282351E-5
177.0,177.0,0.5503211
178.0,178.0,0.51527995
179.0,179.0,0.15756674
180.0,180.0,0.077001825
181.0,181.0,0.07366802
182.0,182.0,0.5137706
183.0,183.0,0.89376706
184.0,184.0,0.5110195
185.0,185.0,0.88897204
186.0,186.0,0.6036844
187.0,187.0,0.047167987
188.0,188.0,0.6944242
189.0,189.0,0.23078017
190.0,190.0,0.41689834
191.0,191.0,0.50847226
192.0,192.0,0.080456674
193.0,193.0,0.7772995
194.0,194.0,0.54696083
195.0,195.0,0.29513595
196.0,196.0,0.2673167
197.0,197.0,0.2091143
198.0,198.0,0.28416273
199.0,199.0,0.34908393
200.0,200.0,0.14715536
201.0,201.0,0.30014822
202.0,202.0,0.3931262
203.0,203.0,0.029242525
204.0,204.0,1.6249856E-4
205.0,205.0,0.28021127
206.0,206.0,0.20609114
207.0,207.0,0.51153916
208.0,208.0,0.33578816
209.0,209.0,0.22128464
210.0,210.0,0.03079561
211.0,211.0,0.07496753
212.0,212.0,0.26059085
213.0,213.0,0.7778689
214.0,214.0,0.016294256
215.0,215.0,0.05724994
216.0,216.0,0.03825663
217.0,217.0,0.4130834
218.0,218.0,0.8317339
219.0,219.0,0.34643814
220.0,220.0,0.5350711
221.0,221.0,0.22777708
222.0,222.0,0.03203324
223.0,223.0,0.087127
224.0,224.0,0.6276823
225.0,225.0,0.5586633
226.0,226.0,0.26975265
227.0,227.0,0.51575935
228.0,228.0,0.3477632
229.0,229.0,0.7261631
230.0,230.0,0.0016609824
231.0,231.0,0.37380028
232.0,232.0,0.5284841
233.0,233.0,0.24647719
234.0,234.0,0.13063128
235.0,235.0,0.18115863
236.0,236.0,0.6610075
237.0,237.0,0.7806954
238.0,238.0,0.6553665
239.0,239.0,0.16459346
240.0,240.0,0.158883
241.0,241.0,0.0021231822
242.0,242.0,0.7384462
243.0,243.0,0.36410794
244.0,244.0,0.002973465
245.0,245.0,0.6965203
246.0,246.0,7.932272E-5
247.0,247.0,0.20933163
248.0,248.0,0.14110553
