x,y,species_1 cloglog values
1.0,1.0,0.7217671
2.0,2.0,0.13266066
3.0,3.0,0.2523946
4.0,4.0,0.06662304
5.0,5.0,0.1693237
6.0,6.0,0.17372182
7.0,7.0,0.7389904
8.0,8.0,0.61025137
9.0,9.0,0.9198318
10.0,10.0,0.25270167
11.0,11.0,0.09343413
12.0,12.0,0.34824333
13.0,13.0,0.12846535
14.0,14.0,0.67792934
15.0,15.0,0.008684414
16.0,16.0,0.39470157
17.0,17.0,0.032847997
18.0,18.0,0.6766509
19.0,19.0,0.083124235
20.0,20.0,0.64998484
21.0,21.0,0.14595848
22.0,22.0,0.32682756
23.0,23.0,0.6979679
24.0,24.0,0.60769355
25.0,25.0,0.2141511
26.0,26.0,0.40661696
27.0,27.0,0.06007061
28.0,28.0,0.5080365
29.0,29.0,0.51267356
30.0,30.0,0.008115658
31.0,31.0,0.9096523
32.0,32.0,0.66408896
33.0,33.0,0.8257676
34.0,34.0,0.1387975
35.0,35.0,0.14305143
36.0,36.0,0.7608913
37.0,37.0,0.30660436
38.0,38.0,0.6403065
39.0,39.0,0.68665546
40.0,40.0,0.4302265
41.0,41.0,0.4175857
42.0,42.0,0.446635
43.0,43.0,0.14447053
44.0,44.0,0.38172874
45.0,45.0,0.0062320093
46.0,46.0,0.74545485
47.0,47.0,0.93581015
48.0,48.0,0.45314652
49.0,49.0,0.61921257
50.0,50.0,0.13322155
51.0,51.0,0.65212864
52.0,52.0,0.9288745
53.0,53.0,0.02518727
54.0,54.0,0.07034235
55.0,55.0,0.4960919
56.0,56.0,0.42326084
57.0,57.0,0.29615888
58.0,58.0,0.5662472
59.0,59.0,0.573816
60.0,60.0,0.46895012
61.0,61.0,0.5358407
62.0,62.0,0.11495543
63.0,63.0,0.31682274
64.0,64.0,0.4796028
65.0,65.0,0.7310454
66.0,66.0,0.0018825944
67.0,67.0,0.6041223
68.0,68.0,0.5635272
69.0,69.0,0.8446898
70.0,70.0,0.42176077
71.0,71.0,0.03898329
72.0,72.0,0.111556284
73.0,73.0,0.12783867
74.0,74.0,0.16983157
75.0,75.0,0.43485227
76.0,76.0,0.013503971
77.0,77.0,0.23064516
78.0,78.0,0.6175707
79.0,79.0,0.21849382
80.0,80.0,0.062163558
81.0,81.0,0.69302064
82.0,82.0,0.65638673
83.0,83.0,0.07445543
84.0,84.0,0.10858722
85.0,85.0,0.32501107
86.0,86.0,0.62885773
87.0,87.0,0.88674617
88.0,88.0,0.10342394
89.0,89.0,0.46059707
90.0,90.0,0.3922261
91.0,91.0,0.09032926
92.0,92.0,0.24101993
93.0,93.0,0.48807335
94.0,94.0,0.55964214
95.0,95.0,0.24132071
96.0,96.0,0.8478316
97.0,97.0,0.9073576
98.0,98.0,0.90076816
99.0,99.0,2.9579957E-4
100.0,100.0,0.6297368
101.0,101.0,0.00855201
102.0,102.0,0.53433365
103.0,103.0,0.40361583
104.0,104.0,0.24423134
105.0,105.0,0.7945097
106.0,106.0,0.80941886
107.0,107.0,0.013226885
108.0,108.0,0.81236064
109.0,109.0,0.80194
110.0,110.0,0.19653526
111.0,111.0,0.033781454
112.0,112.0,0.7909017
113.0,113.0,0.61194444
114.0,114.0,0.28183097
115.0,115.0,0.5913794
116.0,116.0,0.7966204
117.0,117.0,0.4433416
118.0,118.0,0.27195916
119.0,119.0,0.41316378
120.0,120.0,0.11716613
121.0,121.0,0.39941013
122.0,122.0,0.5837124
123.0,123.0,0.19708104
124.0,124.0,0.33013928
125.0,125.0,0.12173173
126.0,126.0,0.5861459
127.0,127.0,3.876002E-4
128.0,128.0,0.40463844
129.0,129.0,0.6443338
130.0,130.0,0.1642932
131.0,131.0,0.6647906
132.0,132.0,0.50297415
133.0,133.0,0.6414368
134.0,134.0,0.6680555
135.0,135.0,0.12807278
136.0,136.0,0.07338966
137.0,137.0,0.29897055
138.0,138.0,0.49457416
139.0,139.0,0.62065715
140.0,140.0,0.502408
141.0,141.0,0.17468067
142.0,142.0,0.6057598
143.0,143.0,0.24049838
144.0,144.0,0.2712855
145.0,145.0,0.110336445
146.0,146.0,0.3884711
147.0,147.0,0.93647647
148.0,148.0,0.088294305
149.0,149.0,0.03460274
150.0,150.0,0.5530423
151.0,151.0,0.14858688
152.0,152.0,0.46199596
153.0,153.0,7.062522E-4
154.0,154.0,4.2965505E-4
155.0,155.0,0.5553479
156.0,156.0,0.37783664
157.0,157.0,0.31154042
158.0,158.0,0.6458246
159.0,159.0,0.626146
160.0,160.0,0.35565296
161.0,161.0,0.73168176
162.0,162.0,2.0425141E-4
163.0,163.0,0.7490348
164.0,164.0,0.72741705
165.0,165.0,0.1004815
166.0,166.0,0.2465964
167.0,167.0,0.848399
168.0,168.0,0.39575666
169.0,169.0,0.42182466
170.0,170.0,0.2848749
171.0,171.0,0.468017
172.0,172.0,0.49166113
173.0,173.0,0.40490645
174.0,174.0,0.5752565
175.0,175.0,0.004389139
176.0,176.0,4.2481443E-5
177.0,177.0,0.5959529
178.0,178.0,0.50977075
179.0,179.0,0.3038267
180.0,180.0,0.114564314
181.0,181.0,0.10157997
182.0,182.0,0.5672205
183.0,183.0,0.881816
184.0,184.0,0.5415611
185.0,185.0,0.8746867
186.0,186.0,0.6120158
187.0,187.0,0.052998893
188.0,188.0,0.74942666
189.0,189.0,0.33275402
190.0,190.0,0.45661533
191.0,191.0,0.5340818
192.0,192.0,0.104925364
193.0,193.0,0.79166484
194.0,194.0,0.63310605
195.0,195.0,0.33217242
196.0,196.0,0.29224363
197.0,197.0,0.26565927
198.0,198.0,0.2910537
199.0,199.0,0.41128755
200.0,200.0,0.16111954
201.0,201.0,0.41668856
202.0,202.0,0.5004849
203.0,203.0,0.043002356
204.0,204.0,2.3393791E-4
205.0,205.0,0.3087293
206.0,206.0,0.2583705
207.0,207.0,0.5786775
208.0,208.0,0.4675413
209.0,209.0,0.23496218
210.0,210.0,0.049268898
211.0,211.0,0.11232929
212.0,212.0,0.36488676
213.0,213.0,0.7467279
214.0,214.0,0.028424326
215.0,215.0,0.11155864
216.0,216.0,0.059003126
217.0,217.0,0.49192208
218.0,218.0,0.8021512
219.0,219.0,0.45100978
220.0,220.0,0.53456867
221.0,221.0,0.2881876
222.0,222.0,0.047152415
223.0,223.0,0.10301312
224.0,224.0,0.7025058
225.0,225.0,0.58565646
226.0,226.0,0.3489594
227.0,227.0,0.5654675
228.0,228.0,0.4362178
229.0,229.0,0.6654465
230.0,230.0,0.002621053
231.0,231.0,0.45644647
232.0,232.0,0.5796912
233.0,233.0,0.2591275
234.0,234.0,0.18128304
235.0,235.0,0.1930153
236.0,236.0,0.6936246
237.0,237.0,0.8455395
238.0,238.0,0.72362727
239.0,239.0,0.13535781
240.0,240.0,0.17010504
241.0,241.0,0.004133124
242.0,242.0,0.7475946
243.0,243.0,0.36486855
244.0,244.0,0.0053111804
245.0,245.0,0.63252294
246.0,246.0,1.1464359E-4
247.0,247.0,0.3236542
248.0,248.0,0.2034136
249.0,249.0,0.4870973
250.0,250.0,0.41030395
251.0,251.0,0.8660479
252.0,252.0,0.77635163
253.0,253.0,0.3247899
254.0,254.0,0.50278884
255.0,255.0,0.2613701
256.0,256.0,0.27008292
257.0,257.0,0.46107712
258.0,258.0,0.5488249
259.0,259.0,0.4107307
260.0,260.0,0.093214124
261.0,261.0,0.6038182
262.0,262.0,0.5518921
263.0,263.0,0.3658836
264.0,264.0,0.77650136
265.0,265.0,0.22791247
266.0,266.0,0.29714477
267.0,267.0,0.5706626
268.0,268.0,0.49262613
269.0,269.0,0.3202518
270.0,270.0,0.3776002
271.0,271.0,0.16101801
272.0,272.0,0.78307337
273.0,273.0,0.6698362
274.0,274.0,1.0470816E-5
275.0,275.0,0.0012188924
276.0,276.0,3.8564717E-4
277.0,277.0,0.12450794
278.0,278.0,0.21717021
279.0,279.0,0.04815796
280.0,280.0,0.7815809
281.0,281.0,2.5231713E-5
282.0,282.0,0.571239
283.0,283.0,0.7500086
284.0,284.0,0.39661756
