x,y,species avg
1.0,1.0,0.740874
2.0,2.0,0.1215408
3.0,3.0,0.2503601
4.0,4.0,0.059105713
5.0,5.0,0.16448209
6.0,6.0,0.16967921
7.0,7.0,0.7473649
8.0,8.0,0.6029198
9.0,9.0,0.9113131
10.0,10.0,0.21073799
11.0,11.0,0.08745211
12.0,12.0,0.3512997
13.0,13.0,0.12723006
14.0,14.0,0.65478474
15.0,15.0,0.008408415
16.0,16.0,0.3806815
17.0,17.0,0.028396398
18.0,18.0,0.681126
19.0,19.0,0.080145836
20.0,20.0,0.63092315
21.0,21.0,0.12300646
22.0,22.0,0.30339396
23.0,23.0,0.71154416
24.0,24.0,0.589737
25.0,25.0,0.19741312
26.0,26.0,0.42160007
27.0,27.0,0.05492293
28.0,28.0,0.50363755
29.0,29.0,0.52373546
30.0,30.0,0.007945505
31.0,31.0,0.9093049
32.0,32.0,0.64317524
33.0,33.0,0.85347915
34.0,34.0,0.14324191
35.0,35.0,0.1459111
36.0,36.0,0.7705897
37.0,37.0,0.32499617
38.0,38.0,0.62885225
39.0,39.0,0.6899324
40.0,40.0,0.4158158
41.0,41.0,0.40884793
42.0,42.0,0.43220168
43.0,43.0,0.14406805
44.0,44.0,0.35592976
45.0,45.0,0.006585413
46.0,46.0,0.7212186
47.0,47.0,0.9474894
48.0,48.0,0.46180868
49.0,49.0,0.58061355
50.0,50.0,0.13101223
51.0,51.0,0.65624464
52.0,52.0,0.9338029
53.0,53.0,0.025188107
54.0,54.0,0.06997055
55.0,55.0,0.46754465
56.0,56.0,0.4070367
57.0,57.0,0.30696017
58.0,58.0,0.5399279
59.0,59.0,0.5123847
60.0,60.0,0.4579313
61.0,61.0,0.51309496
62.0,62.0,0.10563541
63.0,63.0,0.31223738
64.0,64.0,0.45470878
65.0,65.0,0.70237225
66.0,66.0,0.0018290784
67.0,67.0,0.58024144
68.0,68.0,0.53599346
69.0,69.0,0.82958055
70.0,70.0,0.42047402
71.0,71.0,0.037834667
72.0,72.0,0.103997156
73.0,73.0,0.123150416
74.0,74.0,0.13165401
75.0,75.0,0.37974352
76.0,76.0,0.0109230075
77.0,77.0,0.21772495
78.0,78.0,0.6164638
79.0,79.0,0.18702391
80.0,80.0,0.06274546
81.0,81.0,0.6868423
82.0,82.0,0.6134652
83.0,83.0,0.070560955
84.0,84.0,0.099259034
85.0,85.0,0.32811508
86.0,86.0,0.64740086
87.0,87.0,0.8829727
88.0,88.0,0.09805394
89.0,89.0,0.43566748
90.0,90.0,0.39443922
91.0,91.0,0.08223933
92.0,92.0,0.23911397
93.0,93.0,0.4960145
94.0,94.0,0.554654
95.0,95.0,0.23218365
96.0,96.0,0.8497307
97.0,97.0,0.8959501
98.0,98.0,0.9031348
99.0,99.0,3.1851584E-4
100.0,100.0,0.5891726
101.0,101.0,0.008838117
102.0,102.0,0.5496386
103.0,103.0,0.38872042
104.0,104.0,0.2584878
105.0,105.0,0.71731037
106.0,106.0,0.8143044
107.0,107.0,0.013330096
108.0,108.0,0.78319895
109.0,109.0,0.7531127
110.0,110.0,0.18781328
111.0,111.0,0.032301754
112.0,112.0,0.80629927
113.0,113.0,0.61458206
114.0,114.0,0.26642013
115.0,115.0,0.57727295
116.0,116.0,0.7668198
117.0,117.0,0.44481224
118.0,118.0,0.29169178
119.0,119.0,0.40078467
120.0,120.0,0.12130383
121.0,121.0,0.41580352
122.0,122.0,0.5697891
123.0,123.0,0.18244138
124.0,124.0,0.3010605
125.0,125.0,0.12118985
126.0,126.0,0.5526742
127.0,127.0,3.835677E-4
128.0,128.0,0.3850074
129.0,129.0,0.6366918
130.0,130.0,0.15544572
131.0,131.0,0.66177154
132.0,132.0,0.5125168
133.0,133.0,0.6324565
134.0,134.0,0.6332698
135.0,135.0,0.1207242
136.0,136.0,0.072454065
137.0,137.0,0.30955818
138.0,138.0,0.47458342
139.0,139.0,0.6038214
140.0,140.0,0.5026019
141.0,141.0,0.17867789
142.0,142.0,0.624036
143.0,143.0,0.20778576
144.0,144.0,0.24968778
145.0,145.0,0.10298635
146.0,146.0,0.32930884
147.0,147.0,0.9376062
148.0,148.0,0.081520975
149.0,149.0,0.034492005
150.0,150.0,0.5397341
151.0,151.0,0.13397893
152.0,152.0,0.450532
153.0,153.0,6.895062E-4
154.0,154.0,4.96842E-4
155.0,155.0,0.53334165
156.0,156.0,0.36274487
157.0,157.0,0.32754934
158.0,158.0,0.6640438
159.0,159.0,0.59836423
160.0,160.0,0.3259697
161.0,161.0,0.69380933
162.0,162.0,2.0297605E-4
163.0,163.0,0.7665523
164.0,164.0,0.70864236
165.0,165.0,0.096358255
166.0,166.0,0.25114188
167.0,167.0,0.84896934
168.0,168.0,0.37213883
169.0,169.0,0.37856013
170.0,170.0,0.27937102
171.0,171.0,0.44488457
172.0,172.0,0.45419842
173.0,173.0,0.4074053
174.0,174.0,0.58857465
175.0,175.0,0.0046368246
176.0,176.0,4.4723613E-5
177.0,177.0,0.5814358
178.0,178.0,0.51971805
179.0,179.0,0.28587902
180.0,180.0,0.1078246
181.0,181.0,0.102007
182.0,182.0,0.56552726
183.0,183.0,0.8701724
184.0,184.0,0.4902855
185.0,185.0,0.8784476
186.0,186.0,0.62809825
187.0,187.0,0.055784203
188.0,188.0,0.73718345
189.0,189.0,0.2991144
190.0,190.0,0.44950435
191.0,191.0,0.54735965
192.0,192.0,0.10069838
193.0,193.0,0.74950725
194.0,194.0,0.6328265
195.0,195.0,0.34690672
196.0,196.0,0.2649173
197.0,197.0,0.23867215
198.0,198.0,0.2969186
199.0,199.0,0.42351273
200.0,200.0,0.16492105
201.0,201.0,0.36943066
202.0,202.0,0.51423925
203.0,203.0,0.043827094
204.0,204.0,2.6307523E-4
205.0,205.0,0.28795218
206.0,206.0,0.25323796
207.0,207.0,0.59492886
208.0,208.0,0.41452137
209.0,209.0,0.23915009
210.0,210.0,0.042807892
211.0,211.0,0.099730216
212.0,212.0,0.38045278
213.0,213.0,0.75631154
214.0,214.0,0.028321156
215.0,215.0,0.095458545
216.0,216.0,0.055152543
217.0,217.0,0.50669324
218.0,218.0,0.8315062
219.0,219.0,0.39485213
220.0,220.0,0.53378284
221.0,221.0,0.28078285
222.0,222.0,0.0446743
223.0,223.0,0.10529729
224.0,224.0,0.6963146
225.0,225.0,0.5716078
226.0,226.0,0.3553858
227.0,227.0,0.54797757
228.0,228.0,0.4093579
229.0,229.0,0.6982618
230.0,230.0,0.0027328667
231.0,231.0,0.46914378
232.0,232.0,0.56178004
233.0,233.0,0.26500428
234.0,234.0,0.17168483
235.0,235.0,0.19833803
236.0,236.0,0.63873875
237.0,237.0,0.8169145
238.0,238.0,0.7163621
239.0,239.0,0.13906044
240.0,240.0,0.17788273
241.0,241.0,0.0039163106
242.0,242.0,0.76815194
243.0,243.0,0.37136167
244.0,244.0,0.005225058
245.0,245.0,0.637233
246.0,246.0,1.2640613E-4
247.0,247.0,0.30910364
248.0,248.0,0.18941745
249.0,249.0,0.4930471
250.0,250.0,0.41182092
251.0,251.0,0.8344767
252.0,252.0,0.74638563
253.0,253.0,0.33374187
254.0,254.0,0.5087657
255.0,255.0,0.25644252
256.0,256.0,0.2133142
257.0,257.0,0.48198566
258.0,258.0,0.56048214
259.0,259.0,0.41679323
260.0,260.0,0.07157242
261.0,261.0,0.6137445
262.0,262.0,0.5359155
263.0,263.0,0.32765624
264.0,264.0,0.78016037
265.0,265.0,0.22803645
266.0,266.0,0.27261937
267.0,267.0,0.5722859
268.0,268.0,0.5133573
269.0,269.0,0.3275074
270.0,270.0,0.37271038
271.0,271.0,0.16297902
272.0,272.0,0.75937414
273.0,273.0,0.67933095
274.0,274.0,1.1953475E-5
275.0,275.0,0.0012470667
276.0,276.0,4.126283E-4
277.0,277.0,0.11164513
278.0,278.0,0.22131804
279.0,279.0,0.044849847
280.0,280.0,0.7826791
281.0,281.0,2.8506973E-5
282.0,282.0,0.56446385
283.0,283.0,0.72812593
284.0,284.0,0.34995005
285.0,285.0,0.38345954
286.0,286.0,0.82574964
287.0,287.0,0.71950996
288.0,288.0,0.3292697
289.0,289.0,0.071427144
290.0,290.0,0.017289579
291.0,291.0,0.43330434
292.0,292.0,0.52632654
293.0,293.0,0.14795609
294.0,294.0,0.03425226
295.0,295.0,0.5619915
296.0,296.0,0.5967654
297.0,297.0,0.032118674
298.0,298.0,0.35180897
299.0,299.0,0.5243842
300.0,300.0,0.38223198
301.0,301.0,0.48789895
302.0,302.0,0.5817293
303.0,303.0,0.0016821988
304.0,304.0,0.822949
305.0,305.0,0.2507145
306.0,306.0,0.9300139
307.0,307.0,0.59072906
308.0,308.0,0.4110905
309.0,309.0,0.34388778
310.0,310.0,0.06873857
311.0,311.0,0.4472874
312.0,312.0,0.391153
313.0,313.0,0.12141955
314.0,314.0,0.46181875
315.0,315.0,0.6831809
316.0,316.0,0.05545924
317.0,317.0,0.41991025
318.0,318.0,0.06929041
319.0,319.0,0.05344163
320.0,320.0,0.15215048
321.0,321.0,0.79068047
322.0,322.0,0.2814826
323.0,323.0,0.40215802
324.0,324.0,0.54722047
325.0,325.0,0.17687136
326.0,326.0,0.04056172
327.0,327.0,0.9212503
328.0,328.0,0.4496058
329.0,329.0,0.42540535
330.0,330.0,0.3211223
331.0,331.0,0.50028676
332.0,332.0,0.78869987
333.0,333.0,0.49990404
334.0,334.0,0.838929
335.0,335.0,0.77675754
336.0,336.0,0.52494746
337.0,337.0,0.15664896
338.0,338.0,0.13128382
339.0,339.0,0.019494405
340.0,340.0,0.18168356
341.0,341.0,0.24215211
342.0,342.0,0.6702564
343.0,343.0,0.6153828
344.0,344.0,0.06845097
345.0,345.0,0.09280794
346.0,346.0,0.20518331
347.0,347.0,0.3034893
348.0,348.0,0.43760577
349.0,349.0,0.32922715
350.0,350.0,0.0046048714
351.0,351.0,0.7559748
352.0,352.0,0.52956104
353.0,353.0,0.76016307
354.0,354.0,0.40065572
355.0,355.0,0.52839786
356.0,356.0,0.5467293
357.0,357.0,0.49440327
358.0,358.0,0.14472286
359.0,359.0,0.18699455
360.0,360.0,0.18243179
361.0,361.0,0.011502394
362.0,362.0,0.75592506
363.0,363.0,0.39314112
364.0,364.0,0.37795514
365.0,365.0,0.38990417
366.0,366.0,0.36911792
367.0,367.0,0.3075905
368.0,368.0,0.29068148
369.0,369.0,0.39483583
370.0,370.0,0.76953137
371.0,371.0,0.28156164
372.0,372.0,0.57852274
373.0,373.0,0.052639753
374.0,374.0,0.8962225
375.0,375.0,0.4620187
376.0,376.0,0.53875023
377.0,377.0,0.8947148
378.0,378.0,0.40971693
379.0,379.0,0.38686532
380.0,380.0,0.63659185
381.0,381.0,0.6229152
382.0,382.0,0.48435315
383.0,383.0,0.0037977763
384.0,384.0,0.66136414
385.0,385.0,0.75121206
