x,y,species max
1.0,1.0,0.7676453
2.0,2.0,0.16553871
3.0,3.0,0.30129454
4.0,4.0,0.12228538
5.0,5.0,0.2032757
6.0,6.0,0.20323774
7.0,7.0,0.78360754
8.0,8.0,0.68487716
9.0,9.0,0.94007087
10.0,10.0,0.2529668
11.0,11.0,0.112924695
12.0,12.0,0.4145152
13.0,13.0,0.1630411
14.0,14.0,0.7053261
15.0,15.0,0.01473604
16.0,16.0,0.42299592
17.0,17.0,0.052682742
18.0,18.0,0.71051466
19.0,19.0,0.10532999
20.0,20.0,0.6703133
21.0,21.0,0.17261612
22.0,22.0,0.38613212
23.0,23.0,0.75902957
24.0,24.0,0.6318007
25.0,25.0,0.26167616
26.0,26.0,0.5157535
27.0,27.0,0.06865029
28.0,28.0,0.5623911
29.0,29.0,0.67392266
30.0,30.0,0.0132366875
31.0,31.0,0.9301088
32.0,32.0,0.7013075
33.0,33.0,0.89715606
34.0,34.0,0.18570676
35.0,35.0,0.19894096
36.0,36.0,0.8163328
37.0,37.0,0.3767837
38.0,38.0,0.6807405
39.0,39.0,0.73663014
40.0,40.0,0.48847967
41.0,41.0,0.5000127
42.0,42.0,0.52037805
43.0,43.0,0.18306087
44.0,44.0,0.42767912
45.0,45.0,0.011559213
46.0,46.0,0.75518453
47.0,47.0,0.9666205
48.0,48.0,0.52391225
49.0,49.0,0.64595956
50.0,50.0,0.16119586
51.0,51.0,0.7318523
52.0,52.0,0.9509619
53.0,53.0,0.03772607
54.0,54.0,0.09223892
55.0,55.0,0.508812
56.0,56.0,0.48612157
57.0,57.0,0.3609471
58.0,58.0,0.6111453
59.0,59.0,0.6049033
60.0,60.0,0.5385209
61.0,61.0,0.58529866
62.0,62.0,0.12812957
63.0,63.0,0.36016434
64.0,64.0,0.5108833
65.0,65.0,0.742288
66.0,66.0,0.0033018538
67.0,67.0,0.62303346
68.0,68.0,0.602736
69.0,69.0,0.85618126
70.0,70.0,0.4608907
71.0,71.0,0.053660743
72.0,72.0,0.12569809
73.0,73.0,0.15311967
74.0,74.0,0.19198418
75.0,75.0,0.46010634
76.0,76.0,0.02173115
77.0,77.0,0.25031978
78.0,78.0,0.675702
79.0,79.0,0.22939631
80.0,80.0,0.08700607
81.0,81.0,0.7585874
82.0,82.0,0.6695429
83.0,83.0,0.092542246
84.0,84.0,0.12365401
85.0,85.0,0.4182242
86.0,86.0,0.6941071
87.0,87.0,0.90666676
88.0,88.0,0.122791775
89.0,89.0,0.51851946
90.0,90.0,0.44350314
91.0,91.0,0.106964454
92.0,92.0,0.2801379
93.0,93.0,0.5819257
94.0,94.0,0.6228277
95.0,95.0,0.30542612
96.0,96.0,0.8786989
97.0,97.0,0.9228041
98.0,98.0,0.9246096
99.0,99.0,7.2046753E-4
100.0,100.0,0.6811623
101.0,101.0,0.013038343
102.0,102.0,0.5897528
103.0,103.0,0.474001
104.0,104.0,0.337383
105.0,105.0,0.84305805
106.0,106.0,0.8324097
107.0,107.0,0.021651398
108.0,108.0,0.82631963
109.0,109.0,0.80897135
110.0,110.0,0.25669703
111.0,111.0,0.047788166
112.0,112.0,0.84531605
113.0,113.0,0.67986166
114.0,114.0,0.3206678
115.0,115.0,0.6430856
116.0,116.0,0.80988014
117.0,117.0,0.5084239
118.0,118.0,0.3466431
119.0,119.0,0.47359416
120.0,120.0,0.17419699
121.0,121.0,0.50442165
122.0,122.0,0.6367551
123.0,123.0,0.2110621
124.0,124.0,0.36801937
125.0,125.0,0.15510756
126.0,126.0,0.675383
127.0,127.0,7.81357E-4
128.0,128.0,0.4544569
129.0,129.0,0.6771215
130.0,130.0,0.20287153
131.0,131.0,0.69530654
132.0,132.0,0.59605867
133.0,133.0,0.68051285
