X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.764771519268986E-4,48.10112031894321,0.6801995833604453
2.0,2.0,train,5.318805671427302E-4,99.23618104503132,0.9678066704789137
3.0,3.0,train,2.0395480850884874E-4,57.32087789778078,0.7322137773239245
4.0,4.0,train,2.121778791148501E-4,60.086944371545094,0.7460678222868167
5.0,5.0,train,1.544614212088362E-4,40.944230262676584,0.6313230849574603
6.0,6.0,train,8.757900373301114E-5,20.630774858761274,0.4320762954854893
7.0,7.0,train,3.0153469272733356E-4,81.41379272972237,0.8574326939389063
8.0,8.0,train,2.0634576195317065E-4,58.212954779055416,0.7363181632171307
9.0,9.0,train,2.74691974748911E-4,76.88913277518375,0.8304376732114975
10.0,10.0,train,1.0861851943332141E-4,26.775017398512553,0.504250908594593
12.0,12.0,train,5.827019697798311E-4,99.75399703071261,0.9768163226239764
13.0,13.0,train,6.274729295518129E-4,99.90666947229239,0.9826390389500245
14.0,14.0,train,5.641635602283366E-4,99.56733347290437,0.9738667551607929
15.0,15.0,train,3.2002680785499633E-4,84.25892009718703,0.8734859341088254
16.0,16.0,train,3.7564557782268605E-4,91.5164461805517,0.9116725201428487
17.0,17.0,train,4.066482563483661E-4,94.50843552728023,0.927703827044642
18.0,18.0,train,1.2299915098013168E-4,30.719532469509236,0.5482315501712464
19.0,19.0,train,1.560127357404866E-4,41.38760601728466,0.6349993768001945
20.0,20.0,train,2.2408686344540087E-4,63.762847622192744,0.7648710443152469
21.0,21.0,train,2.780882932108084E-4,77.53775369780655,0.8341174433252244
22.0,22.0,train,1.247866278643713E-4,31.23765206664822,0.5534182344926211
23.0,23.0,train,1.055186845753312E-4,25.867746427794003,0.49422336203142947
24.0,24.0,train,9.308802576181918E-5,22.241821448489503,0.45193257816054844
25.0,25.0,train,5.057811973236389E-4,99.03707367534633,0.9618943130310588
26.0,26.0,train,4.188863219164257E-4,95.20794307691635,0.9331993909873842
27.0,27.0,train,9.725968245044423E-5,23.554329109664746,0.46650535305767893
28.0,28.0,train,1.2491841144658827E-4,31.277472592912563,0.5537982628201543
29.0,29.0,train,3.134017865855853E-4,83.33642543893141,0.8679538180869357
30.0,30.0,train,2.3478279350339965E-4,66.6839347270681,0.7805690845451034
31.0,31.0,train,4.3927910192223264E-4,96.5688227127579,0.9414446174983871
32.0,32.0,train,1.57583721010788E-4,41.85315627146222,0.6386849271325157
33.0,33.0,train,1.6799570688101484E-4,45.57297661949379,0.6621885173260471
34.0,34.0,train,2.2543982078510296E-4,64.1802163959914,0.7669171695503861
35.0,35.0,train,1.923716336348162E-4,53.085734380905144,0.711407017420333
36.0,36.0,train,1.5698196055907284E-4,41.66354573981856,0.637277607760566
37.0,37.0,train,2.147688502953679E-4,61.067018537703056,0.7502827421918303
38.0,38.0,train,1.1529875411486545E-4,28.684969258167154,0.525189858760631
39.0,39.0,train,1.3241111842567026E-4,33.902281511446205,0.5748816424739631
40.0,40.0,train,6.605962218666159E-5,14.46011808187444,0.34737400590838097
41.0,41.0,train,6.190924198833309E-5,13.095367327285931,0.3296392220507829
42.0,42.0,train,7.261126358135717E-5,16.426737280975875,0.37441949546060604
44.0,44.0,train,1.0554087809648883E-4,25.872930434955226,0.4942958711075248
45.0,45.0,train,5.0390390442033655E-5,9.447448658505126,0.27785290371640003
46.0,46.0,train,1.2882293359401688E-4,32.72750583265752,0.5649123029467527
47.0,47.0,train,7.303990175914635E-5,16.541020328149894,0.37614935735574495
48.0,48.0,train,4.7107321968355055E-5,8.475467903296376,0.26237337499213575
49.0,49.0,train,3.898732630255143E-5,6.001328591753063,0.2226476937475066
52.0,52.0,train,4.682042718565994E-5,8.401114387587144,0.26100501528484377
54.0,54.0,train,3.8888028554558347E-5,5.973216919950524,0.22214888378487063
55.0,55.0,train,3.0585776428763676E-5,3.766016652444694,0.17929114072364472
56.0,56.0,train,1.4204091511363717E-4,36.9314703210332,0.6005221692837561
57.0,57.0,train,1.9592357481236332E-4,54.38956516077486,0.7179536347614329
59.0,59.0,train,2.70921294924011E-4,76.17502235082421,0.8262566000875959
60.0,60.0,train,4.394401543080059E-4,96.57500210347892,0.9415055075873938
61.0,61.0,train,3.530843561553538E-4,88.4693210138843,0.8978135814591702
62.0,62.0,train,3.6364974721245273E-4,89.71252990099686,0.9045554541276671
63.0,63.0,train,3.508700923259753E-4,88.1691267247938,0.8963413675311284
64.0,64.0,train,3.383149862499513E-4,86.85896504408029,0.8875835557752516
65.0,65.0,train,2.920739990271794E-4,80.0850347343208,0.8484476456716296
66.0,66.0,train,3.6234648757314217E-4,89.52710936219705,0.9037484977249107
67.0,67.0,train,3.955903404176092E-4,93.41141681872381,0.9223504060584511
69.0,69.0,train,4.8552440384253134E-4,98.53798180485586,0.956566795388143
70.0,70.0,train,3.74258088451827E-4,91.27426846182502,0.910877255192635
71.0,71.0,train,1.498451232346665E-4,39.348115227995194,0.6201629332525425
11.0,11.0,test,2.2688492914670397E-4,64.66291282938954,0.7690829958200123
43.0,43.0,test,6.74385759272211E-5,14.904487507880456,0.3531618875934702
50.0,50.0,test,1.0050167211533898E-4,24.43832585625299,0.4775624298023313
51.0,51.0,test,4.163652503114341E-5,6.810960821326067,0.23583815508878392
53.0,53.0,test,5.443453663664823E-5,10.700574323885354,0.2964750744472532
58.0,58.0,test,1.8548851627654927E-4,50.82018608410186,0.6982849937108936
68.0,68.0,test,4.0787901825232683E-4,94.58690232043992,0.9282763626801896
