x,y,species_8 cloglog values
1.0,1.0,0.7509804
2.0,2.0,0.10593793
3.0,3.0,0.28934252
4.0,4.0,0.12228538
5.0,5.0,0.11530607
6.0,6.0,0.1250542
7.0,7.0,0.76246893
8.0,8.0,0.52124166
9.0,9.0,0.93724483
10.0,10.0,0.17536648
11.0,11.0,0.07500068
12.0,12.0,0.3100547
13.0,13.0,0.09559302
14.0,14.0,0.65343326
15.0,15.0,0.005880421
16.0,16.0,0.31153905
17.0,17.0,0.052682742
18.0,18.0,0.6810096
19.0,19.0,0.060257524
20.0,20.0,0.610228
21.0,21.0,0.089262374
22.0,22.0,0.30189398
23.0,23.0,0.7272099
24.0,24.0,0.5662939
25.0,25.0,0.16968219
26.0,26.0,0.43934613
27.0,27.0,0.0435882
28.0,28.0,0.5623911
29.0,29.0,0.45848784
30.0,30.0,0.0044176932
31.0,31.0,0.91978383
32.0,32.0,0.66425437
33.0,33.0,0.8493073
34.0,34.0,0.115655124
35.0,35.0,0.11958099
36.0,36.0,0.77864313
37.0,37.0,0.29836807
38.0,38.0,0.6294698
39.0,39.0,0.68673897
40.0,40.0,0.4274951
41.0,41.0,0.4053178
42.0,42.0,0.49754766
43.0,43.0,0.104575545
44.0,44.0,0.3069841
45.0,45.0,0.0037951597
46.0,46.0,0.75116616
47.0,47.0,0.94884795
48.0,48.0,0.48704162
49.0,49.0,0.57359374
50.0,50.0,0.14688075
51.0,51.0,0.63778734
52.0,52.0,0.9407553
53.0,53.0,0.013971231
54.0,54.0,0.05723513
55.0,55.0,0.45331892
56.0,56.0,0.43232194
57.0,57.0,0.33577007
58.0,58.0,0.4812223
59.0,59.0,0.51140934
60.0,60.0,0.4844969
61.0,61.0,0.51331264
62.0,62.0,0.093916915
63.0,63.0,0.25705627
64.0,64.0,0.4257169
65.0,65.0,0.6427242
66.0,66.0,7.666822E-4
67.0,67.0,0.54433423
68.0,68.0,0.51533616
69.0,69.0,0.82200885
70.0,70.0,0.37328514
71.0,71.0,0.024914201
72.0,72.0,0.09539306
73.0,73.0,0.092411
74.0,74.0,0.112145826
75.0,75.0,0.34741765
76.0,76.0,0.0141645465
77.0,77.0,0.1901192
78.0,78.0,0.63570476
79.0,79.0,0.15966168
80.0,80.0,0.04523358
81.0,81.0,0.66652983
82.0,82.0,0.6008723
83.0,83.0,0.049062442
84.0,84.0,0.08152509
85.0,85.0,0.3560124
86.0,86.0,0.6754285
87.0,87.0,0.8638623
88.0,88.0,0.087227814
89.0,89.0,0.36453372
90.0,90.0,0.3484884
91.0,91.0,0.06570488
92.0,92.0,0.19123173
93.0,93.0,0.50216043
94.0,94.0,0.48133463
95.0,95.0,0.25536773
96.0,96.0,0.8659064
97.0,97.0,0.89584243
98.0,98.0,0.8980445
99.0,99.0,1.2998717E-4
100.0,100.0,0.5558653
101.0,101.0,0.0073497086
102.0,102.0,0.581626
103.0,103.0,0.41436386
104.0,104.0,0.2585041
105.0,105.0,0.8094222
106.0,106.0,0.8134645
107.0,107.0,0.007909085
108.0,108.0,0.82631963
109.0,109.0,0.78813714
110.0,110.0,0.17835031
111.0,111.0,0.01852321
112.0,112.0,0.7837056
113.0,113.0,0.6204797
114.0,114.0,0.24147213
115.0,115.0,0.5919324
116.0,116.0,0.740239
117.0,117.0,0.40722755
118.0,118.0,0.2644966
119.0,119.0,0.38180417
120.0,120.0,0.135392
121.0,121.0,0.442741
122.0,122.0,0.58974683
123.0,123.0,0.16692604
124.0,124.0,0.25190392
125.0,125.0,0.092117995
126.0,126.0,0.45634496
127.0,127.0,1.318171E-4
128.0,128.0,0.3047845
129.0,129.0,0.63715667
130.0,130.0,0.15147042
131.0,131.0,0.604124
132.0,132.0,0.46492788
133.0,133.0,0.60904807
134.0,134.0,0.69298077
135.0,135.0,0.11587084
136.0,136.0,0.047488865
137.0,137.0,0.27737164
138.0,138.0,0.49697378
139.0,139.0,0.5192635
140.0,140.0,0.42709443
141.0,141.0,0.13625534
142.0,142.0,0.63392895
143.0,143.0,0.15986793
144.0,144.0,0.23559788
145.0,145.0,0.091496415
146.0,146.0,0.33374715
147.0,147.0,0.9537674
148.0,148.0,0.085082315
149.0,149.0,0.028488377
150.0,150.0,0.5670959
151.0,151.0,0.13791998
152.0,152.0,0.480181
153.0,153.0,2.5656258E-4
154.0,154.0,2.0902531E-4
155.0,155.0,0.46367157
156.0,156.0,0.38029206
157.0,157.0,0.3387959
158.0,158.0,0.63705695
159.0,159.0,0.5336332
160.0,160.0,0.3453394
161.0,161.0,0.6927588
162.0,162.0,7.095376E-5
163.0,163.0,0.7416112
164.0,164.0,0.6990907
165.0,165.0,0.062340397
166.0,166.0,0.2015522
167.0,167.0,0.87486976
168.0,168.0,0.367391
169.0,169.0,0.36157405
