x,y,species_3 cloglog values
1.0,1.0,0.7609057
2.0,2.0,0.098764785
3.0,3.0,0.25094083
4.0,4.0,0.08107516
5.0,5.0,0.19576989
6.0,6.0,0.1812247
7.0,7.0,0.74791056
8.0,8.0,0.6529683
9.0,9.0,0.93727624
10.0,10.0,0.20413421
11.0,11.0,0.08275749
12.0,12.0,0.32830587
13.0,13.0,0.13327052
14.0,14.0,0.55047286
15.0,15.0,0.01473604
16.0,16.0,0.4151189
17.0,17.0,0.046490736
18.0,18.0,0.65521383
19.0,19.0,0.08408653
20.0,20.0,0.6114036
21.0,21.0,0.12349767
22.0,22.0,0.20377043
23.0,23.0,0.69755554
24.0,24.0,0.58260447
25.0,25.0,0.17600581
26.0,26.0,0.3731224
27.0,27.0,0.065058
28.0,28.0,0.54440147
29.0,29.0,0.63317937
30.0,30.0,0.0072004036
31.0,31.0,0.9301088
32.0,32.0,0.5146864
33.0,33.0,0.8399726
34.0,34.0,0.117707334
35.0,35.0,0.12094773
36.0,36.0,0.73353064
37.0,37.0,0.2861738
38.0,38.0,0.6807405
39.0,39.0,0.67236507
40.0,40.0,0.32386997
41.0,41.0,0.4605083
42.0,42.0,0.36781618
43.0,43.0,0.15811001
44.0,44.0,0.33351916
45.0,45.0,0.004419752
46.0,46.0,0.7133969
47.0,47.0,0.9450166
48.0,48.0,0.4553792
49.0,49.0,0.47779688
50.0,50.0,0.15874156
51.0,51.0,0.7318523
52.0,52.0,0.93766624
53.0,53.0,0.03288696
54.0,54.0,0.08052313
55.0,55.0,0.508812
56.0,56.0,0.3029202
57.0,57.0,0.28359735
58.0,58.0,0.6111453
59.0,59.0,0.6049033
60.0,60.0,0.35897756
61.0,61.0,0.39067686
62.0,62.0,0.1085136
63.0,63.0,0.34539318
64.0,64.0,0.45093986
65.0,65.0,0.7337838
66.0,66.0,0.002542132
67.0,67.0,0.5829176
68.0,68.0,0.4412445
69.0,69.0,0.85618126
70.0,70.0,0.41864341
71.0,71.0,0.035552748
72.0,72.0,0.10397534
73.0,73.0,0.11811408
74.0,74.0,0.19198418
75.0,75.0,0.30565834
76.0,76.0,0.02173115
77.0,77.0,0.23483633
78.0,78.0,0.5555283
79.0,79.0,0.18992092
80.0,80.0,0.052832358
81.0,81.0,0.629713
82.0,82.0,0.5160601
83.0,83.0,0.08881844
84.0,84.0,0.1031216
85.0,85.0,0.34014457
86.0,86.0,0.6941071
87.0,87.0,0.8767758
88.0,88.0,0.09069925
89.0,89.0,0.47843772
90.0,90.0,0.35153854
91.0,91.0,0.106964454
92.0,92.0,0.23208436
93.0,93.0,0.5102701
94.0,94.0,0.6084692
95.0,95.0,0.16869187
96.0,96.0,0.8786989
97.0,97.0,0.8821195
98.0,98.0,0.8915763
99.0,99.0,1.9291748E-4
100.0,100.0,0.6811623
101.0,101.0,0.011485153
102.0,102.0,0.54357636
103.0,103.0,0.27082115
104.0,104.0,0.27061576
105.0,105.0,0.5534414
106.0,106.0,0.8120257
107.0,107.0,0.011690998
108.0,108.0,0.74199796
109.0,109.0,0.6299929
110.0,110.0,0.14038117
111.0,111.0,0.047788166
112.0,112.0,0.7764111
113.0,113.0,0.5661761
114.0,114.0,0.20245531
115.0,115.0,0.44809884
116.0,116.0,0.7759048
117.0,117.0,0.42038924
118.0,118.0,0.24617074
119.0,119.0,0.43129566
120.0,120.0,0.14993627
121.0,121.0,0.38199994
122.0,122.0,0.4524704
123.0,123.0,0.16221288
124.0,124.0,0.25847533
125.0,125.0,0.12062839
126.0,126.0,0.675383
127.0,127.0,5.3825934E-4
128.0,128.0,0.4544569
129.0,129.0,0.6294227
130.0,130.0,0.113788486
131.0,131.0,0.6715869
132.0,132.0,0.4816147
133.0,133.0,0.6069068
134.0,134.0,0.5651622
135.0,135.0,0.09295223
136.0,136.0,0.0888757
137.0,137.0,0.2603623
138.0,138.0,0.36291632
139.0,139.0,0.68977064
140.0,140.0,0.5474866
141.0,141.0,0.17450745
142.0,142.0,0.6059843
143.0,143.0,0.28428236
144.0,144.0,0.21750958
145.0,145.0,0.0994355
146.0,146.0,0.38923442
147.0,147.0,0.96680367
148.0,148.0,0.108821265
149.0,149.0,0.045335006
150.0,150.0,0.40155134
151.0,151.0,0.13207012
152.0,152.0,0.34258607
153.0,153.0,9.7632344E-4
154.0,154.0,2.4934334E-4
155.0,155.0,0.5715769
156.0,156.0,0.27018502
157.0,157.0,0.30005825
158.0,158.0,0.60349053
159.0,159.0,0.6458869
160.0,160.0,0.25220466
161.0,161.0,0.57222503
162.0,162.0,1.7825117E-4
163.0,163.0,0.7468072
164.0,164.0,0.7170113
165.0,165.0,0.11312416
166.0,166.0,0.23991029
167.0,167.0,0.9051098
168.0,168.0,0.2615022
169.0,169.0,0.27992496
170.0,170.0,0.22133835
171.0,171.0,0.5276346
172.0,172.0,0.4192462
173.0,173.0,0.3429118
174.0,174.0,0.56111413
175.0,175.0,0.0036065541
176.0,176.0,4.051419E-5
177.0,177.0,0.5920049
178.0,178.0,0.5704769
179.0,179.0,0.30297276
180.0,180.0,0.0979149
181.0,181.0,0.12321539
182.0,182.0,0.46925038
183.0,183.0,0.85387903
184.0,184.0,0.36188698
185.0,185.0,0.91312474
186.0,186.0,0.6022654
187.0,187.0,0.041808892
188.0,188.0,0.75919604
189.0,189.0,0.22182065
190.0,190.0,0.42773157
191.0,191.0,0.52781725
192.0,192.0,0.11746513
193.0,193.0,0.63880295
194.0,194.0,0.62660897
195.0,195.0,0.34950757
196.0,196.0,0.22162102
197.0,197.0,0.20492348
198.0,198.0,0.27296627
199.0,199.0,0.43724948
200.0,200.0,0.14162745
201.0,201.0,0.28429884
202.0,202.0,0.50097173
203.0,203.0,0.0384627
204.0,204.0,1.5257858E-4
205.0,205.0,0.2125116
206.0,206.0,0.25175017
207.0,207.0,0.6062235
208.0,208.0,0.35803583
209.0,209.0,0.21391845
210.0,210.0,0.061587386
211.0,211.0,0.11316142
212.0,212.0,0.33396932
213.0,213.0,0.730299
214.0,214.0,0.037237786
215.0,215.0,0.09342382
216.0,216.0,0.055802
217.0,217.0,0.4712826
218.0,218.0,0.8179132
219.0,219.0,0.4646618
220.0,220.0,0.47048774
221.0,221.0,0.28213134
222.0,222.0,0.05005731
223.0,223.0,0.10595659
224.0,224.0,0.74589014
225.0,225.0,0.6333314
226.0,226.0,0.26182306
227.0,227.0,0.5140603
228.0,228.0,0.2827738
229.0,229.0,0.66176087
230.0,230.0,0.0025737255
231.0,231.0,0.42568746
232.0,232.0,0.43649328
233.0,233.0,0.26311374
234.0,234.0,0.18523788
235.0,235.0,0.18361539
236.0,236.0,0.4925744
237.0,237.0,0.87124574
238.0,238.0,0.71863735
239.0,239.0,0.13734074
240.0,240.0,0.14036189
241.0,241.0,0.0033618982
242.0,242.0,0.79825675
243.0,243.0,0.32145274
244.0,244.0,0.004775267
245.0,245.0,0.6847173
246.0,246.0,7.822718E-5
247.0,247.0,0.23186769
248.0,248.0,0.1998133
249.0,249.0,0.5107264
250.0,250.0,0.4393875
251.0,251.0,0.87001836
252.0,252.0,0.80135906
253.0,253.0,0.31545797
254.0,254.0,0.4966726
255.0,255.0,0.2922043
256.0,256.0,0.27473924
257.0,257.0,0.4426433
258.0,258.0,0.5030991
259.0,259.0,0.34912556
260.0,260.0,0.12241755
261.0,261.0,0.5630773
262.0,262.0,0.41319332
263.0,263.0,0.28630564
264.0,264.0,0.7957417
265.0,265.0,0.2641263
266.0,266.0,0.21783015
267.0,267.0,0.6370778
268.0,268.0,0.4588778
269.0,269.0,0.3350081
270.0,270.0,0.35791203
271.0,271.0,0.15580854
272.0,272.0,0.7793018
273.0,273.0,0.71796304
274.0,274.0,1.3767011E-5
275.0,275.0,0.0013928051
276.0,276.0,3.826438E-4
277.0,277.0,0.12844254
278.0,278.0,0.21234834
279.0,279.0,0.047410864
280.0,280.0,0.7634676
281.0,281.0,1.7792856E-5
282.0,282.0,0.5628924
283.0,283.0,0.7110305
284.0,284.0,0.30104798
285.0,285.0,0.3450196
286.0,286.0,0.75451535
287.0,287.0,0.69893634
288.0,288.0,0.2066853
289.0,289.0,0.08410138
290.0,290.0,0.030740203
291.0,291.0,0.44059274
292.0,292.0,0.53818256
293.0,293.0,0.12706737
294.0,294.0,0.052434072
295.0,295.0,0.62617254
296.0,296.0,0.6301879
297.0,297.0,0.048599184
298.0,298.0,0.26399794
299.0,299.0,0.6215085
300.0,300.0,0.28961706
301.0,301.0,0.4643112
302.0,302.0,0.53191537
303.0,303.0,0.002063623
304.0,304.0,0.8112861
305.0,305.0,0.19376087
306.0,306.0,0.9397911
307.0,307.0,0.4112985
308.0,308.0,0.38268176
309.0,309.0,0.25288862
310.0,310.0,0.09957033
311.0,311.0,0.47047067
312.0,312.0,0.3215923
313.0,313.0,0.09782996
314.0,314.0,0.34962687
315.0,315.0,0.6438668
316.0,316.0,0.06477307
317.0,317.0,0.33024257
318.0,318.0,0.085521765
319.0,319.0,0.050441097
320.0,320.0,0.15219055
