x,y,species_2 cloglog values
1.0,1.0,0.41133788
2.0,2.0,1.7195621E-4
3.0,3.0,0.8685207
4.0,4.0,0.6857705
5.0,5.0,0.19355078
6.0,6.0,9.68742E-6
7.0,7.0,0.9043741
8.0,8.0,0.045271553
9.0,9.0,3.5186493E-4
10.0,10.0,0.8571664
11.0,11.0,1.3347626E-4
12.0,12.0,3.280547E-6
13.0,13.0,1.8554821E-4
14.0,14.0,0.0010196898
15.0,15.0,0.5930827
16.0,16.0,0.91505015
17.0,17.0,0.0023566
18.0,18.0,0.4490725
19.0,19.0,0.14177495
20.0,20.0,7.67292E-4
21.0,21.0,9.1900403E-4
22.0,22.0,0.21946877
23.0,23.0,0.06840965
24.0,24.0,0.042665984
25.0,25.0,4.3157875E-6
26.0,26.0,0.88835365
27.0,27.0,1.2319031E-5
28.0,28.0,0.19318987
29.0,29.0,0.015039762
30.0,30.0,0.7441219
31.0,31.0,0.012184253
32.0,32.0,0.10789828
33.0,33.0,0.10496586
34.0,34.0,0.7428451
35.0,35.0,0.036973342
36.0,36.0,0.42170265
37.0,37.0,0.7637752
38.0,38.0,4.123987E-4
39.0,39.0,0.38462842
40.0,40.0,6.486001E-4
41.0,41.0,0.42033744
42.0,42.0,0.3834278
43.0,43.0,0.2030151
44.0,44.0,2.4211347E-4
45.0,45.0,0.8748625
46.0,46.0,0.11459611
47.0,47.0,0.047849007
48.0,48.0,0.8569549
49.0,49.0,1.5298903E-4
50.0,50.0,1.9900764E-8
51.0,51.0,3.758339E-6
52.0,52.0,0.952589
53.0,53.0,0.5234417
54.0,54.0,0.6649316
55.0,55.0,3.282229E-6
56.0,56.0,0.0015792915
57.0,57.0,0.03916538
58.0,58.0,0.7753443
59.0,59.0,0.07575147
60.0,60.0,0.027173536
61.0,61.0,3.0428637E-6
62.0,62.0,0.75559515
63.0,63.0,0.57526004
64.0,64.0,0.86060756
65.0,65.0,0.16116454
66.0,66.0,0.055435225
67.0,67.0,0.41463986
68.0,68.0,0.018803522
69.0,69.0,0.027366668
70.0,70.0,0.0033326587
71.0,71.0,0.03348409
72.0,72.0,0.059098475
73.0,73.0,0.6417568
74.0,74.0,0.41370717
75.0,75.0,0.031191034
76.0,76.0,1.36422705E-5
77.0,77.0,0.12593254
78.0,78.0,5.511609E-4
79.0,79.0,2.723366E-6
80.0,80.0,0.005806152
81.0,81.0,0.043165375
82.0,82.0,0.4038156
83.0,83.0,0.025861982
84.0,84.0,1.7117528E-4
85.0,85.0,0.013638463
86.0,86.0,0.02823174
87.0,87.0,0.9457942
88.0,88.0,0.08229518
89.0,89.0,0.08673518
90.0,90.0,0.06289634
91.0,91.0,2.5999197E-4
92.0,92.0,0.951917
93.0,93.0,0.010550414
94.0,94.0,4.6758252E-4
95.0,95.0,0.006158469
96.0,96.0,3.5814876E-6
97.0,97.0,0.16984026
98.0,98.0,0.13346846
99.0,99.0,0.01741872
100.0,100.0,0.12840518
101.0,101.0,0.096320435
102.0,102.0,0.0011276696
103.0,103.0,0.010708265
104.0,104.0,0.9324656
105.0,105.0,0.051793948
106.0,106.0,0.11660316
107.0,107.0,0.30568722
108.0,108.0,0.7538487
109.0,109.0,0.013854743
110.0,110.0,0.01644942
111.0,111.0,0.48317444
112.0,112.0,0.01381587
113.0,113.0,0.13021973
114.0,114.0,7.951884E-5
115.0,115.0,2.783872E-4
116.0,116.0,3.6609075E-5
117.0,117.0,0.08962643
118.0,118.0,0.74371976
119.0,119.0,0.18672426
120.0,120.0,0.015094222
121.0,121.0,0.56541014
122.0,122.0,3.7723305E-7
123.0,123.0,1.4901737E-4
124.0,124.0,0.08513185
125.0,125.0,0.019961134
126.0,126.0,0.060452692
127.0,127.0,8.168111E-5
128.0,128.0,4.0123585E-4
129.0,129.0,0.01586149
130.0,130.0,0.039272588
131.0,131.0,0.51021
132.0,132.0,0.010803726
133.0,133.0,0.052023973
134.0,134.0,0.04855182
135.0,135.0,0.7267605
136.0,136.0,0.93381566
