X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0011792682167952842,99.76068826222789,0.9752929616853322
2.0,2.0,train,8.388692395542559E-4,89.32175944917226,0.9280985966517815
4.0,4.0,train,5.921662903985322E-4,69.02505114819198,0.8440593533280873
5.0,5.0,train,9.97386106990345E-4,97.11401546665572,0.9562779191466959
6.0,6.0,train,9.993394150619144E-4,97.32090301643105,0.9565451020295983
7.0,7.0,train,7.80654419575464E-4,85.02608051891585,0.9136870208670789
8.0,8.0,train,0.001186959460110829,99.82933130973946,0.9758821500463289
10.0,10.0,train,0.0010436515517952948,98.33852272898143,0.9621864521264155
11.0,11.0,train,0.0011039541566225666,99.08443296886162,0.9687058380608067
12.0,12.0,train,2.8200797742359874E-4,35.926877039654876,0.5872736750222298
13.0,13.0,train,5.455557749097421E-4,64.69128064447091,0.8194975877156736
14.0,14.0,train,8.037577816378172E-4,86.69206525574123,0.9197233163396286
15.0,15.0,train,6.587855237089587E-4,74.67566663097112,0.8734778570174022
16.0,16.0,train,6.500037352370526E-4,74.0159397798746,0.8699426498994115
17.0,17.0,train,7.156517367689005E-4,79.56251736842208,0.8941561170424017
18.0,18.0,train,6.812986621796965E-4,76.541883052928,0.8821080236253187
19.0,19.0,train,8.236811229153075E-4,88.03045638455968,0.9245886584094005
3.0,3.0,test,0.001051441615022368,98.54599399586503,0.96309963606243
9.0,9.0,test,7.7192241565109E-4,84.38726566300652,0.9112891747938668
