x,y,species avg
1.0,1.0,0.36863512
2.0,2.0,1.2978341E-4
3.0,3.0,0.85358655
4.0,4.0,0.67206573
5.0,5.0,0.20620705
6.0,6.0,7.0554656E-6
7.0,7.0,0.90284276
8.0,8.0,0.041469526
9.0,9.0,3.2637757E-4
10.0,10.0,0.8365941
11.0,11.0,1.2796937E-4
12.0,12.0,2.8034885E-6
13.0,13.0,2.0097927E-4
14.0,14.0,9.4502885E-4
15.0,15.0,0.63302785
16.0,16.0,0.9069721
17.0,17.0,0.0022361628
18.0,18.0,0.4229753
19.0,19.0,0.12810834
20.0,20.0,6.9396157E-4
21.0,21.0,8.052714E-4
22.0,22.0,0.27381608
23.0,23.0,0.0677313
24.0,24.0,0.052292846
25.0,25.0,2.192584E-6
26.0,26.0,0.89656824
27.0,27.0,1.0191497E-5
28.0,28.0,0.16097176
29.0,29.0,0.011189702
30.0,30.0,0.7161769
31.0,31.0,0.009608326
32.0,32.0,0.096318334
33.0,33.0,0.09349454
34.0,34.0,0.71669334
35.0,35.0,0.046758406
36.0,36.0,0.42630792
37.0,37.0,0.7331796
38.0,38.0,6.31816E-4
39.0,39.0,0.34862095
40.0,40.0,4.9804273E-4
41.0,41.0,0.42843038
42.0,42.0,0.3599045
43.0,43.0,0.2289201
44.0,44.0,1.4379757E-4
45.0,45.0,0.85749716
46.0,46.0,0.102825634
47.0,47.0,0.037866257
48.0,48.0,0.8619989
49.0,49.0,8.219108E-5
50.0,50.0,8.721241E-9
51.0,51.0,2.8494612E-6
52.0,52.0,0.9548113
53.0,53.0,0.5020903
54.0,54.0,0.64999664
55.0,55.0,2.8974046E-6
56.0,56.0,0.0012567192
57.0,57.0,0.03508891
58.0,58.0,0.750828
59.0,59.0,0.07820323
60.0,60.0,0.020947399
61.0,61.0,1.5491244E-6
62.0,62.0,0.79862386
63.0,63.0,0.6133163
64.0,64.0,0.84475064
65.0,65.0,0.14445023
66.0,66.0,0.05721513
67.0,67.0,0.43768668
68.0,68.0,0.013898613
69.0,69.0,0.02128539
70.0,70.0,0.0026629525
71.0,71.0,0.025548952
72.0,72.0,0.061280407
73.0,73.0,0.60209244
74.0,74.0,0.38418928
75.0,75.0,0.023772445
76.0,76.0,9.589638E-6
77.0,77.0,0.13301499
78.0,78.0,4.4677692E-4
79.0,79.0,1.4309022E-6
80.0,80.0,0.0050229905
81.0,81.0,0.04059082
82.0,82.0,0.3824384
83.0,83.0,0.019024163
84.0,84.0,1.3346727E-4
85.0,85.0,0.020247763
86.0,86.0,0.021116396
87.0,87.0,0.9444994
88.0,88.0,0.07471972
89.0,89.0,0.10580485
90.0,90.0,0.07310868
91.0,91.0,2.2184628E-4
92.0,92.0,0.951141
93.0,93.0,0.0075712707
94.0,94.0,4.3447225E-4
95.0,95.0,0.007706501
96.0,96.0,1.9650506E-6
97.0,97.0,0.17667708
98.0,98.0,0.12406058
99.0,99.0,0.013935032
100.0,100.0,0.11392489
