X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.001125000539675561,99.7728276182537,0.9727516721348177
2.0,2.0,train,8.257572030488506E-4,90.32291804183464,0.9289555776573204
3.0,3.0,train,0.0010161606205978829,98.49941080199862,0.9613886199481335
4.0,4.0,train,5.870747934334154E-4,69.933474471523,0.8474221553893245
5.0,5.0,train,9.539660363176958E-4,96.98244097053292,0.9528788293128833
7.0,7.0,train,7.84962643592831E-4,86.9414290129105,0.9190405775567698
8.0,8.0,train,0.001127403701392726,99.80099826706798,0.9729605708333542
9.0,9.0,train,7.768841793167626E-4,86.349008998742,0.9169187548280738
10.0,10.0,train,9.98824526752833E-4,98.05972476969441,0.959184369602606
12.0,12.0,train,2.812043228707056E-4,36.42404052747507,0.5936514822967558
13.0,13.0,train,5.430756260955812E-4,65.23168442914587,0.8243347391823718
14.0,14.0,train,7.996837919769244E-4,88.17861170932821,0.9227687426759378
15.0,15.0,train,6.598662428715231E-4,76.43539773516144,0.8791483679071898
16.0,16.0,train,6.505887250078767E-4,75.202842844436,0.8755038935806403
17.0,17.0,train,6.937684659199172E-4,79.063339535695,0.8915820914976347
18.0,18.0,train,6.595693767179753E-4,76.40804384413211,0.8790334195836874
19.0,19.0,train,8.277011293277457E-4,90.50106703053676,0.9293964792249296
6.0,6.0,test,9.607802908332149E-4,97.20625850130796,0.9538959848238977
11.0,11.0,test,0.0010771373410280566,99.57505996542375,0.9682379596888485
