X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0014719930957223547,100.0,0.9849294723639777
2.0,2.0,train,0.0010241957558169462,90.80556661887603,0.9460038405233588
3.0,3.0,train,0.00133732912215609,99.01445913347457,0.9778792041129813
4.0,4.0,train,5.914825233859634E-4,62.9935173963021,0.8146776358554251
5.0,5.0,train,0.0012376828592727952,97.86769402396509,0.9706145761584627
6.0,6.0,train,0.0012356118390872972,97.81178754440114,0.970440625438716
7.0,7.0,train,7.966641428287463E-4,78.3185204049352,0.896729438956543
8.0,8.0,train,0.0014336746000318127,99.72097290997043,0.983190496448653
9.0,9.0,train,7.846844569400837E-4,77.52696206753828,0.8931428277802943
10.0,10.0,train,0.0012935961768247828,98.7191753710782,0.9749430278852909
11.0,11.0,train,0.0011760689050367209,96.05703030958612,0.9649739671028323
13.0,13.0,train,5.505242874774038E-4,59.94298921890275,0.7917325295907427
14.0,14.0,train,8.147482092904332E-4,80.30192464700224,0.9019169271970304
15.0,15.0,train,6.690205016309609E-4,68.52213314880713,0.8514201792520578
16.0,16.0,train,6.534845598190666E-4,67.3873287595511,0.8446938999207018
17.0,17.0,train,7.492408804943031E-4,74.39094442706714,0.8817852012721379
18.0,18.0,train,8.058764562530349E-4,79.15081075043449,0.8994054283455759
12.0,12.0,test,2.3907502317142167E-4,28.59263295047689,0.4940598229863654
19.0,19.0,test,8.383730553117821E-4,81.46420071566634,0.9083032758182521
