x,y,species_6 cloglog values
1.0,1.0,0.3077191
2.0,2.0,1.5112743E-4
3.0,3.0,0.8512784
4.0,4.0,0.63898975
5.0,5.0,0.22940747
6.0,6.0,6.2258323E-6
7.0,7.0,0.86516786
8.0,8.0,0.04694736
9.0,9.0,4.494471E-4
10.0,10.0,0.85420483
11.0,11.0,1.8565133E-4
12.0,12.0,3.5380535E-6
13.0,13.0,3.120522E-4
14.0,14.0,0.0011218804
15.0,15.0,0.61486155
16.0,16.0,0.9282346
17.0,17.0,0.002786466
18.0,18.0,0.4524239
19.0,19.0,0.13114104
20.0,20.0,7.7699474E-4
21.0,21.0,0.0010058507
22.0,22.0,0.28758612
23.0,23.0,0.08442228
24.0,24.0,0.06804158
25.0,25.0,2.1794804E-6
26.0,26.0,0.9124774
27.0,27.0,1.2778318E-5
28.0,28.0,0.17349648
29.0,29.0,0.012188703
30.0,30.0,0.7348105
31.0,31.0,0.0103387
32.0,32.0,0.10937425
33.0,33.0,0.109400734
34.0,34.0,0.7379512
35.0,35.0,0.059204526
36.0,36.0,0.47576982
37.0,37.0,0.74706686
38.0,38.0,9.390564E-4
39.0,39.0,0.36018592
40.0,40.0,6.709922E-4
41.0,41.0,0.46696424
42.0,42.0,0.3675751
43.0,43.0,0.1840874
44.0,44.0,1.7561458E-4
45.0,45.0,0.8757224
46.0,46.0,0.10961308
47.0,47.0,0.041032724
48.0,48.0,0.8186677
49.0,49.0,6.8548914E-5
50.0,50.0,1.2314099E-9
51.0,51.0,3.1379884E-6
52.0,52.0,0.94806695
53.0,53.0,0.53177243
54.0,54.0,0.67774427
55.0,55.0,3.774403E-6
56.0,56.0,0.0012743729
57.0,57.0,0.040266972
58.0,58.0,0.77095574
59.0,59.0,0.08311444
60.0,60.0,0.022919076
61.0,61.0,1.5489111E-6
62.0,62.0,0.78357357
63.0,63.0,0.609598
64.0,64.0,0.8582668
65.0,65.0,0.15607154
66.0,66.0,0.06309841
67.0,67.0,0.461376
68.0,68.0,0.015596854
69.0,69.0,0.022938402
70.0,70.0,0.0034210996
71.0,71.0,0.026683364
72.0,72.0,0.06568571
73.0,73.0,0.6345865
74.0,74.0,0.4143974
75.0,75.0,0.020683834
76.0,76.0,1.0107295E-5
77.0,77.0,0.14676131
78.0,78.0,5.31008E-4
79.0,79.0,1.2702778E-6
80.0,80.0,0.006228055
81.0,81.0,0.049844883
82.0,82.0,0.39055315
83.0,83.0,0.017119246
84.0,84.0,1.728144E-4
85.0,85.0,0.025591228
86.0,86.0,0.023018448
87.0,87.0,0.925425
88.0,88.0,0.0851839
89.0,89.0,0.12583722
90.0,90.0,0.09544777
91.0,91.0,3.1155162E-4
92.0,92.0,0.9343362
93.0,93.0,0.008053551
94.0,94.0,5.005778E-4
95.0,95.0,0.009328086
96.0,96.0,1.7981017E-6
97.0,97.0,0.18868004
98.0,98.0,0.13741861
99.0,99.0,0.0152782975
100.0,100.0,0.121843226
101.0,101.0,0.10450613
102.0,102.0,8.2932645E-4
103.0,103.0,0.010266742
104.0,104.0,0.9266851
105.0,105.0,0.06450701
106.0,106.0,0.11337002
107.0,107.0,0.34391615
108.0,108.0,0.77481127
109.0,109.0,0.011968795
110.0,110.0,0.019436857
111.0,111.0,0.51098144
112.0,112.0,0.015350027
113.0,113.0,0.16305377
114.0,114.0,1.0424745E-4
115.0,115.0,3.8149243E-4
116.0,116.0,8.529291E-6
117.0,117.0,0.10167673
118.0,118.0,0.776958
119.0,119.0,0.20067026
120.0,120.0,0.014107515
121.0,121.0,0.52407783
122.0,122.0,1.7113134E-6
123.0,123.0,1.4366026E-4
124.0,124.0,0.08946955
125.0,125.0,0.016894018
126.0,126.0,0.055831872
127.0,127.0,2.5220143E-4
128.0,128.0,4.5242926E-4
129.0,129.0,0.01400956
130.0,130.0,0.046060618
131.0,131.0,0.5544754
132.0,132.0,0.01977822
133.0,133.0,0.046239797
134.0,134.0,0.05051416
135.0,135.0,0.7050926
136.0,136.0,0.93152577
137.0,137.0,0.03312974
138.0,138.0,4.5694568E-4
139.0,139.0,7.4741314E-5
140.0,140.0,0.04153052
141.0,141.0,0.030762522
142.0,142.0,4.7731178E-4
143.0,143.0,2.0971068E-4
144.0,144.0,5.2854844E-4
145.0,145.0,0.13653703
146.0,146.0,0.084495105
147.0,147.0,6.912441E-5
