x,y,species_3 cloglog values
1.0,1.0,0.36034623
2.0,2.0,1.0578891E-4
3.0,3.0,0.8612804
4.0,4.0,0.6546303
5.0,5.0,0.22644193
6.0,6.0,5.377813E-6
7.0,7.0,0.89484614
8.0,8.0,0.04603867
9.0,9.0,3.2604174E-4
10.0,10.0,0.84697074
11.0,11.0,1.2620633E-4
12.0,12.0,2.967509E-6
13.0,13.0,1.9623703E-4
14.0,14.0,0.0010230395
15.0,15.0,0.6266246
16.0,16.0,0.91312736
17.0,17.0,0.0023534568
18.0,18.0,0.44858336
19.0,19.0,0.12864281
20.0,20.0,7.674087E-4
21.0,21.0,9.1653765E-4
22.0,22.0,0.2871947
23.0,23.0,0.07888426
24.0,24.0,0.055963244
25.0,25.0,2.106677E-6
26.0,26.0,0.90273374
27.0,27.0,1.2508152E-5
28.0,28.0,0.16217603
29.0,29.0,0.011187656
30.0,30.0,0.7334253
31.0,31.0,0.009960932
32.0,32.0,0.105286546
33.0,33.0,0.09257296
34.0,34.0,0.7334939
35.0,35.0,0.047766306
36.0,36.0,0.43476227
37.0,37.0,0.7478373
38.0,38.0,6.0830696E-4
39.0,39.0,0.36875743
40.0,40.0,4.5508894E-4
41.0,41.0,0.45232797
42.0,42.0,0.37960842
43.0,43.0,0.22218955
44.0,44.0,1.2323535E-4
45.0,45.0,0.8675263
46.0,46.0,0.10749097
47.0,47.0,0.039328344
48.0,48.0,0.85343087
49.0,49.0,5.9918937E-5
50.0,50.0,3.5855332E-9
51.0,51.0,4.4147937E-6
52.0,52.0,0.9521533
53.0,53.0,0.5229004
54.0,54.0,0.6674774
55.0,55.0,3.0565946E-6
56.0,56.0,0.0016474591
57.0,57.0,0.040483106
58.0,58.0,0.76752937
59.0,59.0,0.08789158
60.0,60.0,0.021733023
61.0,61.0,1.5100753E-6
62.0,62.0,0.7912351
63.0,63.0,0.60631144
64.0,64.0,0.8572356
65.0,65.0,0.16184036
66.0,66.0,0.06480101
67.0,67.0,0.4625518
68.0,68.0,0.013923148
69.0,69.0,0.022384694
70.0,70.0,0.0029549757
71.0,71.0,0.026338317
72.0,72.0,0.069949366
73.0,73.0,0.6106831
74.0,74.0,0.40258467
