X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.001221888769813071,99.99999525943215,0.9782964383417345
2.0,2.0,train,8.786849053925722E-4,91.82037981772716,0.9363547737348297
3.0,3.0,train,0.0011310447615078727,99.30375211385731,0.9711460502828156
4.0,4.0,train,5.687211586566104E-4,67.45789562571302,0.8318302625113932
5.0,5.0,train,0.001063058215779979,98.54389036282913,0.964292324746412
6.0,6.0,train,0.0010676462889441243,98.7766109345159,0.9648022086442921
7.0,7.0,train,7.738805213202169E-4,85.78850433421745,0.911601349950221
9.0,9.0,train,7.566290132728658E-4,84.03442521618462,0.9066892480186531
10.0,10.0,train,0.0010982051328336342,99.1126077696608,0.9680174665992771
11.0,11.0,train,0.001065872990437195,98.74518229222201,0.9646060065577279
12.0,12.0,train,2.8508761156061704E-4,36.166646761115715,0.5908485000663305
13.0,13.0,train,5.188720589985834E-4,61.75194152576794,0.8033871099449957
14.0,14.0,train,7.665554425245535E-4,84.77126485720157,0.9095480502231055
15.0,15.0,train,6.226341326589782E-4,72.02203152429367,0.8579794528542382
16.0,16.0,train,6.181166981992997E-4,71.75666995254784,0.8559540081376821
18.0,18.0,train,6.745016643024236E-4,76.18200474418656,0.8792911355067722
19.0,19.0,train,7.835861511699802E-4,86.91739526030022,0.9142503273373316
8.0,8.0,test,0.0011117384398771136,99.1913372144364,0.9693458884913437
17.0,17.0,test,6.586978674850585E-4,74.78539685063178,0.8731605590282712
