X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.611162524967493E-4,75.54818606765956,0.8758532304680511
2.0,2.0,train,4.604189190483858E-4,65.8210662104388,0.8194752215733583
3.0,3.0,train,4.6696477753304305E-4,66.51536500406986,0.8238158355962365
4.0,4.0,train,4.868191070707822E-4,68.4810450151072,0.8363533882454002
5.0,5.0,train,5.61527311184989E-4,75.58116342648448,0.8760428265727906
6.0,6.0,train,3.0287310151970394E-4,45.79648803118132,0.6757092796697888
8.0,8.0,train,7.668978150641088E-4,89.74522011330903,0.9422371155830568
9.0,9.0,train,4.911160703754973E-4,69.14884345377214,0.8389471256507782
10.0,10.0,train,4.6281573312589055E-4,66.11178746007128,0.8210768415044575
11.0,11.0,train,8.839194847507687E-4,94.53377505978824,0.9626158344683653
12.0,12.0,train,0.0011777756449728686,98.84607225660093,0.987463325437095
13.0,13.0,train,3.294190327395579E-4,50.10254599666694,0.7061881016448572
14.0,14.0,train,3.306390379098725E-4,50.25854528788997,0.7075178467832471
15.0,15.0,train,7.694446236393105E-4,89.84530919363903,0.9427815086127288
17.0,17.0,train,4.878660310687209E-4,68.6440612582282,0.8369891569953434
18.0,18.0,train,3.9481836026402555E-4,58.896666853350254,0.769608968385272
19.0,19.0,train,3.50846657996629E-4,53.28386114608432,0.7286879762571062
7.0,7.0,test,7.996557819314858E-4,91.26498950732976,0.9488609304806969
16.0,16.0,test,5.252272175164466E-4,72.31575538813306,0.8581310425751865
