x,y,species stddev
1.0,1.0,0.0028608395
2.0,2.0,0.0045528566
3.0,3.0,0.003817915
4.0,4.0,0.026125273
5.0,5.0,0.0587681
6.0,6.0,0.013736766
7.0,7.0,0.0260805
8.0,8.0,0.0029375188
9.0,9.0,0.049146444
10.0,10.0,0.013572731
11.0,11.0,0.005591251
12.0,12.0,0.019589385
13.0,13.0,0.013950037
14.0,14.0,6.21352E-4
15.0,15.0,0.0049841055
16.0,16.0,0.052452695
17.0,17.0,0.01647428
18.0,18.0,0.028819758
19.0,19.0,0.008473036
20.0,20.0,0.03346297
21.0,21.0,0.006144016
22.0,22.0,2.8968614E-4
23.0,23.0,0.06745988
24.0,24.0,0.013304885
25.0,25.0,0.014597498
26.0,26.0,0.038296733
27.0,27.0,0.013623868
28.0,28.0,6.812108E-4
29.0,29.0,0.0046008346
30.0,30.0,0.0010887593
31.0,31.0,0.09195641
32.0,32.0,0.034309465
33.0,33.0,0.12368844
34.0,34.0,0.028805677
35.0,35.0,0.044924818
36.0,36.0,0.0065823146
37.0,37.0,0.07043118
38.0,38.0,0.043949846
39.0,39.0,0.008784987
40.0,40.0,0.0027877763
41.0,41.0,0.009651626
42.0,42.0,0.0031008986
43.0,43.0,8.790102E-5
44.0,44.0,0.001742741
45.0,45.0,0.08374645
46.0,46.0,0.08206741
47.0,47.0,0.0014495879
48.0,48.0,0.0031675186
49.0,49.0,0.0047970447
50.0,50.0,0.007589604
51.0,51.0,0.047805585
52.0,52.0,1.8159053E-4
53.0,53.0,0.08481484
54.0,54.0,0.05632565
55.0,55.0,0.0028327773
56.0,56.0,0.005423766
57.0,57.0,0.04099488
58.0,58.0,0.008328975
59.0,59.0,0.06584272
60.0,60.0,0.018047364
61.0,61.0,0.01556178
62.0,62.0,0.064201646
63.0,63.0,0.036563616
64.0,64.0,0.019092785
65.0,65.0,0.005855484
66.0,66.0,0.0335158
67.0,67.0,0.0023064723
68.0,68.0,0.07776414
69.0,69.0,0.0077199857
70.0,70.0,0.0036138273
71.0,71.0,0.0016901057
72.0,72.0,0.075556956
73.0,73.0,0.067744926
74.0,74.0,0.010164386
75.0,75.0,0.012539006
76.0,76.0,0.0030318617
77.0,77.0,0.05460137
78.0,78.0,0.009655035
79.0,79.0,0.032756306
80.0,80.0,0.0014519755
81.0,81.0,0.0016488385
82.0,82.0,0.0075780926
83.0,83.0,0.0043069846
84.0,84.0,0.08949245
85.0,85.0,0.068740875
86.0,86.0,0.0026367006
87.0,87.0,0.07088391
88.0,88.0,0.01574219
89.0,89.0,0.010263342
90.0,90.0,0.0025407919
91.0,91.0,0.0036345979
92.0,92.0,0.0013495019
93.0,93.0,0.0038331563
94.0,94.0,0.0049830996
95.0,95.0,0.0059680007
96.0,96.0,0.0088253245
97.0,97.0,0.011707491
98.0,98.0,0.006459045
99.0,99.0,0.0022182981
100.0,100.0,0.004572809
101.0,101.0,0.015449201
102.0,102.0,0.0023005952
103.0,103.0,0.04725785
104.0,104.0,0.0071291314
105.0,105.0,0.039131764
106.0,106.0,0.048104364
107.0,107.0,0.064391874
108.0,108.0,0.0333998
109.0,109.0,0.045080975
110.0,110.0,8.3087804E-4
111.0,111.0,0.005257625
112.0,112.0,0.0018019442
