x,y,species_3 cloglog values
1.0,1.0,0.00867849
2.0,2.0,0.017306354
3.0,3.0,0.017857945
4.0,4.0,0.3121191
5.0,5.0,0.88863134
6.0,6.0,0.18420118
7.0,7.0,0.13825543
8.0,8.0,0.0076100966
9.0,9.0,0.5192804
10.0,10.0,0.25655463
11.0,11.0,0.018413182
12.0,12.0,0.120428935
13.0,13.0,0.085286476
14.0,14.0,0.0018168184
15.0,15.0,0.022855978
16.0,16.0,0.6804283
17.0,17.0,0.19424929
18.0,18.0,0.24949212
19.0,19.0,0.018520024
20.0,20.0,0.22630581
21.0,21.0,0.021785982
22.0,22.0,3.113248E-4
23.0,23.0,0.30433097
24.0,24.0,0.16412406
25.0,25.0,0.1447883
26.0,26.0,0.16336408
27.0,27.0,0.02676533
28.0,28.0,0.0012666228
29.0,29.0,0.018718492
30.0,30.0,0.0012426941
31.0,31.0,0.2905587
32.0,32.0,0.27170494
33.0,33.0,0.59032434
34.0,34.0,0.076346
35.0,35.0,0.34213167
36.0,36.0,0.11583023
37.0,37.0,0.48847812
38.0,38.0,0.94954324
39.0,39.0,0.021463435
40.0,40.0,0.008238344
41.0,41.0,0.07825341
42.0,42.0,0.01963333
43.0,43.0,8.0672486E-5
44.0,44.0,0.0054221936
45.0,45.0,0.4601657
46.0,46.0,0.8545868
47.0,47.0,0.0042319815
48.0,48.0,0.015410406
49.0,49.0,0.016450142
50.0,50.0,0.025500905
51.0,51.0,0.073624454
52.0,52.0,2.0716422E-4
53.0,53.0,0.729784
54.0,54.0,0.6172193
55.0,55.0,0.016943317
56.0,56.0,0.030590288
57.0,57.0,0.7634158
58.0,58.0,0.047064606
59.0,59.0,0.42822868
60.0,60.0,0.2082273
61.0,61.0,0.19343504
62.0,62.0,0.6033273
63.0,63.0,0.38646835
64.0,64.0,0.23929793
65.0,65.0,0.012686243
66.0,66.0,0.70316064
67.0,67.0,0.0056141424
68.0,68.0,0.84965855
69.0,69.0,0.057475865
70.0,70.0,0.00954914
71.0,71.0,0.004889135
72.0,72.0,0.48441485
73.0,73.0,0.59519565
74.0,74.0,0.17721486
75.0,75.0,0.1480231
76.0,76.0,0.009509498
77.0,77.0,0.7934534
78.0,78.0,0.19169506
79.0,79.0,0.18890111
80.0,80.0,0.004687798
81.0,81.0,0.0033879175
82.0,82.0,0.9945242
83.0,83.0,0.01417956
84.0,84.0,0.35492623
85.0,85.0,0.2732672
86.0,86.0,0.01010582
87.0,87.0,0.36297935
88.0,88.0,0.10159283
89.0,89.0,0.07580731
90.0,90.0,0.021863861
91.0,91.0,0.022020994
92.0,92.0,0.0039980756
93.0,93.0,0.023926059
94.0,94.0,0.032266833
95.0,95.0,0.022992207
96.0,96.0,0.032963596
97.0,97.0,0.031004358
98.0,98.0,0.049416292
99.0,99.0,0.005519733
100.0,100.0,0.022697827
101.0,101.0,0.10526967
102.0,102.0,0.0073651825
103.0,103.0,0.41640088
104.0,104.0,0.024608737
105.0,105.0,0.39549956
106.0,106.0,0.3735453
107.0,107.0,0.3438064
108.0,108.0,0.5638391
109.0,109.0,0.6486564
110.0,110.0,0.0015107634
111.0,111.0,0.023235556
112.0,112.0,0.0049324147
113.0,113.0,0.0021097036
114.0,114.0,0.016019378
115.0,115.0,0.007942104
116.0,116.0,0.18381388
117.0,117.0,0.65776914
118.0,118.0,7.364418E-4
119.0,119.0,0.0016569331
120.0,120.0,0.26373196
121.0,121.0,0.02602299
122.0,122.0,0.45241046
123.0,123.0,0.010296266
124.0,124.0,0.31412873
125.0,125.0,0.0031866166
126.0,126.0,0.0027403554
127.0,127.0,0.1364697
128.0,128.0,6.1890046E-4
129.0,129.0,0.14577596
130.0,130.0,0.007893387
131.0,131.0,0.47983396
132.0,132.0,0.6422066
133.0,133.0,0.0026044934
134.0,134.0,0.55910635
135.0,135.0,0.26934746
136.0,136.0,0.3151563
137.0,137.0,0.0013105576
138.0,138.0,0.0104416665
139.0,139.0,0.6890344
140.0,140.0,0.63885033
141.0,141.0,0.006154355
142.0,142.0,0.19131054
143.0,143.0,0.07715188
144.0,144.0,0.68949074
145.0,145.0,9.6652325E-4
146.0,146.0,0.7533373
147.0,147.0,0.9262586
148.0,148.0,0.0053605083
149.0,149.0,0.1569073
150.0,150.0,0.14000091
151.0,151.0,0.19024831
152.0,152.0,0.108614795
153.0,153.0,0.0068183616
154.0,154.0,0.017844912
155.0,155.0,0.01881726
156.0,156.0,0.068747416
157.0,157.0,0.023586396
158.0,158.0,3.6902977E-5
159.0,159.0,0.048366886
160.0,160.0,0.3807272
161.0,161.0,0.66430384
162.0,162.0,0.35098734
163.0,163.0,0.06899321
164.0,164.0,0.017210849
165.0,165.0,0.3375573
166.0,166.0,0.0021369227
167.0,167.0,0.7305795
168.0,168.0,0.0021607548
169.0,169.0,0.1628003
170.0,170.0,0.0024775043
171.0,171.0,0.52840286
172.0,172.0,0.0036401055
173.0,173.0,0.06443375
174.0,174.0,0.0030038918
175.0,175.0,0.05227073
176.0,176.0,0.22996102
177.0,177.0,0.1670931
178.0,178.0,0.42672554
179.0,179.0,0.566079
180.0,180.0,0.015508626
181.0,181.0,0.59231603
182.0,182.0,0.46501416
183.0,183.0,0.7627611
184.0,184.0,0.38178793
185.0,185.0,0.004533507
186.0,186.0,0.32117993
187.0,187.0,0.08840723
188.0,188.0,0.0017832258
189.0,189.0,0.58118904
190.0,190.0,0.02126721
191.0,191.0,0.051682625
192.0,192.0,0.71963096
193.0,193.0,0.011650175
194.0,194.0,0.03407897
195.0,195.0,0.31480128
196.0,196.0,0.18931979
197.0,197.0,0.0051471507
198.0,198.0,0.019410929
199.0,199.0,0.17734298
200.0,200.0,0.01167923
201.0,201.0,0.01613417
202.0,202.0,1.9596646E-5
203.0,203.0,0.021011455
204.0,204.0,0.16077276
205.0,205.0,0.75912744
206.0,206.0,0.10296556
207.0,207.0,0.6486845
208.0,208.0,5.847475E-4
209.0,209.0,2.2323143E-4
210.0,210.0,0.0031482023
211.0,211.0,0.037470177
212.0,212.0,0.008615679
213.0,213.0,0.026698485
214.0,214.0,0.0035783972
215.0,215.0,0.55881655
216.0,216.0,0.6471974
217.0,217.0,0.017996999
218.0,218.0,0.003826361
219.0,219.0,0.5494346
220.0,220.0,0.010318595
221.0,221.0,0.17493384
222.0,222.0,0.0117413495
223.0,223.0,0.1673519
224.0,224.0,0.007868103
225.0,225.0,0.061550844
226.0,226.0,0.7264143
227.0,227.0,0.12757532
228.0,228.0,1.11986774E-4
229.0,229.0,0.017313827
230.0,230.0,0.33162612
231.0,231.0,0.13271582
232.0,232.0,0.005632042
233.0,233.0,0.17337307
234.0,234.0,0.001361571
235.0,235.0,1.12204496E-7
236.0,236.0,0.019183096
237.0,237.0,0.6217282
238.0,238.0,0.036323234
239.0,239.0,0.0015224752
