x,y,species_0 cloglog values
1.0,1.0,0.008068899
2.0,2.0,0.026724515
3.0,3.0,0.028759837
4.0,4.0,0.34133536
5.0,5.0,0.7783268
6.0,6.0,0.22064224
7.0,7.0,0.07974121
8.0,8.0,0.0099794585
9.0,9.0,0.5545746
10.0,10.0,0.26948732
11.0,11.0,0.017155794
12.0,12.0,0.14452761
13.0,13.0,0.06763231
14.0,14.0,0.0021135681
15.0,15.0,0.038245022
16.0,16.0,0.8037047
17.0,17.0,0.16188015
18.0,18.0,0.28260997
19.0,19.0,0.022369413
20.0,20.0,0.24434146
21.0,21.0,0.042333614
22.0,22.0,9.4749406E-4
23.0,23.0,0.3867535
24.0,24.0,0.17774256
25.0,25.0,0.14005718
26.0,26.0,0.17615154
27.0,27.0,0.023504589
28.0,28.0,0.0021317848
29.0,29.0,0.03313982
30.0,30.0,8.4225554E-4
31.0,31.0,0.45541716
32.0,32.0,0.29349354
33.0,33.0,0.36552137
34.0,34.0,0.06235717
35.0,35.0,0.3480216
36.0,36.0,0.12498438
37.0,37.0,0.51184374
38.0,38.0,0.83895284
39.0,39.0,0.01861643
40.0,40.0,0.015371056
41.0,41.0,0.063368425
42.0,42.0,0.022953233
43.0,43.0,1.0909603E-4
44.0,44.0,0.0073066554
45.0,45.0,0.40551355
46.0,46.0,0.65814173
47.0,47.0,0.0014698819
48.0,48.0,0.014755748
49.0,49.0,0.018443368
50.0,50.0,0.047089048
51.0,51.0,0.056136645
52.0,52.0,1.8027698E-4
53.0,53.0,0.5715678
54.0,54.0,0.71536386
55.0,55.0,0.0151898
56.0,56.0,0.024131663
57.0,57.0,0.8456784
58.0,58.0,0.075016275
59.0,59.0,0.44852313
60.0,60.0,0.24687788
61.0,61.0,0.20745249
62.0,62.0,0.47428617
63.0,63.0,0.46787426
64.0,64.0,0.24277325
65.0,65.0,0.011894534
66.0,66.0,0.7926758
67.0,67.0,0.012136085
68.0,68.0,0.6640184
69.0,69.0,0.04670937
70.0,70.0,0.013628196
71.0,71.0,0.0055567017
72.0,72.0,0.58637
73.0,73.0,0.48022863
74.0,74.0,0.19970965
75.0,75.0,0.17286843
76.0,76.0,0.018293835
77.0,77.0,0.7115738
78.0,78.0,0.21693271
79.0,79.0,0.22405553
80.0,80.0,0.0069289636
81.0,81.0,0.0063857264
82.0,82.0,0.98706144
83.0,83.0,0.016832799
84.0,84.0,0.38164967
85.0,85.0,0.24833311
86.0,86.0,0.015818207
87.0,87.0,0.29996458
88.0,88.0,0.111270085
89.0,89.0,0.06627466
90.0,90.0,0.020785473
91.0,91.0,0.025767203
92.0,92.0,0.0070256824
93.0,93.0,0.029548006
94.0,94.0,0.03638692
95.0,95.0,0.016500778
96.0,96.0,0.028471617
97.0,97.0,0.025056291
98.0,98.0,0.068388045
99.0,99.0,0.010881676
100.0,100.0,0.028150486
101.0,101.0,0.085900515
102.0,102.0,0.007465614
103.0,103.0,0.47468823
104.0,104.0,0.048533387
105.0,105.0,0.3188543
106.0,106.0,0.3944233
107.0,107.0,0.42808518
108.0,108.0,0.50492436
109.0,109.0,0.6090897
110.0,110.0,0.0010918217
111.0,111.0,0.017577989
112.0,112.0,0.010061303
113.0,113.0,5.9182284E-4
114.0,114.0,0.01627616
115.0,115.0,0.011548849
116.0,116.0,0.16981916
117.0,117.0,0.83894956
118.0,118.0,9.2416606E-4
119.0,119.0,0.0013566765
120.0,120.0,0.25723726
121.0,121.0,0.04220312
122.0,122.0,0.39454708
123.0,123.0,0.021070791
124.0,124.0,0.30285537
125.0,125.0,0.006679864
126.0,126.0,0.0050018677
127.0,127.0,0.15316664
128.0,128.0,7.0727104E-4
129.0,129.0,0.16219136
130.0,130.0,0.0051750853
131.0,131.0,0.5513773
132.0,132.0,0.71035105
133.0,133.0,0.005684562
134.0,134.0,0.48769382
135.0,135.0,0.17033489
136.0,136.0,0.42070043
137.0,137.0,0.0010999303
138.0,138.0,0.00513912
139.0,139.0,0.83062047
140.0,140.0,0.71675813
141.0,141.0,0.0040853876
142.0,142.0,0.2299664
143.0,143.0,0.08917945
144.0,144.0,0.8056958
145.0,145.0,4.756979E-4
146.0,146.0,0.6452328
147.0,147.0,0.9625974
148.0,148.0,0.008063011
149.0,149.0,0.13681196
150.0,150.0,0.12812902
151.0,151.0,0.19673228
152.0,152.0,0.1361422
153.0,153.0,0.016087845
154.0,154.0,0.016808677
155.0,155.0,0.013462446
156.0,156.0,0.08993337
157.0,157.0,0.016607236
158.0,158.0,7.080597E-5
159.0,159.0,0.033565626
160.0,160.0,0.53821516
161.0,161.0,0.42937952
162.0,162.0,0.44527537
163.0,163.0,0.102089986
164.0,164.0,0.008029765
165.0,165.0,0.34584635
166.0,166.0,0.0016667313
167.0,167.0,0.8637717
168.0,168.0,0.0027592736
169.0,169.0,0.17350538
170.0,170.0,0.003335321
171.0,171.0,0.6391105
172.0,172.0,0.009403908
173.0,173.0,0.09279304
174.0,174.0,0.0034694357
175.0,175.0,0.0406746
176.0,176.0,0.22324634
177.0,177.0,0.25235495
178.0,178.0,0.34401157
179.0,179.0,0.6252759
180.0,180.0,0.006904873
181.0,181.0,0.61745363
182.0,182.0,0.3756876
183.0,183.0,0.8687587
184.0,184.0,0.33754808
185.0,185.0,0.0039474056
186.0,186.0,0.26121485
187.0,187.0,0.08647994
188.0,188.0,5.352584E-4
189.0,189.0,0.4510181
190.0,190.0,0.03424698
191.0,191.0,0.066770956
192.0,192.0,0.6424135
193.0,193.0,0.01723763
194.0,194.0,0.043090172
195.0,195.0,0.3026695
196.0,196.0,0.21686716
197.0,197.0,0.0032854422
198.0,198.0,0.009819857
199.0,199.0,0.1886033
200.0,200.0,0.01859218
201.0,201.0,0.028895862
202.0,202.0,2.0884338E-6
203.0,203.0,0.028702432
204.0,204.0,0.32766727
205.0,205.0,0.66553235
206.0,206.0,0.10857167
207.0,207.0,0.48001623
208.0,208.0,4.1354622E-4
209.0,209.0,4.3349293E-5
210.0,210.0,0.0013274386
211.0,211.0,0.0520898
212.0,212.0,0.0072866636
213.0,213.0,0.013525426
214.0,214.0,0.002806041
215.0,215.0,0.48405585
216.0,216.0,0.7506464
217.0,217.0,0.032880906
218.0,218.0,0.008374835
219.0,219.0,0.6387751
220.0,220.0,0.004492806
221.0,221.0,0.13499947
222.0,222.0,0.0057991277
223.0,223.0,0.16689995
224.0,224.0,0.016886957
225.0,225.0,0.098913275
226.0,226.0,0.7837368
227.0,227.0,0.1201016
228.0,228.0,1.8991281E-4
229.0,229.0,0.008784684
230.0,230.0,0.35557288
231.0,231.0,0.13518494
232.0,232.0,0.003904454
233.0,233.0,0.098063715
234.0,234.0,3.8029393E-4
235.0,235.0,1.000032E-6
236.0,236.0,0.01856259
237.0,237.0,0.47628558
238.0,238.0,0.03194147
239.0,239.0,0.0040342435
240.0,240.0,0.014841721
241.0,241.0,0.0036274784
242.0,242.0,0.3734126
243.0,243.0,0.804427
244.0,244.0,0.0049555353
245.0,245.0,0.90560514
246.0,246.0,0.68017304
247.0,247.0,0.29744288
248.0,248.0,0.32172665
249.0,249.0,0.0010171807
250.0,250.0,0.0014865493
251.0,251.0,0.04824271
252.0,252.0,0.19185762
253.0,253.0,0.99853504
254.0,254.0,0.0087762205
255.0,255.0,0.91975796
256.0,256.0,0.0056744153
257.0,257.0,0.06625964
258.0,258.0,0.19250949
259.0,259.0,0.018908575
260.0,260.0,2.1016928E-4
261.0,261.0,0.030220473
262.0,262.0,0.005375848
263.0,263.0,0.0024200287
264.0,264.0,0.001090991
265.0,265.0,0.009536
266.0,266.0,0.030415531
267.0,267.0,0.0013867844
268.0,268.0,0.38677496
269.0,269.0,0.033252727
270.0,270.0,0.079783134
271.0,271.0,0.251333
272.0,272.0,0.011901823
273.0,273.0,0.15687941
274.0,274.0,0.09175445
275.0,275.0,0.095825516
276.0,276.0,0.0151052885
277.0,277.0,0.46940923
278.0,278.0,0.7633402
279.0,279.0,2.1019121E-5
280.0,280.0,0.14170918
281.0,281.0,0.1856519
282.0,282.0,0.7829854
283.0,283.0,0.027313482
284.0,284.0,0.12227215
285.0,285.0,0.7698187
286.0,286.0,0.082927436
287.0,287.0,3.9007177E-4
288.0,288.0,0.105283774
289.0,289.0,0.22306986
290.0,290.0,0.013583716
291.0,291.0,0.0066067316
292.0,292.0,0.001037397
293.0,293.0,0.042651728
294.0,294.0,0.83343405
295.0,295.0,0.006250296
296.0,296.0,0.006288601
297.0,297.0,0.12608266
298.0,298.0,0.019422796
299.0,299.0,0.04398543
300.0,300.0,0.21628296
301.0,301.0,0.62050104
302.0,302.0,0.02089607
303.0,303.0,0.21369502
304.0,304.0,0.05791065
305.0,305.0,0.6152701
306.0,306.0,0.04639941
307.0,307.0,0.10113629
308.0,308.0,0.10735059
309.0,309.0,3.2654283E-5
310.0,310.0,0.006124894
311.0,311.0,0.4267114
312.0,312.0,0.0032288786
313.0,313.0,0.60667336
314.0,314.0,0.011804286
315.0,315.0,0.0062676226
316.0,316.0,0.022962023
317.0,317.0,0.005025785
318.0,318.0,0.0020584397
319.0,319.0,0.061081532
320.0,320.0,0.17200097
321.0,321.0,3.3669032E-5
322.0,322.0,0.008779394
323.0,323.0,0.48656672
324.0,324.0,0.016020145
325.0,325.0,0.09185876
326.0,326.0,0.01564978
327.0,327.0,0.005232497
328.0,328.0,0.013698878
329.0,329.0,0.5812389
330.0,330.0,0.05020286
331.0,331.0,0.22104356
332.0,332.0,0.25948527
333.0,333.0,3.2652763E-4
334.0,334.0,0.42297915
335.0,335.0,0.0047322707
336.0,336.0,0.39913273
337.0,337.0,0.23648366
338.0,338.0,0.017241819
339.0,339.0,0.0023961326
340.0,340.0,0.005958559
341.0,341.0,0.52161956
342.0,342.0,0.095895
343.0,343.0,0.041360117
344.0,344.0,0.05124357
345.0,345.0,0.083235055
346.0,346.0,0.605197
347.0,347.0,0.109781325
348.0,348.0,0.35529253
349.0,349.0,0.019306814
350.0,350.0,0.011936654
351.0,351.0,0.0061044684
352.0,352.0,0.036826115
353.0,353.0,0.038584344
354.0,354.0,0.00391571
355.0,355.0,0.028975809
356.0,356.0,0.15118583
357.0,357.0,0.0054639755
358.0,358.0,0.054631233
359.0,359.0,0.007602893
360.0,360.0,0.2265699
361.0,361.0,0.24062003
362.0,362.0,0.013369012
363.0,363.0,0.40202916
364.0,364.0,0.106918514
365.0,365.0,0.13765913
366.0,366.0,0.07658104
367.0,367.0,0.17427531
368.0,368.0,0.026606753
369.0,369.0,0.5326708
370.0,370.0,0.115443036
371.0,371.0,0.009588748
372.0,372.0,0.0037654266
373.0,373.0,0.030793227
374.0,374.0,0.1876101
375.0,375.0,2.9891971E-6
376.0,376.0,0.33043224
377.0,377.0,0.0022935106
378.0,378.0,0.3170672
