x,y,species median
214.0,214.0,0.004538023
215.0,215.0,0.5319239
216.0,216.0,0.67157686
217.0,217.0,0.02069954
218.0,218.0,0.004708712
219.0,219.0,0.6332375
220.0,220.0,0.015116896
221.0,221.0,0.2323365
222.0,222.0,0.01413787
223.0,223.0,0.19386771
224.0,224.0,0.009486771
225.0,225.0,0.07469258
226.0,226.0,0.73688436
227.0,227.0,0.13746127
228.0,228.0,1.5422821E-4
229.0,229.0,0.022564227
230.0,230.0,0.36714974
231.0,231.0,0.13652754
232.0,232.0,0.0075585837
233.0,233.0,0.163678
234.0,234.0,0.0010373567
235.0,235.0,3.461885E-7
236.0,236.0,0.025040831
237.0,237.0,0.6327309
238.0,238.0,0.04225253
239.0,239.0,0.0021071557
240.0,240.0,0.010147393
241.0,241.0,0.00583955
242.0,242.0,0.41835126
243.0,243.0,0.7485977
244.0,244.0,0.00888922
245.0,245.0,0.89125144
246.0,246.0,0.719138
247.0,247.0,0.57748777
248.0,248.0,0.3042935
249.0,249.0,0.0023238973
250.0,250.0,0.004405115
251.0,251.0,0.058619466
252.0,252.0,0.13883887
253.0,253.0,0.9862331
254.0,254.0,0.0087762205
255.0,255.0,0.9426229
256.0,256.0,0.008165253
257.0,257.0,0.09717621
258.0,258.0,0.19636333
259.0,259.0,0.020537296
260.0,260.0,2.5866914E-4
261.0,261.0,0.04644741
262.0,262.0,0.009525774
263.0,263.0,0.0045373235
264.0,264.0,0.0014402377
265.0,265.0,0.011202911
266.0,266.0,0.04628091
267.0,267.0,0.0035226415
268.0,268.0,0.35405308
269.0,269.0,0.039068565
270.0,270.0,0.07543008
271.0,271.0,0.25605172
272.0,272.0,0.0069430806
273.0,273.0,0.14071207
274.0,274.0,0.080577195
275.0,275.0,0.09015926
276.0,276.0,0.032371428
277.0,277.0,0.36725038
278.0,278.0,0.88729674
279.0,279.0,2.1198237E-5
280.0,280.0,0.20501031
281.0,281.0,0.22260493
282.0,282.0,0.8418762
283.0,283.0,0.04287743
284.0,284.0,0.11321208
285.0,285.0,0.75866973
286.0,286.0,0.060504228
287.0,287.0,0.001447776
288.0,288.0,0.06930118
289.0,289.0,0.19962265
290.0,290.0,0.014493249
291.0,291.0,0.013634646
292.0,292.0,0.0027969282
293.0,293.0,0.026518201
294.0,294.0,0.8200758
295.0,295.0,0.004225486
296.0,296.0,0.010380002
297.0,297.0,0.1648548
298.0,298.0,0.019422796
299.0,299.0,0.058207855
300.0,300.0,0.20633042
301.0,301.0,0.5899084
302.0,302.0,0.02089607
303.0,303.0,0.27568856
304.0,304.0,0.089846194
305.0,305.0,0.80248743
306.0,306.0,0.041304477
307.0,307.0,0.12581226
308.0,308.0,0.11375897
309.0,309.0,3.4541237E-5
310.0,310.0,0.011560598
311.0,311.0,0.3470024
312.0,312.0,0.0032184985
313.0,313.0,0.7403333
314.0,314.0,0.018673833
315.0,315.0,0.004603042
316.0,316.0,0.03131541
317.0,317.0,0.010522459
318.0,318.0,0.0021151751
319.0,319.0,0.048466075
320.0,320.0,0.19837062
321.0,321.0,1.0879677E-4
322.0,322.0,0.004687278
323.0,323.0,0.46571636
324.0,324.0,0.011395233
325.0,325.0,0.070120305
326.0,326.0,0.025443073
327.0,327.0,0.0038297737
328.0,328.0,0.015714403
329.0,329.0,0.5826534
330.0,330.0,0.04288823
331.0,331.0,0.24762906
332.0,332.0,0.25948527
333.0,333.0,7.194349E-4
334.0,334.0,0.3498024
335.0,335.0,0.010832853
336.0,336.0,0.59772927
337.0,337.0,0.2318313
338.0,338.0,0.012952679
339.0,339.0,0.0021617694
340.0,340.0,0.005611535
341.0,341.0,0.5152008
342.0,342.0,0.062510155
343.0,343.0,0.047523513
344.0,344.0,0.052125305
345.0,345.0,0.05283113
346.0,346.0,0.6038237
347.0,347.0,0.08541617
348.0,348.0,0.32227722
349.0,349.0,0.013832986
350.0,350.0,0.0076273303
351.0,351.0,0.007583916
352.0,352.0,0.021393238
353.0,353.0,0.024644267
354.0,354.0,0.009254016
355.0,355.0,0.016449321
