x,y,species_6 cloglog values
1.0,1.0,0.007183756
2.0,2.0,0.019255789
3.0,3.0,0.023089163
4.0,4.0,0.3131706
5.0,5.0,0.7302786
6.0,6.0,0.18020077
7.0,7.0,0.090800606
8.0,8.0,0.0073775914
9.0,9.0,0.53584695
10.0,10.0,0.26482415
11.0,11.0,0.015691755
12.0,12.0,0.1520144
13.0,13.0,0.065113276
14.0,14.0,0.0017767517
15.0,15.0,0.027756942
16.0,16.0,0.8036066
17.0,17.0,0.16000788
18.0,18.0,0.27468234
19.0,19.0,0.024501367
20.0,20.0,0.22340691
21.0,21.0,0.030606428
22.0,22.0,6.9183623E-4
23.0,23.0,0.46767595
24.0,24.0,0.14534973
25.0,25.0,0.12609982
26.0,26.0,0.17115489
27.0,27.0,0.019620808
28.0,28.0,0.0014630676
29.0,29.0,0.023761684
30.0,30.0,6.658708E-4
31.0,31.0,0.474866
32.0,32.0,0.25242186
33.0,33.0,0.32928532
34.0,34.0,0.058478337
35.0,35.0,0.3436767
36.0,36.0,0.11393503
37.0,37.0,0.4805154
38.0,38.0,0.85981864
39.0,39.0,0.016923917
40.0,40.0,0.010874369
41.0,41.0,0.06284668
42.0,42.0,0.019615293
43.0,43.0,8.18432E-5
44.0,44.0,0.006022238
45.0,45.0,0.4371365
46.0,46.0,0.66217905
47.0,47.0,0.0015504953
48.0,48.0,0.014366777
49.0,49.0,0.014202414
50.0,50.0,0.039806236
51.0,51.0,0.048445545
52.0,52.0,1.6183787E-4
53.0,53.0,0.5258899
54.0,54.0,0.71175754
55.0,55.0,0.014932753
56.0,56.0,0.022003025
57.0,57.0,0.82479805
58.0,58.0,0.061802875
59.0,59.0,0.43617007
60.0,60.0,0.20919257
61.0,61.0,0.19759676
62.0,62.0,0.48873973
63.0,63.0,0.46470425
64.0,64.0,0.23530044
65.0,65.0,0.013025113
66.0,66.0,0.7534847
67.0,67.0,0.0103598405
68.0,68.0,0.6820714
69.0,69.0,0.04624798
70.0,70.0,0.00963413
71.0,71.0,0.004768987
72.0,72.0,0.66759783
73.0,73.0,0.48663846
74.0,74.0,0.17821167
75.0,75.0,0.16237897
76.0,76.0,0.014101447
77.0,77.0,0.66633636
78.0,78.0,0.1941319
79.0,79.0,0.25373816
80.0,80.0,0.0057240305
81.0,81.0,0.007636006
82.0,82.0,0.9906246
83.0,83.0,0.013020049
84.0,84.0,0.37167943
85.0,85.0,0.23209111
86.0,86.0,0.012577724
87.0,87.0,0.29073805
88.0,88.0,0.08916238
89.0,89.0,0.060177106
90.0,90.0,0.02089072
91.0,91.0,0.020688264
92.0,92.0,0.00572245
93.0,93.0,0.03005071
94.0,94.0,0.02902227
95.0,95.0,0.01699639
96.0,96.0,0.026618332
97.0,97.0,0.02078953
98.0,98.0,0.061993822
99.0,99.0,0.008876661
100.0,100.0,0.021994997
101.0,101.0,0.08738113
102.0,102.0,0.007207447
103.0,103.0,0.4668549
104.0,104.0,0.036801107
105.0,105.0,0.3037538
106.0,106.0,0.3875591
107.0,107.0,0.42016086
108.0,108.0,0.48792264
109.0,109.0,0.56076884
110.0,110.0,0.0011415555
111.0,111.0,0.019919222
112.0,112.0,0.007085793
113.0,113.0,5.008886E-4
114.0,114.0,0.014920864
115.0,115.0,0.00972238
116.0,116.0,0.16853793
117.0,117.0,0.8567816
118.0,118.0,9.7463577E-4
119.0,119.0,0.0012720375
120.0,120.0,0.25047967
121.0,121.0,0.035962246
122.0,122.0,0.34408027
123.0,123.0,0.016988529
124.0,124.0,0.3002993
125.0,125.0,0.007574336
126.0,126.0,0.0039869817
127.0,127.0,0.13338804
128.0,128.0,6.2415743E-4
129.0,129.0,0.13371445
130.0,130.0,0.005064047
131.0,131.0,0.54548544
132.0,132.0,0.70833653
133.0,133.0,0.0038578107
134.0,134.0,0.55582607
135.0,135.0,0.2070378
136.0,136.0,0.41187844
137.0,137.0,0.0011120763
138.0,138.0,0.0049871397
139.0,139.0,0.78795403
140.0,140.0,0.74576485
141.0,141.0,0.00441289
142.0,142.0,0.2810265
143.0,143.0,0.07986656
144.0,144.0,0.7574061
145.0,145.0,9.953424E-4
146.0,146.0,0.6722741
147.0,147.0,0.9427538
148.0,148.0,0.0061791753
149.0,149.0,0.13254121
150.0,150.0,0.122321166
151.0,151.0,0.17271514
152.0,152.0,0.10756234
153.0,153.0,0.011339606
154.0,154.0,0.014992243
155.0,155.0,0.012353832
156.0,156.0,0.080188654
157.0,157.0,0.020043323
158.0,158.0,5.912786E-5
159.0,159.0,0.029105436
160.0,160.0,0.5295862
161.0,161.0,0.4301149
162.0,162.0,0.44706962
163.0,163.0,0.088825546
164.0,164.0,0.007940861
165.0,165.0,0.34152645
166.0,166.0,0.0015622665
167.0,167.0,0.85620105
168.0,168.0,0.0023863635
169.0,169.0,0.16910827
170.0,170.0,0.0036353495
171.0,171.0,0.582541
172.0,172.0,0.007269165
173.0,173.0,0.08037548
174.0,174.0,0.0032302383
175.0,175.0,0.03880191
176.0,176.0,0.19088131
177.0,177.0,0.26995763
178.0,178.0,0.35433564
179.0,179.0,0.62267196
180.0,180.0,0.0074624405
181.0,181.0,0.6170108
182.0,182.0,0.37564105
183.0,183.0,0.8688943
184.0,184.0,0.32536432
185.0,185.0,0.0037848037
186.0,186.0,0.2425364
187.0,187.0,0.08239166
188.0,188.0,6.713774E-4
189.0,189.0,0.45704088
190.0,190.0,0.026416559
191.0,191.0,0.058303177
192.0,192.0,0.63684165
193.0,193.0,0.014549428
194.0,194.0,0.03855259
195.0,195.0,0.262667
196.0,196.0,0.21287169
197.0,197.0,0.003772042
198.0,198.0,0.010946226
199.0,199.0,0.18180329
200.0,200.0,0.013714648
201.0,201.0,0.022038905
202.0,202.0,1.7326518E-6
203.0,203.0,0.030939652
204.0,204.0,0.3415753
205.0,205.0,0.6592392
206.0,206.0,0.10641908
207.0,207.0,0.4809109
208.0,208.0,3.7591573E-4
209.0,209.0,3.920473E-5
210.0,210.0,0.0012284827
211.0,211.0,0.048773378
212.0,212.0,0.006622458
213.0,213.0,0.01448016
214.0,214.0,0.0027059675
215.0,215.0,0.47471315
216.0,216.0,0.75166434
217.0,217.0,0.028001241
218.0,218.0,0.0067184707
219.0,219.0,0.6332375
220.0,220.0,0.004145162
221.0,221.0,0.11331384
222.0,222.0,0.0065902593
223.0,223.0,0.16024192
224.0,224.0,0.011787766
225.0,225.0,0.07349124
226.0,226.0,0.7895787
227.0,227.0,0.15406702
228.0,228.0,1.5422821E-4
229.0,229.0,0.008135823
230.0,230.0,0.34934613
231.0,231.0,0.12418305
232.0,232.0,0.0037420434
233.0,233.0,0.16871572
