Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.08157E-12,0.000000001,0.000000012,0.999400958,0,0
3.58967E-12,0.000000003,0.000000015,0.999001597,0,0
3.10266E-11,0.000000012,0.000000126,0.998003195,0,0
7.98429E-11,0.000000026,0.000000324,0.997803514,0,0
3.79849E-10,0.000000132,0.000001541,0.997104633,0,0
1.00248E-9,0.000000344,0.000004066,0.996805112,0,0
1.67303E-9,0.000001034,0.000006786,0.996305911,0,0
4.17989E-9,0.000002598,0.000016954,0.995806709,0,0
7.09159E-9,0.000010338,0.000028764,0.994408946,0,0
1.11844E-8,0.000026036,0.000045365,0.992711661,0,0
1.64175E-8,0.000051615,0.00006659,0.990814696,0,0
2.66592E-8,0.000100795,0.000108129,0.988618211,0,0
4.84369E-8,0.000254373,0.000196449,0.98452476,0,0
7.48717E-8,0.000504143,0.000303647,0.98053115,0,0
1.12818E-7,0.001009847,0.000457503,0.975039936,0,0
1.99291E-7,0.002516163,0.000808032,0.965255591,0,0
3.04931E-7,0.005028168,0.001236091,0.955271565,0,0
4.59033E-7,0.010029134,0.001860188,0.941793131,0,0
7.51124E-7,0.025000967,0.003042055,0.916932907,0,0
1.14545E-6,0.050064383,0.004635368,0.89057508,0,0
1.75938E-6,0.100039274,0.007110959,0.855830671,0,0
2.68644E-6,0.200163421,0.010837509,0.810802716,0,0
3.48127E-6,0.300235555,0.014021424,0.778354633,0,0
4.25375E-6,0.400029974,0.017105951,0.752496006,0,0
4.93421E-6,0.500248306,0.019815073,0.730730831,0,0
5.55197E-6,0.600111153,0.0222681,0.711661342,0,0
6.15831E-6,0.700135597,0.024669807,0.694588658,0,0
6.5003E-6,0.750116758,0.02602181,0.686701278,0,0
6.79929E-6,0.800640735,0.027202279,0.679113419,0,0
7.48842E-6,0.900603773,0.029917677,0.665135783,0,0
8.13094E-6,1.00050879,0.032442608,0.65235623,0,0
8.78459E-6,1.100006654,0.035004527,0.64057508,0,0
9.44465E-6,1.200803546,0.037584656,0.629492812,0,0
1.01285E-5,1.300876179,0.040250605,0.619309105,0,0
1.0826E-5,1.400369028,0.042961965,0.609824281,0,0
1.17022E-5,1.50040383,0.046357412,0.600938498,0,0
