X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,4.3932503543029234E-4,58.395900079009245,0.7692439640207281
3.0,3.0,train,3.305278983020501E-4,46.42025303234752,0.6682081329220297
4.0,4.0,train,6.989994767283887E-4,78.12283635354302,0.9030097236792443
5.0,5.0,train,4.431584538209918E-4,58.54253133882677,0.7721777510392889
6.0,6.0,train,2.150250729685688E-4,31.66170912708066,0.5121357563080551
7.0,7.0,train,0.0016070236446301682,99.14420869764461,0.9953177612545594
8.0,8.0,train,6.302404704047206E-4,73.70453336057896,0.8779883037599077
9.0,9.0,train,3.563685723348277E-4,49.53546515407391,0.6956263759170385
10.0,10.0,train,3.054164632283152E-4,43.18939187103309,0.6391993175861514
11.0,11.0,train,7.873337638816513E-4,82.85208240545379,0.9277764983459191
12.0,12.0,train,0.0016222529967084588,99.36192555457009,0.9955498255235488
13.0,13.0,train,5.887033849340688E-4,70.67497668309602,0.8598433358331117
14.0,14.0,train,6.154809754284464E-4,72.2491664981401,0.8718269041003675
16.0,16.0,train,9.961224418666163E-4,91.41519843217576,0.9640235897161427
17.0,17.0,train,6.191761492824095E-4,72.58127528780534,0.8733980663342885
18.0,18.0,train,5.821698175462371E-4,70.06796125135988,0.8567532320293805
19.0,19.0,train,4.8062346197645965E-4,61.4499522908611,0.7989580245484358
2.0,2.0,test,1.0972485727777349E-4,15.484154591733121,0.30666598452822436
15.0,15.0,test,5.444053898090162E-4,67.02180277519172,0.837509392205346
