Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.99382E-12,0.000000001,0.000000061,0.999801134,0,0
1.37983E-11,0.000000003,0.000000084,0.9997017,0,0
2.95035E-11,0.000000012,0.00000018,0.999303967,0,0
5.47409E-11,0.000000027,0.000000334,0.999005668,0,0
1.49729E-10,0.000000115,0.000000913,0.998110769,0,0
2.06713E-10,0.000000267,0.000001261,0.997315303,0,0
7.87864E-10,0.000001074,0.000004806,0.995923238,0,0
1.45467E-9,0.000002518,0.000008874,0.994630606,0,0
3.55883E-9,0.000010117,0.000021711,0.991448742,0,0
6.25399E-9,0.00002548,0.000038153,0.988167446,0,0
9.98379E-9,0.000050293,0.000060906,0.984985582,0,0
1.66451E-8,0.000101605,0.000101541,0.981008253,0,0
3.82033E-8,0.00025124,0.000233039,0.975539425,0,0
7.62905E-8,0.000501695,0.000465315,0.971164363,0,0
1.39461E-7,0.001002001,0.000850443,0.966292135,0,0
2.78403E-7,0.002504495,0.001697,0.958934076,0,0
5.12576E-7,0.005036371,0.003122171,0.952470916,0,0
8.9871E-7,0.010074546,0.005467729,0.945112857,0,0
2.01549E-6,0.025086385,0.012220544,0.934970667,0,0
3.20653E-6,0.050255465,0.01937188,0.925325644,0,0
4.89441E-6,0.100100229,0.029417789,0.912995923,0,0
6.97478E-6,0.20025745,0.041658249,0.896390574,0,0
8.77618E-6,0.300351638,0.052132502,0.88366312,0,0
1.01704E-5,0.400537915,0.060160615,0.873123198,0,0
1.11674E-5,0.50039375,0.065859422,0.863875907,0,0
1.18104E-5,0.600319558,0.069516865,0.855225216,0,0
1.25677E-5,0.700344998,0.073805556,0.847071691,0,0
1.28688E-5,0.751231098,0.0755053,0.843094362,0,0
1.31962E-5,0.80076662,0.077350184,0.839315899,0,0
1.38005E-5,0.900867601,0.080745539,0.83195784,0,0
1.42608E-5,1.000622754,0.083323024,0.824898081,0,0
1.47709E-5,1.100532104,0.08617142,0.818037188,0,0
1.54007E-5,1.200436192,0.089675859,0.811474595,0,0
1.59692E-5,1.300773271,0.092827519,0.805110868,0,0
1.65575E-5,1.40138507,0.09607756,0.798946008,0,0
1.71689E-5,1.500979566,0.099443163,0.793079447,0,0
1.84806E-5,1.751492108,0.106620819,0.779059362,0,0
1.98201E-5,2.000710401,0.113891405,0.766133042,0,0
2.11854E-5,2.250929407,0.121241284,0.754002188,0,0
2.28045E-5,2.50154446,0.129878759,0.742666799,0,0
2.42022E-5,2.750542355,0.13726638,0.732126877,0,0
2.5613E-5,3.001864667,0.144660035,0.722084121,0,0
2.70202E-5,3.25215942,0.151971725,0.712637964,0,0
2.85006E-5,3.502565753,0.159595981,0.703688973,0,0
3.00087E-5,3.750823424,0.167292623,0.695237148,0,0
3.14958E-5,4.000387608,0.174812954,0.687183057,0,0
3.28459E-5,4.251533971,0.181582014,0.679427265,0,0
3.43597E-5,4.500733244,0.189105286,0.672069206,0,0
3.56335E-5,4.752695822,0.195382478,0.664910013,0,0
3.67667E-5,5.00224352,0.200925914,0.65804912,0,0
3.78496E-5,5.252626873,0.206187257,0.651387094,0,0
3.88164E-5,5.501847495,0.210855398,0.644923934,0,0
3.99696E-5,5.750242315,0.216387917,0.63865964,0,0
4.09833E-5,6.001024621,0.221218812,0.63249478,0.01754386,0
4.21362E-5,6.250392361,0.226677257,0.626528786,0.01754386,0
4.33047E-5,6.502677781,0.232170392,0.620662225,0.01754386,0
4.45127E-5,6.753077782,0.237808377,0.614994531,0.01754386,0
4.55714E-5,7.001134054,0.242715059,0.609525703,0.01754386,0
4.67702E-5,7.250360075,0.248233562,0.604156309,0.01754386,0
4.77089E-5,7.500844791,0.252526146,0.598886348,0.01754386,0
4.88275E-5,7.751750697,0.257610011,0.59371582,0.01754386,0
4.99318E-5,8.003267826,0.262594509,0.588644725,0.035087719,0
5.1388E-5,8.251026625,0.269116183,0.583772497,0.035087719,0
5.22933E-5,8.504899864,0.273141789,0.578900268,0.035087719,0
5.33859E-5,8.753315136,0.277970649,0.574226907,0.035087719,0
5.4268E-5,9.000961858,0.281845671,0.569652978,0.035087719,0
5.50285E-5,9.252326799,0.285170073,0.565079049,0.035087719,0
5.60177E-5,9.502166233,0.289470762,0.560604554,0.035087719,0.071428571
5.70559E-5,9.75093147,0.293956934,0.556229492,0.035087719,0.071428571
5.8063E-5,10.004027787,0.298281513,0.55185443,0.035087719,0.071428571
5.88943E-5,10.255809815,0.301831172,0.547578801,0.035087719,0.071428571
5.96117E-5,10.504685878,0.304880031,0.543402605,0.035087719,0.071428571
6.04313E-5,10.750785781,0.30834703,0.539325843,0.035087719,0.071428571
6.11579E-5,11.00028461,0.31140636,0.53524908,0.035087719,0.071428571
6.20492E-5,11.253105365,0.315140442,0.531172318,0.035087719,0.071428571
6.26968E-5,11.502551396,0.31784083,0.527194989,0.035087719,0.071428571
6.35311E-5,11.755174764,0.32130387,0.523217659,0.035087719,0.071428571
6.43306E-5,12.004519322,0.32460653,0.519339763,0.052631579,0.071428571
6.49327E-5,12.250115801,0.327082556,0.515561301,0.052631579,0.071428571
6.57114E-5,12.50487765,0.330271798,0.511683405,0.052631579,0.071428571
6.62901E-5,12.755710135,0.332632096,0.507904942,0.052631579,0.071428571
6.69908E-5,13.002069673,0.335478752,0.504225912,0.052631579,0.071428571
6.76171E-5,13.25121095,0.338013095,0.500546883,0.070175439,0.071428571
6.83265E-5,13.50284346,0.340871977,0.496867853,0.070175439,0.071428571
6.89809E-5,13.750058288,0.343497953,0.493288257,0.070175439,0.071428571
6.96681E-5,14.006522001,0.346244441,0.489609227,0.070175439,0.071428571
7.01735E-5,14.251264367,0.348257248,0.486129064,0.070175439,0.071428571
7.10584E-5,14.505535063,0.351766037,0.482549468,0.070175439,0.071428571
7.16292E-5,14.755271552,0.354019581,0.479069305,0.070175439,0.142857143
7.2381E-5,15.000011544,0.356975287,0.475688575,0.070175439,0.142857143
7.2996E-5,15.254485404,0.359383589,0.472208412,0.087719298,0.142857143
7.35946E-5,15.503681826,0.361718774,0.468827682,0.087719298,0.142857143
7.43951E-5,15.755543173,0.364828157,0.465446952,0.087719298,0.142857143
7.5065E-5,16.00223178,0.367418684,0.462165656,0.087719298,0.142857143
7.56143E-5,16.250865386,0.369534973,0.458884359,0.087719298,0.142857143
7.62664E-5,16.501429195,0.372038304,0.455603063,0.087719298,0.142857143
7.67149E-5,16.753944098,0.373753993,0.452321766,0.087719298,0.142857143
7.7277E-5,17.00013634,0.375897871,0.449139903,0.087719298,0.142857143
7.79937E-5,17.256236795,0.378620644,0.445858606,0.087719298,0.142857143
7.84511E-5,17.506624521,0.380352192,0.442676743,0.087719298,0.142857143
7.9104E-5,17.751017866,0.382815255,0.439594312,0.087719298,0.142857143
