x,y,species median
460.0,460.0,0.13810953
461.0,461.0,0.77521765
462.0,462.0,0.023590593
463.0,463.0,0.05105766
464.0,464.0,0.032630686
465.0,465.0,0.07083736
466.0,466.0,0.3182567
467.0,467.0,0.2595736
468.0,468.0,0.8981308
469.0,469.0,0.87486494
470.0,470.0,0.467143
471.0,471.0,0.5974783
472.0,472.0,0.9275985
473.0,473.0,0.40369758
474.0,474.0,0.1740713
475.0,475.0,0.051838785
476.0,476.0,0.18050684
477.0,477.0,0.46531284
478.0,478.0,0.23776743
479.0,479.0,0.49512342
480.0,480.0,0.051914193
481.0,481.0,0.48313308
482.0,482.0,0.074690446
483.0,483.0,0.8441745
484.0,484.0,0.9236224
485.0,485.0,0.29930156
486.0,486.0,0.029875094
487.0,487.0,0.09720256
488.0,488.0,0.07799783
489.0,489.0,0.39970136
490.0,490.0,0.39358413
491.0,491.0,0.2990092
492.0,492.0,0.20059407
493.0,493.0,0.10585118
494.0,494.0,0.37888134
495.0,495.0,0.46536085
496.0,496.0,0.05494994
497.0,497.0,0.4463035
498.0,498.0,0.26380032
499.0,499.0,0.6927132
500.0,500.0,0.21623437
501.0,501.0,0.69865453
502.0,502.0,0.8803393
503.0,503.0,0.2709505
504.0,504.0,0.42024055
505.0,505.0,0.45300958
506.0,506.0,0.2756766
507.0,507.0,0.08146596
508.0,508.0,0.052047268
509.0,509.0,0.2802086
510.0,510.0,0.4997606
511.0,511.0,0.4420846
512.0,512.0,0.6930323
513.0,513.0,0.022657663
514.0,514.0,0.235024
515.0,515.0,0.51839834
516.0,516.0,0.4903842
517.0,517.0,0.059441138
518.0,518.0,0.6164119
519.0,519.0,0.004206163
520.0,520.0,0.20026125
521.0,521.0,0.47519764
522.0,522.0,0.23288982
523.0,523.0,3.2769094E-4
524.0,524.0,0.37977
525.0,525.0,0.35460007
526.0,526.0,0.4735492
527.0,527.0,0.6523422
528.0,528.0,0.16831435
529.0,529.0,0.082663596
530.0,530.0,0.75988626
531.0,531.0,0.02697859
532.0,532.0,0.12350537
533.0,533.0,0.66615826
534.0,534.0,0.23911981
535.0,535.0,0.38423446
536.0,536.0,0.00464647
537.0,537.0,0.6884107
538.0,538.0,5.2459043E-5
539.0,539.0,0.30648428
540.0,540.0,0.33096635
541.0,541.0,0.09284357
542.0,542.0,0.38076526
543.0,543.0,0.0038931172
544.0,544.0,0.5077735
545.0,545.0,0.06715792
546.0,546.0,0.093482345
547.0,547.0,1.3928224E-5
548.0,548.0,0.6032133
549.0,549.0,0.043508165
550.0,550.0,0.86970025
551.0,551.0,0.001149222
552.0,552.0,0.66372335
553.0,553.0,0.68758076
554.0,554.0,0.6220172
555.0,555.0,0.0756184
556.0,556.0,0.39780566
557.0,557.0,0.7177371
558.0,558.0,0.33862278
559.0,559.0,0.32257655
560.0,560.0,0.42544588
561.0,561.0,0.8180023
562.0,562.0,0.38369474
563.0,563.0,0.64846116
564.0,564.0,0.45459178
565.0,565.0,0.010904358
566.0,566.0,0.4932944
567.0,567.0,0.44160563
568.0,568.0,0.53555214
569.0,569.0,0.08337332
570.0,570.0,0.08290406
571.0,571.0,0.43571
572.0,572.0,0.08291086
573.0,573.0,0.4787881
574.0,574.0,0.08507695
575.0,575.0,0.0059034787
576.0,576.0,0.4336811
577.0,577.0,0.90224224
578.0,578.0,0.7221291
579.0,579.0,0.43455717
580.0,580.0,0.4484918
581.0,581.0,0.8299554
582.0,582.0,0.3431998
583.0,583.0,0.05627331
584.0,584.0,0.002588309
585.0,585.0,0.4556522
586.0,586.0,0.15135294
587.0,587.0,0.13802074
588.0,588.0,0.041591346
589.0,589.0,0.87306714
590.0,590.0,7.8920755E-5
591.0,591.0,0.7852233
592.0,592.0,0.19329841
593.0,593.0,0.27152124
594.0,594.0,0.051606312
595.0,595.0,0.15075922
596.0,596.0,0.06319799
597.0,597.0,0.49185973
598.0,598.0,0.37738907
599.0,599.0,0.036107216
600.0,600.0,0.57919824
601.0,601.0,0.9439933
602.0,602.0,0.6968623
603.0,603.0,0.2384598
604.0,604.0,0.6956207
605.0,605.0,0.15836135
606.0,606.0,0.9131787
607.0,607.0,0.508715
608.0,608.0,0.2525472
609.0,609.0,0.067066126
610.0,610.0,0.39472282
611.0,611.0,0.02639625
612.0,612.0,0.34800094
613.0,613.0,0.5208576
614.0,614.0,0.42444485
615.0,615.0,0.8883987
616.0,616.0,0.48468685
617.0,617.0,0.578414
618.0,618.0,0.39707193
619.0,619.0,0.17912973
620.0,620.0,0.1087866
621.0,621.0,0.39733702
622.0,622.0,0.41776732
623.0,623.0,0.01491453
624.0,624.0,0.35044208
625.0,625.0,0.09040364
626.0,626.0,0.41175538
627.0,627.0,0.107302025
628.0,628.0,0.12695076
629.0,629.0,0.14991969
630.0,630.0,0.03185702
