x,y,species cloglog values
1.0,1.0,0.49997252
2.0,2.0,0.101124674
3.0,3.0,0.3564455
4.0,4.0,0.4731122
5.0,5.0,0.34033936
6.0,6.0,0.14054242
7.0,7.0,0.31609264
8.0,8.0,0.4090058
9.0,9.0,0.22813076
10.0,10.0,0.14046347
11.0,11.0,0.47788504
12.0,12.0,0.49347213
13.0,13.0,0.33169165
14.0,14.0,0.38938567
15.0,15.0,0.43496743
16.0,16.0,0.68515706
17.0,17.0,0.1374552
18.0,18.0,0.5091271
19.0,19.0,0.5658323
20.0,20.0,0.36477914
21.0,21.0,0.2257139
22.0,22.0,0.2502865
23.0,23.0,0.7934076
24.0,24.0,0.50073117
25.0,25.0,0.9402803
26.0,26.0,0.54735935
27.0,27.0,0.00241936
28.0,28.0,0.49498275
29.0,29.0,0.41605964
30.0,30.0,0.095978126
31.0,31.0,0.3326839
32.0,32.0,0.62831175
33.0,33.0,0.0019990674
34.0,34.0,0.69134426
35.0,35.0,0.75606936
36.0,36.0,0.032908436
37.0,37.0,0.19536845
38.0,38.0,0.07073091
39.0,39.0,0.41657528
40.0,40.0,0.27940163
41.0,41.0,0.41769746
42.0,42.0,0.9326147
43.0,43.0,0.12853596
44.0,44.0,0.002694174
45.0,45.0,0.4872799
46.0,46.0,0.4955267
47.0,47.0,0.017172461
48.0,48.0,0.23154049
49.0,49.0,0.42921796
50.0,50.0,0.31140637
51.0,51.0,0.6490309
52.0,52.0,0.07268897
53.0,53.0,0.42470813
54.0,54.0,0.27861622
55.0,55.0,0.2215416
56.0,56.0,0.08217362
57.0,57.0,0.7136355
58.0,58.0,0.61054766
59.0,59.0,0.21625902
60.0,60.0,0.802308
61.0,61.0,0.44278985
62.0,62.0,0.95961595
63.0,63.0,0.36171877
64.0,64.0,0.88562006
65.0,65.0,0.3120617
66.0,66.0,0.07683326
67.0,67.0,0.30071783
68.0,68.0,0.20819551
69.0,69.0,0.49767593
70.0,70.0,0.45882046
71.0,71.0,0.10734276
72.0,72.0,0.30944666
73.0,73.0,0.123161346
74.0,74.0,0.25916815
75.0,75.0,0.41822594
76.0,76.0,0.33801308
77.0,77.0,0.8633556
78.0,78.0,0.36942154
79.0,79.0,0.26944596
80.0,80.0,0.31768656
81.0,81.0,0.073449664
82.0,82.0,0.2046386
83.0,83.0,0.42852882
84.0,84.0,0.4512143
85.0,85.0,0.3974167
86.0,86.0,0.4724433
87.0,87.0,0.41423565
88.0,88.0,0.46485186
89.0,89.0,0.4719416
90.0,90.0,0.014259689
91.0,91.0,0.11354657
92.0,92.0,0.40737042
93.0,93.0,0.64170825
94.0,94.0,0.67611355
95.0,95.0,0.34158814
96.0,96.0,0.24531795
97.0,97.0,0.33696523
98.0,98.0,0.6332821
99.0,99.0,0.13829616
100.0,100.0,0.4831061
101.0,101.0,0.36549658
102.0,102.0,0.10098223
103.0,103.0,0.12772512
104.0,104.0,0.33565155
105.0,105.0,0.19808379
106.0,106.0,0.07240987
107.0,107.0,0.0067140693
108.0,108.0,0.079061165
109.0,109.0,0.6367311
110.0,110.0,0.45089254
111.0,111.0,0.36631244
112.0,112.0,0.08180181
113.0,113.0,0.4700661
114.0,114.0,0.34682208
115.0,115.0,0.17331773
116.0,116.0,0.22144602
117.0,117.0,0.088427335
118.0,118.0,0.016435951
119.0,119.0,3.1054587E-5
120.0,120.0,0.8154615
121.0,121.0,0.75487244
122.0,122.0,0.06854774
123.0,123.0,0.36849615
124.0,124.0,0.8511198
125.0,125.0,0.07580552
126.0,126.0,0.41814172
127.0,127.0,0.70037085
128.0,128.0,0.029374935
129.0,129.0,0.8606379
130.0,130.0,7.641675E-4
131.0,131.0,8.703202E-4
132.0,132.0,0.921389
133.0,133.0,0.40340233
134.0,134.0,0.79872197
135.0,135.0,0.24923821
136.0,136.0,0.013535031
137.0,137.0,0.53598905
138.0,138.0,0.49297157
139.0,139.0,0.7431735
140.0,140.0,0.15534131
141.0,141.0,0.58326966
142.0,142.0,0.15406987
143.0,143.0,0.71613497
144.0,144.0,0.1096282
145.0,145.0,0.39922604
146.0,146.0,0.06483414
147.0,147.0,0.17871939
148.0,148.0,0.51076907
149.0,149.0,0.06556974
150.0,150.0,0.5182435
151.0,151.0,0.46197227
152.0,152.0,0.12434019
153.0,153.0,0.6997826
154.0,154.0,0.3786779
155.0,155.0,0.19127874
156.0,156.0,0.2072608
157.0,157.0,0.13076514
158.0,158.0,0.22608785
159.0,159.0,0.2021288
160.0,160.0,0.102153786
161.0,161.0,0.23058581
162.0,162.0,0.31305882
163.0,163.0,0.25704655
164.0,164.0,0.019850178
165.0,165.0,0.09189899
166.0,166.0,0.08970443
167.0,167.0,0.24652344
168.0,168.0,0.32234183
169.0,169.0,0.3029769
170.0,170.0,0.20853293
171.0,171.0,0.14615144
172.0,172.0,0.48083815
173.0,173.0,0.23346546
174.0,174.0,0.52139467
175.0,175.0,0.024259303
176.0,176.0,0.3855862
177.0,177.0,0.34182873
178.0,178.0,0.084053285
179.0,179.0,0.589935
180.0,180.0,0.4011513
181.0,181.0,0.6143072
182.0,182.0,0.5203213
183.0,183.0,0.21082616
184.0,184.0,0.7274621
185.0,185.0,0.30037013
186.0,186.0,0.44180554
187.0,187.0,0.46148413
188.0,188.0,0.062584184
189.0,189.0,0.3059777
190.0,190.0,0.09307515
191.0,191.0,0.10654181
192.0,192.0,0.21043587
193.0,193.0,0.070556864
194.0,194.0,0.111871384
195.0,195.0,2.1544127E-5
196.0,196.0,0.07847488
197.0,197.0,0.042051155
198.0,198.0,0.06994907
199.0,199.0,0.002400649
200.0,200.0,0.33606344
201.0,201.0,0.38827518
202.0,202.0,0.30159515
203.0,203.0,0.24918838
204.0,204.0,0.94520754
205.0,205.0,0.07108494
206.0,206.0,0.031080348
207.0,207.0,0.36784717
208.0,208.0,0.9630619
209.0,209.0,0.42418587
210.0,210.0,0.3324249
211.0,211.0,0.2586117
212.0,212.0,0.49348846
213.0,213.0,0.048635498
214.0,214.0,0.42419732
215.0,215.0,0.18043503
216.0,216.0,0.03979738
217.0,217.0,0.44004267
218.0,218.0,0.3421953
219.0,219.0,0.7346103
220.0,220.0,0.49722123
221.0,221.0,0.41173455
222.0,222.0,0.38179353
223.0,223.0,0.9190345
224.0,224.0,0.84585553
225.0,225.0,0.35639673
226.0,226.0,0.40454715
227.0,227.0,0.7002187
228.0,228.0,0.2992973
229.0,229.0,0.5957023
230.0,230.0,0.0032823225
231.0,231.0,0.27381083
232.0,232.0,0.7811308
233.0,233.0,0.8115275
234.0,234.0,0.020119699
235.0,235.0,0.118659794
236.0,236.0,0.4223774
237.0,237.0,0.4955086
238.0,238.0,0.03222347
239.0,239.0,0.52967036
240.0,240.0,0.14887783
241.0,241.0,0.5153707
242.0,242.0,0.3877784
243.0,243.0,0.7862328
244.0,244.0,0.003119902
245.0,245.0,1.8142535E-5
246.0,246.0,0.42087388
247.0,247.0,0.22019978
248.0,248.0,0.13043797
249.0,249.0,0.16407661
250.0,250.0,0.42073113
251.0,251.0,0.6657483
252.0,252.0,0.103138335
253.0,253.0,0.3482652
254.0,254.0,0.4344737
255.0,255.0,0.4705665
256.0,256.0,0.7080799
257.0,257.0,0.21193264
258.0,258.0,0.8515914
259.0,259.0,0.0757623
260.0,260.0,0.0057881414
261.0,261.0,0.18327245
262.0,262.0,0.07079618
263.0,263.0,0.11153739
264.0,264.0,0.47759908
265.0,265.0,6.166735E-4
266.0,266.0,0.095022045
267.0,267.0,0.8247727
268.0,268.0,0.5026669
269.0,269.0,0.9192489
270.0,270.0,0.81323874
271.0,271.0,0.5148715
272.0,272.0,0.07857123
273.0,273.0,0.3077526
274.0,274.0,0.37360454
275.0,275.0,0.5270576
276.0,276.0,0.6838479
277.0,277.0,0.06933105
278.0,278.0,0.524193
279.0,279.0,0.49752405
280.0,280.0,0.66600066
281.0,281.0,0.071389616
282.0,282.0,0.035266895
283.0,283.0,0.14845586
284.0,284.0,0.082212925
285.0,285.0,0.1325589
286.0,286.0,0.31122497
287.0,287.0,0.3512166
288.0,288.0,0.009927892
289.0,289.0,0.9217848
290.0,290.0,0.94302684
291.0,291.0,0.28557274
292.0,292.0,0.6867488
293.0,293.0,0.43495023
294.0,294.0,0.03281788
295.0,295.0,0.04439908
296.0,296.0,0.42882067
297.0,297.0,0.61310554
298.0,298.0,0.4519261
299.0,299.0,0.08747403
300.0,300.0,0.37952748
301.0,301.0,0.61134744
302.0,302.0,0.0014493767
303.0,303.0,0.8365984
304.0,304.0,0.6300108
305.0,305.0,0.3654064
306.0,306.0,0.4404751
307.0,307.0,0.07436811
308.0,308.0,0.4789172
309.0,309.0,0.28739455
310.0,310.0,0.0030533527
311.0,311.0,0.6469455
312.0,312.0,0.3286097
313.0,313.0,0.0050453683
314.0,314.0,0.4899352
315.0,315.0,0.45604503
316.0,316.0,0.117151365
317.0,317.0,0.35624805
318.0,318.0,0.8460672
319.0,319.0,0.17508894
320.0,320.0,0.096158296
321.0,321.0,0.101546645
322.0,322.0,0.84290063
323.0,323.0,0.4756159
324.0,324.0,0.61482614
325.0,325.0,0.6284184
326.0,326.0,0.47520557
327.0,327.0,0.093593135
328.0,328.0,0.22009179
329.0,329.0,7.053227E-4
330.0,330.0,0.93310726
331.0,331.0,0.58062655
332.0,332.0,0.9005929
333.0,333.0,0.18244751
334.0,334.0,0.17857863
335.0,335.0,0.13839896
336.0,336.0,0.4292976
337.0,337.0,0.17553613
338.0,338.0,0.11184084
339.0,339.0,0.42153338
340.0,340.0,3.1984433E-5
341.0,341.0,0.5466551
342.0,342.0,0.55125755
343.0,343.0,0.91645795
344.0,344.0,0.5784508
345.0,345.0,0.3491597
346.0,346.0,0.69966704
347.0,347.0,0.49969047
348.0,348.0,0.5292521
349.0,349.0,1.0681927E-5
350.0,350.0,0.37525046
351.0,351.0,0.11976183
352.0,352.0,0.4413172
353.0,353.0,0.2650756
354.0,354.0,0.08866457
355.0,355.0,0.3974987
356.0,356.0,0.9505404
357.0,357.0,0.431061
358.0,358.0,0.197256
359.0,359.0,0.58494204
360.0,360.0,0.09442812
361.0,361.0,0.47772273
362.0,362.0,0.35251945
363.0,363.0,0.7076075
364.0,364.0,0.2076683
365.0,365.0,0.31452346
366.0,366.0,0.8339835
367.0,367.0,0.57582134
368.0,368.0,0.19973676
369.0,369.0,0.21435645
370.0,370.0,0.44415075
371.0,371.0,0.057167485
372.0,372.0,0.31460637
373.0,373.0,0.48981416
374.0,374.0,0.25035393
375.0,375.0,0.025377205
376.0,376.0,0.16259626
377.0,377.0,0.28587726
378.0,378.0,0.7060451
379.0,379.0,0.63888204
380.0,380.0,0.37108684
381.0,381.0,0.62724185
382.0,382.0,0.30401513
383.0,383.0,0.0054192916
384.0,384.0,0.19154014
385.0,385.0,0.21734448
386.0,386.0,0.08376227
387.0,387.0,0.8440763
388.0,388.0,0.6890192
389.0,389.0,0.80540836
390.0,390.0,0.20548354
391.0,391.0,0.21323255
392.0,392.0,0.95819086
393.0,393.0,0.56185025
394.0,394.0,0.09390244
395.0,395.0,0.719223
396.0,396.0,0.04472252
397.0,397.0,0.7254444
398.0,398.0,0.3475211
399.0,399.0,0.63136995
400.0,400.0,0.06629292
401.0,401.0,0.6025021
402.0,402.0,0.48746863
403.0,403.0,0.872512
404.0,404.0,0.06014749
405.0,405.0,0.093246415
406.0,406.0,0.022557426
407.0,407.0,0.48910895
408.0,408.0,0.6927346
409.0,409.0,0.024181407
410.0,410.0,0.85250765
411.0,411.0,0.13655595
412.0,412.0,0.00906408
413.0,413.0,0.105419286
414.0,414.0,0.082607135
415.0,415.0,0.14250404
416.0,416.0,6.600791E-5
417.0,417.0,0.35347545
418.0,418.0,0.447321
419.0,419.0,0.7673095
420.0,420.0,0.0804324
421.0,421.0,0.5007169
422.0,422.0,0.6261414
423.0,423.0,0.90707535
424.0,424.0,0.53983
425.0,425.0,0.3092764
426.0,426.0,0.88477814
427.0,427.0,0.14112669
428.0,428.0,0.083373845
429.0,429.0,0.053499453
430.0,430.0,0.4855808
431.0,431.0,0.54872537
432.0,432.0,0.5390122
433.0,433.0,0.5522052
434.0,434.0,0.40925634
435.0,435.0,0.38892162
436.0,436.0,0.3176502
437.0,437.0,0.013306005
438.0,438.0,0.29271904
439.0,439.0,0.47254777
440.0,440.0,0.01508819
441.0,441.0,0.04096988
442.0,442.0,0.04243721
443.0,443.0,0.029199801
444.0,444.0,0.41761735
445.0,445.0,0.93332434
446.0,446.0,0.6348176
447.0,447.0,0.7308253
448.0,448.0,0.59420073
449.0,449.0,0.14107469
450.0,450.0,0.81554866
451.0,451.0,0.9353104
452.0,452.0,0.023606826
453.0,453.0,0.022552988
454.0,454.0,0.2723003
455.0,455.0,0.74877214
456.0,456.0,4.2898022E-4
457.0,457.0,0.70586616
458.0,458.0,0.3839985
459.0,459.0,0.40157935
460.0,460.0,0.8912328
461.0,461.0,0.076516666
462.0,462.0,0.4788679
463.0,463.0,0.067797996
464.0,464.0,7.604195E-4
465.0,465.0,2.2048879E-4
466.0,466.0,7.921536E-4
467.0,467.0,0.0045161652
468.0,468.0,0.55563235
469.0,469.0,0.0013086189
470.0,470.0,0.10723425
471.0,471.0,0.10624591
472.0,472.0,0.9238072
473.0,473.0,0.5202029
474.0,474.0,0.16866936
475.0,475.0,0.64563787
476.0,476.0,6.902212E-5
477.0,477.0,0.074151725
478.0,478.0,0.38476893
479.0,479.0,0.40772247
480.0,480.0,0.11432434
481.0,481.0,4.7148074E-5
482.0,482.0,0.8884004
483.0,483.0,0.85263103
484.0,484.0,0.2294775
485.0,485.0,0.25558478
486.0,486.0,0.15508305
487.0,487.0,0.23771654
488.0,488.0,0.14300796
489.0,489.0,0.48618126
490.0,490.0,5.288082E-7
491.0,491.0,0.7525531
492.0,492.0,2.171102E-5
